timestamp,type,data
140888.7,TRIAL_START,Jumping right out of the water.
141014.2,CTX_POS,InactiveNext;3.578017;2.71618;-8.600775;0.02367001;0.9996278;-0.01356559;0.9338519;-0.01726449;0.3572431;-0.3568759;0.0211242;0.9339129;Next;-0.3476178;2.948546;1.672268;0.02367001;0.9996278;-0.01356559;0.9338519;-0.01726449;0.3572431;-0.3568759;0.0211242;0.9339129;Current;0.009258151;2.927422;0.7383546;0.02367001;0.9996278;-0.01356559;0.9338519;-0.01726449;0.3572431;-0.3568759;0.0211242;0.9339129;Previous;0.1876961;2.91686;0.2713982;0.02367001;0.9996278;-0.01356559;0.9338519;-0.01726449;0.3572431;-0.3568759;0.0211242;0.9339129;InactivePrevious;3.578017;2.71618;-8.600775;0.02367001;0.9996278;-0.01356559;0.9338519;-0.01726449;0.3572431;-0.3568759;0.0211242;0.9339129
141014.2,KEY_POS,Key_Q;Q;InactiveNext;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;InactiveNext;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;InactiveNext;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;InactiveNext;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;InactiveNext;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;InactiveNext;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;InactiveNext;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;InactiveNext;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;InactiveNext;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;InactiveNext;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;InactiveNext;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;InactiveNext;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;InactiveNext;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;InactiveNext;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;InactiveNext;0.06451613;0.06451613;0;-0.2387097;Key_H;H;InactiveNext;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;InactiveNext;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;InactiveNext;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;InactiveNext;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;InactiveNext;0.06451613;0.06451613;-0.3387097;-0.3354839;Key_X;X;InactiveNext;0.06451613;0.06451613;-0.2419355;-0.3354839;Key_C;C;InactiveNext;0.06451613;0.06451613;-0.1451613;-0.3354839;Key_V;V;InactiveNext;0.06451613;0.06451613;-0.04838708;-0.3354839;Key_B;B;InactiveNext;0.06451613;0.06451613;0.04838711;-0.3354839;Key_N;N;InactiveNext;0.06451613;0.06451613;0.1451613;-0.3354839;Key_M;M;InactiveNext;0.06451613;0.06451613;0.2419355;-0.3354839;Key_.;.;InactiveNext;0.06451613;0.06451613;0.3387097;-0.3354839;Key_ ; ;InactiveNext;0.1935484;0.06451613;0;-0.4322581;Key_Q;Q;Next;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;Next;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;Next;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;Next;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;Next;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;Next;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;Next;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;Next;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;Next;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;Next;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;Next;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;Next;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;Next;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;Next;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;Next;0.06451613;0.06451613;0;-0.2387097;Key_H;H;Next;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;Next;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;Next;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;Next;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;Next;0.06451613;0.06451613;-0.3387097;-0.3354839;Key_X;X;Next;0.06451613;0.06451613;-0.2419355;-0.3354839;Key_C;C;Next;0.06451613;0.06451613;-0.1451613;-0.3354839;Key_V;V;Next;0.06451613;0.06451613;-0.04838708;-0.3354839;Key_B;B;Next;0.06451613;0.06451613;0.04838711;-0.3354839;Key_N;N;Next;0.06451613;0.06451613;0.1451613;-0.3354839;Key_M;M;Next;0.06451613;0.06451613;0.2419355;-0.3354839;Key_.;.;Next;0.06451613;0.06451613;0.3387097;-0.3354839;Key_ ; ;Next;0.1935484;0.06451613;0;-0.4322581;Key_Q;Q;Current;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;Current;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;Current;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;Current;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;Current;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;Current;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;Current;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;Current;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;Current;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;Current;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;Current;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;Current;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;Current;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;Current;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;Current;0.06451613;0.06451613;0;-0.2387097;Key_H;H;Current;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;Current;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;Current;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;Current;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;Current;0.06451613;0.06451613;-0.3387097;-0.3354839;Key_X;X;Current;0.06451613;0.06451613;-0.2419355;-0.3354839;Key_C;C;Current;0.06451613;0.06451613;-0.1451613;-0.3354839;Key_V;V;Current;0.06451613;0.06451613;-0.04838708;-0.3354839;Key_B;B;Current;0.06451613;0.06451613;0.04838711;-0.3354839;Key_N;N;Current;0.06451613;0.06451613;0.1451613;-0.3354839;Key_M;M;Current;0.06451613;0.06451613;0.2419355;-0.3354839;Key_.;.;Current;0.06451613;0.06451613;0.3387097;-0.3354839;Key_ ; ;Current;0.1935484;0.06451613;0;-0.4322581;Key_Q;Q;Previous;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;Previous;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;Previous;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;Previous;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;Previous;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;Previous;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;Previous;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;Previous;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;Previous;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;Previous;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;Previous;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;Previous;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;Previous;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;Previous;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;Previous;0.06451613;0.06451613;0;-0.2387097;Key_H;H;Previous;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;Previous;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;Previous;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;Previous;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;Previous;0.06451613;0.06451613;-0.3387097;-0.3354839;Key_X;X;Previous;0.06451613;0.06451613;-0.2419355;-0.3354839;Key_C;C;Previous;0.06451613;0.06451613;-0.1451613;-0.3354839;Key_V;V;Previous;0.06451613;0.06451613;-0.04838708;-0.3354839;Key_B;B;Previous;0.06451613;0.06451613;0.04838711;-0.3354839;Key_N;N;Previous;0.06451613;0.06451613;0.1451613;-0.3354839;Key_M;M;Previous;0.06451613;0.06451613;0.2419355;-0.3354839;Key_.;.;Previous;0.06451613;0.06451613;0.3387097;-0.3354839;Key_ ; ;Previous;0.1935484;0.06451613;0;-0.4322581;Key_Q;Q;InactivePrevious;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;InactivePrevious;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;InactivePrevious;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;InactivePrevious;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;InactivePrevious;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;InactivePrevious;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;InactivePrevious;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;InactivePrevious;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;InactivePrevious;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;InactivePrevious;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;InactivePrevious;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;InactivePrevious;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;InactivePrevious;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;InactivePrevious;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;InactivePrevious;0.06451613;0.06451613;0;-0.2387097;Key_H;H;InactivePrevious;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;InactivePrevious;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;InactivePrevious;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;InactivePrevious;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;InactivePrevious;0.06451613;0.06451613;-0.3387097;-0.3354839;Key_X;X;InactivePrevious;0.06451613;0.06451613;-0.2419355;-0.3354839;Key_C;C;InactivePrevious;0.06451613;0.06451613;-0.1451613;-0.3354839;Key_V;V;InactivePrevious;0.06451613;0.06451613;-0.04838708;-0.3354839;Key_B;B;InactivePrevious;0.06451613;0.06451613;0.04838711;-0.3354839;Key_N;N;InactivePrevious;0.06451613;0.06451613;0.1451613;-0.3354839;Key_M;M;InactivePrevious;0.06451613;0.06451613;0.2419355;-0.3354839;Key_.;.;InactivePrevious;0.06451613;0.06451613;0.3387097;-0.3354839;Key_ ; ;InactivePrevious;0.1935484;0.06451613;0;-0.4322581
141028.8,GAZE,0.002669584;-0.2657083;-0.09755589;2.662054;1.0047;0.1754377;2.656374;0.07765891;0.3385688;2.665758;0.1297391;-0.2824695;0.006178917;0.9592564;-0.4461133;-0.004087554;0.8949672
141046.4,GAZE,0.004142906;-0.2657559;-0.0867499;2.661908;0.9826838;0.1756414;2.656553;0.07767594;0.3385275;2.665689;0.1297386;-0.2784496;0.005991984;0.9604322;-0.4462195;-0.004272576;0.8949133
141056.1,GAZE,0.004226433;-0.2658193;-0.08586475;2.661815;0.9807322;0.1756524;2.656567;0.0776867;0.338512;2.665686;0.1297336;-0.278153;0.005813437;0.9605192;-0.446275;-0.004299416;0.8948855
141070,GAZE,0.00422629;-0.2661787;-0.08432283;2.661326;0.9768502;0.1755553;2.656541;0.07771407;0.3384296;2.665686;0.1297005;-0.2776707;0.004856948;0.960664;-0.446503;-0.004351632;0.8947715
141083.8,GAZE,0.003332654;-0.2667272;-0.08854742;2.660603;0.9843891;0.1753508;2.656528;0.07781284;0.3383141;2.665653;0.1296415;-0.279521;0.0034001;0.9601336;-0.4467404;-0.004379675;0.8946529
141097.5,GAZE,0.002799633;-0.2667651;-0.08976217;2.66056;0.9856114;0.1752192;2.656576;0.07782498;0.3381803;2.665624;0.1295621;-0.2802339;0.003282262;0.9599261;-0.4471002;-0.00437184;0.8944732
141111.8,GAZE,0.002822513;-0.2667563;-0.08761801;2.660568;0.9802862;0.1752556;2.656601;0.07780769;0.3380798;2.66563;0.1294931;-0.2796879;0.00324931;0.9600855;-0.4474204;-0.004359185;0.8943132
141125.7,GAZE,0.002997941;-0.2669317;-0.08529915;2.660325;0.9750244;0.175328;2.656595;0.07780507;0.338025;2.665658;0.1294516;-0.2789958;0.002641508;0.9602887;-0.4476055;-0.004304969;0.8942208
141140,GAZE,0.003080918;-0.267107;-0.08323728;2.660088;0.97008;0.1753974;2.65655;0.07778439;0.3379574;2.665712;0.1293947;-0.278456;0.001918672;0.9604471;-0.447852;-0.004113278;0.8940982
141154.1,GAZE,0.003136527;-0.2671354;-0.08226027;2.660054;0.967791;0.1754582;2.656524;0.0777538;0.3379195;2.665721;0.129381;-0.2781993;0.001802213;0.9605217;-0.4479537;-0.004057661;0.8940476
141167,GAZE,0.003266212;-0.2671508;-0.08166702;2.660031;0.9667394;0.1755264;2.656521;0.07773724;0.3378951;2.66573;0.1293841;-0.2779734;0.001829669;0.960587;-0.4478793;-0.00414277;0.8940845
141180.8,GAZE,0.003439337;-0.2671726;-0.07974294;2.659999;0.9624306;0.1756434;2.656525;0.07773319;0.3378654;2.66575;0.1293762;-0.2774127;0.001756476;0.9607493;-0.4480488;-0.004177964;0.8939993
141195.1,GAZE,0.003964699;-0.2675294;-0.07580599;2.659535;0.9541991;0.1758434;2.656444;0.07773349;0.3378449;2.665765;0.1293723;-0.2760501;0.000952635;0.9611428;-0.4481738;-0.004342949;0.8939359
141208.6,GAZE,0.004226313;-0.2677982;-0.07398847;2.659192;0.9504481;0.1759412;2.656381;0.07773529;0.3378327;2.665758;0.1293812;-0.2754041;0.0004413221;0.9613284;-0.448212;-0.004522456;0.8939158
141222.9,GAZE,0.004480813;-0.2678904;-0.07202885;2.659091;0.9462943;0.1760944;2.656298;0.07772724;0.3378084;2.665732;0.1293937;-0.2747749;0.0002661515;0.9615085;-0.4482982;-0.004471661;0.8938729
141237.3,GAZE,0.004488373;-0.268021;-0.07246557;2.658933;0.9474052;0.1761558;2.656239;0.07773146;0.3378014;2.665691;0.1294211;-0.274961;0.000146972;0.9614553;-0.4481987;-0.004585809;0.8939222
141250.9,GAZE,0.004598271;-0.2684145;-0.07240447;2.658428;0.9475917;0.1761844;2.656152;0.07775479;0.3378311;2.66567;0.1294428;-0.2748908;-0.0006205365;0.9614753;-0.448085;-0.004811782;0.893978
141264.7,GAZE,0.004726506;-0.2688726;-0.07128961;2.65785;0.9451356;0.1762298;2.656041;0.07777517;0.3378612;2.66566;0.1294504;-0.2745373;-0.001639361;0.961575;-0.4481933;-0.004955267;0.8939229
141278.7,GAZE,0.004764693;-0.2689693;-0.07064673;2.657736;0.9436017;0.1762652;2.656014;0.07777351;0.3378706;2.665632;0.1294539;-0.2743618;-0.001712743;0.961625;-0.4483146;-0.00508471;0.8938614
141292.5,GAZE,0.004856482;-0.2691277;-0.06997176;2.657547;0.9421686;0.1763222;2.655972;0.07776336;0.3378736;2.665582;0.1294653;-0.274142;-0.001840938;0.9616874;-0.448362;-0.005284335;0.8938365
141306.7,GAZE,0.004913899;-0.2692861;-0.06977713;2.657347;0.9418557;0.1763371;2.655953;0.07776457;0.3378859;2.665549;0.1294657;-0.2740486;-0.002028722;0.9617137;-0.4483399;-0.005484048;0.8938463
141320.8,GAZE,0.005367009;-0.2701576;-0.06697478;2.656255;0.9361682;0.1764322;2.655845;0.07778536;0.3379432;2.66548;0.1295156;-0.2729489;-0.003823545;0.9620209;-0.4484257;-0.00598638;0.8938001
141334.5,GAZE,0.005417215;-0.2701975;-0.06664179;2.656209;0.9354768;0.1764471;2.655833;0.07776752;0.3379655;2.665472;0.1295277;-0.2728141;-0.00379332;0.9620593;-0.4484662;-0.006104944;0.8937789
141348.2,GAZE,0.005416;-0.2702059;-0.06663252;2.656198;0.9354438;0.1764471;2.655833;0.07776752;0.3379754;2.665471;0.129531;-0.2728141;-0.00379332;0.9620593;-0.448483;-0.006127839;0.8937703
141362.4,GAZE,0.005286684;-0.270273;-0.06774954;2.656118;0.9378287;0.1764654;2.655775;0.07774545;0.3380091;2.665415;0.1295236;-0.2732834;-0.003811864;0.961926;-0.4484383;-0.006130204;0.8937927
141376.3,GAZE,0.005308199;-0.2702836;-0.06762739;2.656106;0.9375834;0.1764859;2.655772;0.07774743;0.3380091;2.665415;0.1295236;-0.2732512;-0.003840709;0.961935;-0.4484383;-0.006130204;0.8937927
141390.2,GAZE,0.005308135;-0.2702836;-0.06762701;2.656106;0.9375823;0.1764859;2.655772;0.07774743;0.3380091;2.665415;0.1295236;-0.2732512;-0.003840709;0.961935;-0.4484383;-0.006130204;0.8937927
141405,GAZE,0.00530808;-0.2702836;-0.06762652;2.656106;0.9375808;0.1764859;2.655772;0.07774743;0.3380091;2.665415;0.1295236;-0.2732512;-0.003840709;0.961935;-0.4484383;-0.006130204;0.8937927
141417.8,GAZE,0.005716323;-0.2699009;-0.06430283;2.656619;0.9304133;0.1767746;2.655838;0.07775685;0.3380303;2.665421;0.1294788;-0.2722016;-0.003068021;0.9622353;-0.4486932;-0.005916168;0.8936663
141431.8,GAZE,0.006181583;-0.2697815;-0.05765458;2.656865;0.9148557;0.1771598;2.655626;0.07778837;0.3379785;2.665422;0.1293638;-0.270256;-0.003510779;0.9627821;-0.4496112;-0.004850035;0.8932112
141445.8,GAZE,0.006514895;-0.2709928;-0.0556879;2.655402;0.9108554;0.1772339;2.655361;0.07788844;0.3379493;2.66529;0.1293463;-0.2694965;-0.00608588;0.9629821;-0.4495659;-0.005236873;0.8932318
141459.3,GAZE,0.006293514;-0.2715035;-0.05709289;2.654778;0.9136786;0.1771818;2.655216;0.07795499;0.3379542;2.665176;0.1293467;-0.2701153;-0.006563503;0.9628056;-0.4495575;-0.005851997;0.8932323
141473.8,GAZE,0.006122141;-0.2716168;-0.05811666;2.654645;0.915709;0.1771666;2.655149;0.07798123;0.3379497;2.665087;0.1293608;-0.2705792;-0.006274838;0.9626772;-0.4495767;-0.006231725;0.89322
141488.4,GAZE,0.006142789;-0.2718531;-0.05768245;2.654374;0.9146375;0.1771912;2.655072;0.07801034;0.3379402;2.665005;0.1293866;-0.2704685;-0.00636919;0.9627078;-0.4496794;-0.006589718;0.8931657
141501.6,GAZE,0.006336585;-0.2722576;-0.05665312;2.653908;0.9126085;0.1772492;2.654972;0.07805399;0.3379354;2.664849;0.1294515;-0.2700424;-0.006485976;0.9628266;-0.4497091;-0.007279238;0.8931454
141518,GAZE,0.006430273;-0.2723576;-0.05624929;2.653797;0.9118717;0.1772837;2.654912;0.07808283;0.3379381;2.66482;0.1294626;-0.2698762;-0.006512903;0.962873;-0.4496873;-0.007416613;0.8931552
141538.1,GAZE,0.006430273;-0.2723576;-0.05624804;2.653797;0.9118685;0.1772837;2.654912;0.07808283;0.3379381;2.66482;0.1294626;-0.2698762;-0.006512903;0.962873;-0.4496873;-0.007416613;0.8931552
141544.1,GAZE,0.006430273;-0.2723576;-0.05624682;2.653797;0.9118654;0.1772837;2.654912;0.07808283;0.3379381;2.66482;0.1294626;-0.2698762;-0.006512903;0.962873;-0.4496873;-0.007416613;0.8931552
141556.9,GAZE,0.006619926;-0.2731295;-0.05578118;2.652882;0.9112448;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141571.1,GAZE,0.006619938;-0.2731297;-0.05578119;2.652882;0.9112448;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141584.8,GAZE,0.006619875;-0.2731297;-0.05578125;2.652882;0.9112448;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141598.6,GAZE,0.006619875;-0.2731297;-0.05578134;2.652882;0.911245;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141612.7,GAZE,0.006619861;-0.2731297;-0.05578133;2.652882;0.9112449;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141626.4,GAZE,0.006619833;-0.2731297;-0.05578142;2.652882;0.9112451;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141640.2,GAZE,0.006619819;-0.2731297;-0.05578139;2.652882;0.9112449;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141655.4,GAZE,0.006619805;-0.2731297;-0.05578139;2.652882;0.9112449;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141667.8,GAZE,0.006619778;-0.2731297;-0.05578135;2.652882;0.9112447;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141681.8,GAZE,0.006619764;-0.2731297;-0.05578136;2.652882;0.9112446;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141695.8,GAZE,0.006619742;-0.2731297;-0.05578142;2.652882;0.9112448;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
141709.8,GAZE,0.006619659;-0.2731297;-0.0557747;2.652882;0.9112271;0.1773368;2.654722;0.07817288;0.3379198;2.664573;0.1295573;-0.2696409;-0.007253015;0.9629337;-0.4495775;-0.008289577;0.8932029
