timestamp,type,data
35126.08,TRIAL_START,In sharp contrast to your words.
37144.58,GAZE,-0.07485455;-0.2364999
37157.92,GAZE,-0.08095336;-0.2313254
37172.66,GAZE,-0.08434716;-0.2238395
37185.34,GAZE,-0.08865222;-0.2129358
37200.72,GAZE,-0.0849869;-0.2013806
37215.18,GAZE,-0.08060244;-0.1897096
37229.16,GAZE,-0.07574371;-0.1782815
37243.73,GAZE,-0.07197428;-0.1673462
37257.06,GAZE,-0.07411253;-0.1600734
37270.43,GAZE,-0.0613462;-0.1535249
37284.79,GAZE,-0.05429816;-0.1461608
37297.58,GAZE,-0.0548639;-0.1362928
37311.8,GAZE,-0.0588282;-0.1302503
37326.02,GAZE,-0.05662197;-0.1267278
37340.27,GAZE,-0.05948895;-0.1538739
37352.75,GAZE,-0.0608553;-0.1709896
37367.38,GAZE,-0.0211232;-0.1967889
37381.13,GAZE,-0.007995278;-0.2142702
37394.77,GAZE,-0.00527361;-0.2265047
37409.42,GAZE,-0.002566248;-0.2339033
37422.94,GAZE,0.001298968;-0.2285346
37436.52,GAZE,0.001836176;-0.2319817
37449.78,GAZE,0.001023486;-0.2344768
37465.6,GAZE,-0.003659763;-0.235676
37479.2,GAZE,-0.005515767;-0.2350186
37493.34,GAZE,-0.005453161;-0.2378887
37507.33,GAZE,-0.03897601;-0.2069045
37521.03,GAZE,-0.04782027;-0.1812956
37535.41,GAZE,-0.06306896;-0.1720116
37549.95,GAZE,-0.05779672;-0.1643448
37563.36,GAZE,-0.04724512;-0.157076
37576.52,GAZE,-0.04927611;-0.1508895
37591.14,GAZE,-0.04412633;-0.1451175
37604.26,GAZE,-0.003786206;-0.133087
37618.59,GAZE,0.006119937;-0.1365982
37632.32,GAZE,0.008727401;-0.1485053
37645.35,GAZE,0.02111435;-0.1647478
37660.11,GAZE,0.02172917;-0.1855424
37674.24,GAZE,0.03504413;-0.2008516
37687.15,GAZE,0.05284816;-0.2122039
37702.01,GAZE,0.04833296;-0.2214332
37715.11,GAZE,0.02332845;-0.2201138
37730.52,GAZE,0.01863562;-0.2212953
37743.7,GAZE,0.007742289;-0.2228008
37757.91,GAZE,-0.004104805;-0.2232862
37771.59,GAZE,-0.01468564;-0.2217266
37785.51,GAZE,-0.07967973;-0.2114152
37799.53,GAZE,-0.07340568;-0.1871292
37813.33,GAZE,-0.07893518;-0.1749123
37828.39,GAZE,-0.06771854;-0.1640169
37842.84,GAZE,-0.06100395;-0.1603714
37855.74,GAZE,-0.05423257;-0.1575378
37871.99,GAZE,-0.04855666;-0.1514784
37886.4,GAZE,-0.04604939;-0.146821
37905.52,GAZE,-0.03964633;-0.1507527
37925.01,GAZE,-0.03208792;-0.1621408
37938.18,GAZE,-0.01697895;-0.172416
37951.84,GAZE,-0.007598191;-0.1837391
37965.96,GAZE,-0.01425275;-0.1878823
37981.56,GAZE,-0.02105159;-0.1881206
37995.17,GAZE,-0.03717527;-0.1831073
38009.17,GAZE,-0.05722255;-0.1801285
38023.52,GAZE,-0.1046758;-0.1714622
38035.43,GAZE,-0.1469785;-0.1678315
38049.81,GAZE,-0.1776336;-0.1607483
38064.61,GAZE,-0.1990261;-0.1559363
38077.77,GAZE,-0.2020145;-0.1534679
38091.73,GAZE,-0.201551;-0.1523992
38105.74,GAZE,-0.1768751;-0.1543294
38119.3,GAZE,-0.1638102;-0.1554801
38132.64,GAZE,-0.1538543;-0.1521523
38146.95,GAZE,-0.1486423;-0.1480649
38160.46,GAZE,-0.1471834;-0.1467722
38175.17,GAZE,-0.1452154;-0.1505241
38188.26,GAZE,-0.1395889;-0.155212
38202.69,GAZE,-0.1368704;-0.1587879
38215.53,GAZE,-0.1197997;-0.1654594
38231.25,GAZE,-0.1041403;-0.1704323
38244.27,GAZE,-0.09922111;-0.172744
38258.9,GAZE,-0.08963522;-0.1752814
38272.8,GAZE,-0.05261254;-0.1784258
38286.61,GAZE,-0.01164727;-0.2039526
38300.27,GAZE,-0.005433923;-0.2058835
38314.24,GAZE,-0.00256484;-0.2071786
38328.76,GAZE,-0.01237895;-0.2055332
38342.69,GAZE,-0.0153419;-0.2035114
38356.18,GAZE,-0.06106472;-0.1768917
38370.2,GAZE,-0.06126145;-0.1594605
38384.21,GAZE,-0.05699238;-0.1463725
38398.58,GAZE,-0.02462444;-0.1328758
38411.01,GAZE,-0.009451896;-0.1325479
38426.2,GAZE,-0.004038125;-0.1378594
38439.81,GAZE,-0.009801745;-0.1434443
38453.23,GAZE,-0.02054936;-0.1440825
38467.44,GAZE,-0.03022483;-0.1395633
38481.33,GAZE,-0.03530651;-0.1364753
38495.46,GAZE,-0.0390051;-0.1363086
38510.18,GAZE,-0.03998101;-0.1350363
38523.03,GAZE,-0.03735906;-0.1344582
38537.03,GAZE,-0.03735012;-0.1344627
38551.29,GAZE,-0.02846971;-0.171314
38565.25,GAZE,-0.02944717;-0.1796903
38578.76,GAZE,-0.007542519;-0.2046763
38592.41,GAZE,-0.004548274;-0.2080638
38606.8,GAZE,-0.002676083;-0.2104797
38621.02,GAZE,-0.003379483;-0.2126819
38633.86,GAZE,-0.004821863;-0.2126401
38648.24,GAZE,-0.01366125;-0.2100746
38661.98,GAZE,-0.02218364;-0.2078624
38676.34,GAZE,-0.03212268;-0.2057583
38689.74,GAZE,-0.04162524;-0.2033905
38702.73,GAZE,-0.123891;-0.177071
38716.88,GAZE,-0.1263885;-0.173314
38731.3,GAZE,-0.1335884;-0.1718859
38745.68,GAZE,-0.1200672;-0.1640458
38760.84,GAZE,-0.09813008;-0.1517915
38775.2,GAZE,-0.07305372;-0.1386022
38788.82,GAZE,-0.05605477;-0.1281085
38801.41,GAZE,-0.03644294;-0.1162627
38815.94,GAZE,-0.02607352;-0.112154
38829.99,GAZE,-0.01524678;-0.1119438
38844.33,GAZE,-0.02549216;-0.1194031
38857.89,GAZE,-0.03012389;-0.1256483
38871.89,GAZE,-0.02250963;-0.1294115
38885.2,GAZE,-0.0283463;-0.1294331
38899.38,GAZE,-0.02383745;-0.1281606
38912.36,GAZE,-0.02287593;-0.1266397
38927.7,GAZE,-0.02249801;-0.1271931
38941.68,GAZE,-0.02110338;-0.1301977
38953.71,GAZE,-0.01778346;-0.1314927
38967.84,GAZE,-0.01465207;-0.129645
38981.86,GAZE,-0.0139032;-0.1254767
38996.43,GAZE,-0.01501811;-0.1212465
39009.56,GAZE,-0.01488709;-0.1207642
39025.3,GAZE,-0.01517171;-0.1225535
39038.37,GAZE,-0.01362047;-0.1231129
39052.36,GAZE,-0.0117301;-0.1222756
39067.06,GAZE,-0.007770896;-0.1196615
39080.54,GAZE,-0.002530634;-0.1166622
39093.96,GAZE,0.003559262;-0.1127212
39107.8,GAZE,0.01030165;-0.1076436
39122.4,GAZE,0.01717463;-0.1027607
39135.94,GAZE,0.0221701;-0.09955385
39149.5,GAZE,0.02817595;-0.1007615
39163.6,GAZE,0.03551438;-0.09983268
39178.46,GAZE,0.01706654;-0.1049152
39191.7,GAZE,0.0111202;-0.1042339
39205.41,GAZE,0.004461706;-0.1035818
39218.07,GAZE,0.002033025;-0.1037184
39232.68,GAZE,-0.0002633035;-0.104557
39246.39,GAZE,-0.0009188354;-0.1050862
39261.27,GAZE,-0.001850247;-0.1055417
39274.61,GAZE,-0.003019601;-0.1065493
39290.27,GAZE,-0.004632831;-0.1076064
39303.06,GAZE,-0.006810129;-0.1083626
39316.73,GAZE,-0.007923394;-0.1086669
39331.02,GAZE,-0.009174794;-0.1091866
39344.56,GAZE,-0.0089553;-0.1089693
39358.47,GAZE,-0.00849387;-0.1088194
39372.22,GAZE,-0.008974582;-0.1080332
39386.55,GAZE,-0.009527624;-0.1075126
39400.34,GAZE,-0.009986669;-0.1072458
39414.6,GAZE,-0.009986669;-0.1072458
39428.04,GAZE,-0.01005411;-0.1060623
39442.24,GAZE,-0.008551776;-0.1034576
39456.38,GAZE,-0.00739792;-0.1032541
39469.73,GAZE,-0.004619986;-0.1068029
39483.61,GAZE,-0.002524346;-0.1096215
39497.28,GAZE,-0.003827304;-0.1089427
39510.68,GAZE,-0.005540192;-0.1082529
39525.43,GAZE,-0.006961823;-0.1088361
39539.71,GAZE,-0.007229835;-0.1091949
39554.03,GAZE,-0.007331789;-0.1090711
39567.98,GAZE,-0.008561373;-0.1074358
39581.89,GAZE,-0.009298444;-0.1069133
39595.65,GAZE,-0.009216249;-0.107316
39609.35,GAZE,-0.008067816;-0.108477
39623.71,GAZE,-0.007214725;-0.109472
39637.21,GAZE,-0.006129682;-0.1104834
39650.91,GAZE,-0.005874604;-0.1110049
39665.02,GAZE,-0.006152302;-0.1113724
39679.09,GAZE,-0.006537795;-0.1115472
39692.95,GAZE,-0.006940693;-0.1112942
39707.38,GAZE,-0.007497191;-0.1111448
39719.52,GAZE,-0.007495224;-0.1112983
39733.83,GAZE,-0.007621795;-0.1114978
39747.81,GAZE,-0.00850904;-0.1109908
39761.61,GAZE,-0.01025385;-0.1113917
39775.33,GAZE,-0.01390687;-0.1129573
39790.55,GAZE,-0.02063638;-0.1145967
39804.53,GAZE,-0.02885956;-0.1139042
39818.36,GAZE,-0.04229659;-0.1083153
39832.44,TRIAL_END,In sharp contrast to your words.
