timestamp,type,data
42840.92,TRIAL_START,Sprawling subdivisions are bad.
44579.94,GAZE,0.03626633;-0.2017325
44594.38,GAZE,0.03165928;-0.2009043
44608.21,GAZE,0.03131133;-0.1998734
44621.02,GAZE,0.03530559;-0.1997351
44635.35,GAZE,0.03748846;-0.2005737
44648.88,GAZE,0.04021049;-0.2011058
44663.16,GAZE,0.04131579;-0.2016069
44677.06,GAZE,0.04176721;-0.2026977
44690.79,GAZE,0.04032221;-0.2043927
44704.6,GAZE,0.03715646;-0.2055152
44718.67,GAZE,0.03310472;-0.2064661
44732.35,GAZE,0.02931625;-0.2067412
44746.66,GAZE,0.02662867;-0.2067947
44760.73,GAZE,0.02453789;-0.2064584
44774.94,GAZE,0.02142465;-0.2050891
44789.03,GAZE,0.01743805;-0.2008514
44802.4,GAZE,0.01518092;-0.1934415
44815.85,GAZE,0.0110625;-0.1888649
44829.82,GAZE,0.01192147;-0.1831392
44844.18,TRIAL_END,Sprawling subdivisions are bad.
