timestamp,type,data
6584.88,TRIAL_START,Lie detector tests never work.
6626.085,CTX_POS,Current;0.6296008;2.902734;1.067538;0.008124635;0.9989036;0.0461042;0.9894733;-0.001368915;-0.144709;0.1444873;-0.04679459;0.9883996
6626.085,KEY_POS,Key_Q;Q;Current;0.06451613;0.06451613;-0.3870968;-0.1419355;Key_W;W;Current;0.06451613;0.06451613;-0.2903226;-0.1419355;Key_E;E;Current;0.06451613;0.06451613;-0.1935484;-0.1419355;Key_R;R;Current;0.06451613;0.06451613;-0.09677419;-0.1419355;Key_T;T;Current;0.06451613;0.06451613;0;-0.1419355;Key_Y;Y;Current;0.06451613;0.06451613;0.09677419;-0.1419355;Key_U;U;Current;0.06451613;0.06451613;0.1935484;-0.1419355;Key_I;I;Current;0.06451613;0.06451613;0.2903226;-0.1419355;Key_O;O;Current;0.06451613;0.06451613;0.3870968;-0.1419355;Key_P;P;Current;0.06451613;0.06451613;0.483871;-0.1419355;Key_A;A;Current;0.06451613;0.06451613;-0.3387097;-0.2387097;Key_S;S;Current;0.06451613;0.06451613;-0.2419355;-0.2387097;Key_D;D;Current;0.06451613;0.06451613;-0.1451613;-0.2387097;Key_F;F;Current;0.06451613;0.06451613;-0.04838708;-0.2387097;Key_G;G;Current;0.06451613;0.06451613;0.04838711;-0.2387097;Key_H;H;Current;0.06451613;0.06451613;0.1451613;-0.2387097;Key_J;J;Current;0.06451613;0.06451613;0.2419355;-0.2387097;Key_K;K;Current;0.06451613;0.06451613;0.3387097;-0.2387097;Key_L;L;Current;0.06451613;0.06451613;0.4354839;-0.2387097;Key_Z;Z;Current;0.06451613;0.06451613;-0.2903225;-0.3354839;Key_X;X;Current;0.06451613;0.06451613;-0.1935484;-0.3354839;Key_C;C;Current;0.06451613;0.06451613;-0.09677416;-0.3354839;Key_V;V;Current;0.06451613;0.06451613;2.980232E-08;-0.3354839;Key_B;B;Current;0.06451613;0.06451613;0.09677422;-0.3354839;Key_N;N;Current;0.06451613;0.06451613;0.1935484;-0.3354839;Key_M;M;Current;0.06451613;0.06451613;0.2903226;-0.3354839;Key_';';Current;0.06451613;0.06451613;0.3870968;-0.3354839;Key_.;.;Current;0.06451613;0.06451613;0.483871;-0.3354839;Candidate_1;;Current;0.2129032;0.06451613;-0.4258064;0.1483871;Candidate_2;;Current;0.2129032;0.06451613;-0.1806452;0.1483871;Candidate_3;;Current;0.2129032;0.06451613;0.06451613;0.1483871;Candidate_4;;Current;0.2129032;0.06451613;0.3096774;0.1483871;Candidate_5;;Current;0.2129032;0.06451613;0.5548387;0.1483871;Backspace;←;Current;0.2129032;0.06451613;0.5548387;0.05161288;textField;---;Current;1;1;0;0.25;textReference;---;Reference;1;1;0;0.2
6639.691,GAZE,-0.0211657;-1.325137;0.5978917;1.579078;1.009507;0.4123889;2.896112;0.1055808;0.5122571;2.900989;0.1039814;0.03442757;-0.4054143;0.9134845;0.03442757;-0.4054143;0.9134845
6653.617,GAZE,-0.02039944;-1.325418;0.5986476;1.578797;1.009383;0.4130789;2.896495;0.1056002;0.5129267;2.901588;0.1034841;0.03992556;-0.4027516;0.9144381;0.03992556;-0.4027516;0.9144381
6667.993,GAZE,-0.02067835;-1.325667;0.5983696;1.578548;1.009412;0.4138311;2.896969;0.1056693;0.5136592;2.902209;0.1030467;0.04504956;-0.4001352;0.9153482;0.04504956;-0.4001352;0.9153482
6687.999,GAZE,-0.01984301;-1.327172;0.5991839;1.577044;1.009222;0.4144469;2.897395;0.1057273;0.5142537;2.902785;0.1026373;0.04982091;-0.3971263;0.9164107;0.04982091;-0.3971263;0.9164107
6694.786,GAZE,-0.0195355;-1.327426;0.5994861;1.576789;1.009166;0.4151163;2.897826;0.1057448;0.5148998;2.903332;0.1021487;0.05482121;-0.3943559;0.9173211;0.05482121;-0.3943559;0.9173211
6708.466,GAZE,-0.01928715;-1.327827;0.5997286;1.576388;1.009111;0.4157841;2.898171;0.1057368;0.5155448;2.903783;0.1016974;0.05921348;-0.391651;0.9182065;0.05921348;-0.391651;0.9182065
6722.363,GAZE,-0.01925296;-1.327165;0.5997678;1.57705;1.009137;0.4163523;2.89857;0.1057442;0.5160875;2.904265;0.1012224;0.06387552;-0.3888883;0.9190679;0.06387552;-0.3888883;0.9190679
6736.478,GAZE,-0.01931894;-1.327434;0.5997003;1.576782;1.009134;0.4169729;2.898972;0.1057391;0.5166842;2.904743;0.1008054;0.06787525;-0.3863047;0.9198704;0.06787525;-0.3863047;0.9198704
6750.604,GAZE,-0.01995502;-1.326574;0.5990779;1.577641;1.009265;0.4174665;2.899304;0.1057495;0.5171494;2.905192;0.1003964;0.07210226;-0.3836479;0.9206604;0.07210226;-0.3836479;0.9206604
6764.445,GAZE,-0.01908689;-1.326481;0.5999377;1.577733;1.009144;0.4181101;2.899785;0.1057029;0.5177728;2.905719;0.100033;0.07512893;-0.3814919;0.921314;0.07512893;-0.3814919;0.921314
6778.611,GAZE,-0.01862763;-1.326497;0.600392;1.577717;1.009077;0.4185313;2.900111;0.1058442;0.5181636;2.906174;0.09978931;0.07907533;-0.3784334;0.9222447;0.07907533;-0.3784334;0.9222447
6793.235,GAZE,-0.01786379;-1.32542;0.6011565;1.578792;1.009016;0.4191741;2.900611;0.105802;0.5187883;2.906698;0.09948124;0.08155113;-0.3761745;0.922953;0.08155113;-0.3761745;0.922953
