timestamp,type,data
8952.47,TRIAL_START,Go out for some pizza and beer.
9078.27,CTX_POS,Next;0.3769987;2.819197;1.570507;-0.03444362;0.9985446;0.04149931;0.9902707;0.02849756;0.1362052;-0.1348243;-0.04578695;0.9898111;Current;0.511823;2.864984;0.5806963;-0.03444362;0.9985446;0.04149931;0.9902707;0.02849756;0.1362052;-0.1348243;-0.04578695;0.9898111;Previous;0.5792351;2.887877;0.08579081;-0.03444362;0.9985446;0.04149931;0.9902707;0.02849756;0.1362052;-0.1348243;-0.04578695;0.9898111;InactivePrevious;1.860066;3.322854;-9.317414;-0.03444362;0.9985446;0.04149931;0.9902707;0.02849756;0.1362052;-0.1348243;-0.04578695;0.9898111;InactiveNext;0.1073501;2.727623;3.55013;-0.03444362;0.9985446;0.04149931;0.9902707;0.02849756;0.1362052;-0.1348243;-0.04578695;0.9898111
9078.27,KEY_POS,Key_Q;Q;Next;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;Next;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;Next;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;Next;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;Next;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;Next;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;Next;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;Next;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;Next;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;Next;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;Next;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;Next;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;Next;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;Next;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;Next;0.06451613;0.06451613;0;-0.2387097;Key_H;H;Next;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;Next;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;Next;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;Next;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;Next;0.06451613;0.06451613;-0.3870968;-0.3354839;Key_X;X;Next;0.06451613;0.06451613;-0.2903226;-0.3354839;Key_C;C;Next;0.06451613;0.06451613;-0.1935484;-0.3354839;Key_V;V;Next;0.06451613;0.06451613;-0.09677419;-0.3354839;Key_B;B;Next;0.06451613;0.06451613;0;-0.3354839;Key_N;N;Next;0.06451613;0.06451613;0.09677419;-0.3354839;Key_M;M;Next;0.06451613;0.06451613;0.1935484;-0.3354839;Key_';';Next;0.06451613;0.06451613;0.2903226;-0.3354839;Key_.;.;Next;0.06451613;0.06451613;0.3870968;-0.3354839;Candidate_1;;Next;0.2129032;0.06451613;-0.4258064;0.2;Candidate_2;;Next;0.2129032;0.06451613;-0.1806452;0.2;Candidate_3;;Next;0.2129032;0.06451613;0.06451613;0.2;Candidate_4;;Next;0.2129032;0.06451613;0.3096774;0.2;Candidate_5;;Next;0.2129032;0.06451613;0.5548387;0.2;Key_Q;Q;Current;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;Current;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;Current;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;Current;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;Current;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;Current;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;Current;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;Current;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;Current;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;Current;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;Current;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;Current;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;Current;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;Current;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;Current;0.06451613;0.06451613;0;-0.2387097;Key_H;H;Current;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;Current;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;Current;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;Current;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;Current;0.06451613;0.06451613;-0.3870968;-0.3354839;Key_X;X;Current;0.06451613;0.06451613;-0.2903226;-0.3354839;Key_C;C;Current;0.06451613;0.06451613;-0.1935484;-0.3354839;Key_V;V;Current;0.06451613;0.06451613;-0.09677419;-0.3354839;Key_B;B;Current;0.06451613;0.06451613;0;-0.3354839;Key_N;N;Current;0.06451613;0.06451613;0.09677419;-0.3354839;Key_M;M;Current;0.06451613;0.06451613;0.1935484;-0.3354839;Key_';';Current;0.06451613;0.06451613;0.2903226;-0.3354839;Key_.;.;Current;0.06451613;0.06451613;0.3870968;-0.3354839;Candidate_1;gaze;Current;0.2129032;0.06451613;-0.4258064;0.2;Candidate_2;base;Current;0.2129032;0.06451613;-0.1806452;0.2;Candidate_3;see;Current;0.2129032;0.06451613;0.06451613;0.2;Candidate_4;bar;Current;0.2129032;0.06451613;0.3096774;0.2;Candidate_5;gas;Current;0.2129032;0.06451613;0.5548387;0.2;Key_Q;Q;Previous;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;Previous;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;Previous;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;Previous;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;Previous;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;Previous;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;Previous;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;Previous;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;Previous;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;Previous;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;Previous;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;Previous;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;Previous;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;Previous;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;Previous;0.06451613;0.06451613;0;-0.2387097;Key_H;H;Previous;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;Previous;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;Previous;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;Previous;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;Previous;0.06451613;0.06451613;-0.3870968;-0.3354839;Key_X;X;Previous;0.06451613;0.06451613;-0.2903226;-0.3354839;Key_C;C;Previous;0.06451613;0.06451613;-0.1935484;-0.3354839;Key_V;V;Previous;0.06451613;0.06451613;-0.09677419;-0.3354839;Key_B;B;Previous;0.06451613;0.06451613;0;-0.3354839;Key_N;N;Previous;0.06451613;0.06451613;0.09677419;-0.3354839;Key_M;M;Previous;0.06451613;0.06451613;0.1935484;-0.3354839;Key_';';Previous;0.06451613;0.06451613;0.2903226;-0.3354839;Key_.;.;Previous;0.06451613;0.06451613;0.3870968;-0.3354839;Candidate_1;;Previous;0.2129032;0.06451613;-0.4258064;0.2;Candidate_2;;Previous;0.2129032;0.06451613;-0.1806452;0.2;Candidate_3;;Previous;0.2129032;0.06451613;0.06451613;0.2;Candidate_4;;Previous;0.2129032;0.06451613;0.3096774;0.2;Candidate_5;;Previous;0.2129032;0.06451613;0.5548387;0.2;Key_Q;Q;InactivePrevious;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;InactivePrevious;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;InactivePrevious;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;InactivePrevious;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;InactivePrevious;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;InactivePrevious;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;InactivePrevious;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;InactivePrevious;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;InactivePrevious;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;InactivePrevious;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;InactivePrevious;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;InactivePrevious;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;InactivePrevious;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;InactivePrevious;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;InactivePrevious;0.06451613;0.06451613;0;-0.2387097;Key_H;H;InactivePrevious;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;InactivePrevious;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;InactivePrevious;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;InactivePrevious;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;InactivePrevious;0.06451613;0.06451613;-0.3870968;-0.3354839;Key_X;X;InactivePrevious;0.06451613;0.06451613;-0.2903226;-0.3354839;Key_C;C;InactivePrevious;0.06451613;0.06451613;-0.1935484;-0.3354839;Key_V;V;InactivePrevious;0.06451613;0.06451613;-0.09677419;-0.3354839;Key_B;B;InactivePrevious;0.06451613;0.06451613;0;-0.3354839;Key_N;N;InactivePrevious;0.06451613;0.06451613;0.09677419;-0.3354839;Key_M;M;InactivePrevious;0.06451613;0.06451613;0.1935484;-0.3354839;Key_';';InactivePrevious;0.06451613;0.06451613;0.2903226;-0.3354839;Key_.;.;InactivePrevious;0.06451613;0.06451613;0.3870968;-0.3354839;Candidate_1;;InactivePrevious;0.2129032;0.06451613;-0.4258064;0.2;Candidate_2;;InactivePrevious;0.2129032;0.06451613;-0.1806452;0.2;Candidate_3;;InactivePrevious;0.2129032;0.06451613;0.06451613;0.2;Candidate_4;;InactivePrevious;0.2129032;0.06451613;0.3096774;0.2;Candidate_5;;InactivePrevious;0.2129032;0.06451613;0.5548387;0.2;Key_Q;Q;InactiveNext;0.06451613;0.06451613;-0.4354839;-0.1419355;Key_W;W;InactiveNext;0.06451613;0.06451613;-0.3387097;-0.1419355;Key_E;E;InactiveNext;0.06451613;0.06451613;-0.2419355;-0.1419355;Key_R;R;InactiveNext;0.06451613;0.06451613;-0.1451613;-0.1419355;Key_T;T;InactiveNext;0.06451613;0.06451613;-0.04838711;-0.1419355;Key_Y;Y;InactiveNext;0.06451613;0.06451613;0.04838708;-0.1419355;Key_U;U;InactiveNext;0.06451613;0.06451613;0.1451613;-0.1419355;Key_I;I;InactiveNext;0.06451613;0.06451613;0.2419355;-0.1419355;Key_O;O;InactiveNext;0.06451613;0.06451613;0.3387097;-0.1419355;Key_P;P;InactiveNext;0.06451613;0.06451613;0.4354838;-0.1419355;Key_A;A;InactiveNext;0.06451613;0.06451613;-0.3870968;-0.2387097;Key_S;S;InactiveNext;0.06451613;0.06451613;-0.2903226;-0.2387097;Key_D;D;InactiveNext;0.06451613;0.06451613;-0.1935484;-0.2387097;Key_F;F;InactiveNext;0.06451613;0.06451613;-0.09677419;-0.2387097;Key_G;G;InactiveNext;0.06451613;0.06451613;0;-0.2387097;Key_H;H;InactiveNext;0.06451613;0.06451613;0.09677419;-0.2387097;Key_J;J;InactiveNext;0.06451613;0.06451613;0.1935484;-0.2387097;Key_K;K;InactiveNext;0.06451613;0.06451613;0.2903226;-0.2387097;Key_L;L;InactiveNext;0.06451613;0.06451613;0.3870968;-0.2387097;Key_Z;Z;InactiveNext;0.06451613;0.06451613;-0.3870968;-0.3354839;Key_X;X;InactiveNext;0.06451613;0.06451613;-0.2903226;-0.3354839;Key_C;C;InactiveNext;0.06451613;0.06451613;-0.1935484;-0.3354839;Key_V;V;InactiveNext;0.06451613;0.06451613;-0.09677419;-0.3354839;Key_B;B;InactiveNext;0.06451613;0.06451613;0;-0.3354839;Key_N;N;InactiveNext;0.06451613;0.06451613;0.09677419;-0.3354839;Key_M;M;InactiveNext;0.06451613;0.06451613;0.1935484;-0.3354839;Key_';';InactiveNext;0.06451613;0.06451613;0.2903226;-0.3354839;Key_.;.;InactiveNext;0.06451613;0.06451613;0.3870968;-0.3354839;Candidate_1;;InactiveNext;0.2129032;0.06451613;-0.4258064;0.2;Candidate_2;;InactiveNext;0.2129032;0.06451613;-0.1806452;0.2;Candidate_3;;InactiveNext;0.2129032;0.06451613;0.06451613;0.2;Candidate_4;;InactiveNext;0.2129032;0.06451613;0.3096774;0.2;Candidate_5;;InactiveNext;0.2129032;0.06451613;0.5548387;0.2
9115.467,GAZE,-0.2670816;-0.08676817;0.2503285;2.770731;0.5407177;0.6000808;2.91821;-0.4328773;0.6983402;2.921386;-0.4145738;-0.1830968;-0.0009694919;0.9830944;-0.1830968;-0.0009694919;0.9830944
9133.685,GAZE,-0.2663404;-0.08578172;0.2510286;2.771737;0.5408596;0.5999939;2.918234;-0.432825;0.6982483;2.921436;-0.4145;-0.1833271;-0.0005411985;0.9830518;-0.1833271;-0.0005411985;0.9830518
9147.871,GAZE,-0.2666951;-0.08636803;0.2506975;2.771142;0.540787;0.5998883;2.91832;-0.4327365;0.6981435;2.921541;-0.4144186;-0.1832657;-0.0002456144;0.9830634;-0.1832657;-0.0002456144;0.9830634
9162.193,GAZE,-0.2664649;-0.08699707;0.2509471;2.77052;0.5407922;0.5998323;2.918359;-0.4327154;0.6980842;2.921592;-0.4143817;-0.1834254;-0.0002457576;0.9830336;-0.1834254;-0.0002457576;0.9830336
9175.863,GAZE,-0.2661456;-0.08597662;0.2512282;2.771548;0.540878;0.5997797;2.918383;-0.4327173;0.6980296;2.921618;-0.4143737;-0.1835187;-0.0004193485;0.9830161;-0.1835187;-0.0004193485;0.9830161
9189.802,GAZE,-0.2668327;-0.08643527;0.2505635;2.77107;0.5407653;0.5997462;2.918381;-0.4327662;0.697988;2.921632;-0.4143825;-0.1839174;-0.0005432912;0.9829416;-0.1839174;-0.0005432912;0.9829416
9206.482,GAZE,-0.2678601;-0.08719601;0.2495723;2.770282;0.5405939;0.5997153;2.918411;-0.4328287;0.6979467;2.921674;-0.4143907;-0.1844631;-0.0004555697;0.9828393;-0.1844631;-0.0004555697;0.9828393
9217.627,GAZE,-0.2684507;-0.0864526;0.2489618;2.771007;0.5405442;0.5996807;2.918463;-0.4328761;0.6979031;2.921707;-0.4143876;-0.184983;2.853316E-05;0.9827417;-0.184983;2.853316E-05;0.9827417
9231.633,GAZE,-0.2676055;-0.08732434;0.2498289;2.770161;0.5406232;0.5996536;2.918486;-0.4329167;0.6978701;2.921736;-0.4143974;-0.1852969;0.000199504;0.9826826;-0.1852969;0.000199504;0.9826826
9245.415,GAZE,-0.2665637;-0.08804769;0.2508855;2.769468;0.5407351;0.5996243;2.918509;-0.4329693;0.6978351;2.921754;-0.4144192;-0.1856149;0.0004911597;0.9826224;-0.1856149;0.0004911597;0.9826224
9259.133,GAZE,-0.2668301;-0.08706568;0.2505878;2.770441;0.5407395;0.5996269;2.918518;-0.4330193;0.6978304;2.921773;-0.4144327;-0.1859882;0.0007546991;0.9825517;-0.1859882;0.0007546991;0.9825517
9272.919,GAZE,-0.26783;-0.08638126;0.2495741;2.771096;0.5406318;0.5996338;2.918542;-0.4330435;0.6978347;2.921817;-0.4144462;-0.1861071;0.001039941;0.9825289;-0.1861071;0.001039941;0.9825289
