timestamp,type,data
4338.109,TRIAL_START,I will put on my glasses.
8321.833,GAZE,0.04525484;-0.422769
8335.267,GAZE,0.04448225;-0.4221584
8348.622,GAZE,0.04358357;-0.4212554
8362.13,GAZE,0.04277182;-0.4201857
8376.2,GAZE,0.04194215;-0.4185794
8389.802,GAZE,0.04139651;-0.4166591
8404.093,GAZE,0.04065;-0.4139478
8417.662,GAZE,0.0399389;-0.4115056
8432.287,GAZE,0.0392539;-0.40888
8446.259,GAZE,0.03853697;-0.406035
8461.878,GAZE,0.05932434;-0.4153771
8461.878,CONTEXT_CHANGE,Previous;Current
8474.666,GAZE,0.05725217;-0.4063524
8488.798,GAZE,0.05757929;-0.3981817
8502.574,GAZE,0.05833345;-0.3911488
8516.528,GAZE,0.05610447;-0.3856151
8530.524,GAZE,0.04953097;-0.3826939
8544.665,GAZE,0.04304542;-0.3789881
8562.919,GAZE,0.02951895;-0.3721979
8572.018,GAZE,0.02375895;-0.363151
8585.845,GAZE,0.02314142;-0.3505255
8599.094,GAZE,0.02274148;-0.3425418
8612.373,GAZE,0.02462585;-0.3347274
8627.041,GAZE,0.02460676;-0.3263631
8640.13,GAZE,0.0221205;-0.3168779
8654.321,GAZE,0.01750605;-0.3066803
8668.195,GAZE,0.01329012;-0.2994304
8683.894,GAZE,0.009010256;-0.2960537
8697.477,GAZE,0.004842971;-0.2933232
8711.576,GAZE,0.001598845;-0.2952099
8725.029,GAZE,-0.0006895324;-0.2954658
8739.113,GAZE,-0.002545291;-0.300405
8753.411,GAZE,-0.002897634;-0.2989169
8767.22,GAZE,-0.002650265;-0.2976576
8780.531,GAZE,-0.003577099;-0.2970226
8794.911,GAZE,-0.003812208;-0.297179
8807.668,GAZE,-0.0035961;-0.2970484
8821.464,GAZE,-0.002667928;-0.2973729
8835.095,GAZE,-0.001025934;-0.2962188
8849.671,GAZE,0.002227604;-0.2956102
8863.427,GAZE,0.003830584;-0.2950263
8877.755,GAZE,0.003460922;-0.2942147
8891.763,GAZE,0.001563517;-0.2937156
8906.501,GAZE,0.0002325814;-0.2931626
8920.58,GAZE,-0.0005352411;-0.2920621
8934.658,GAZE,-0.001146978;-0.2898528
8948.146,GAZE,-0.001429553;-0.2881198
8962.092,GAZE,-0.001794289;-0.2870611
8975.925,GAZE,-0.001608233;-0.2872057
8989.083,GAZE,-0.001070953;-0.2877929
9003.394,GAZE,-0.0008100751;-0.2878474
9017.202,GAZE,0.001023657;-0.2866726
9030.74,GAZE,0.003328496;-0.284514
9045.023,GAZE,0.006238108;-0.2813762
9058.569,GAZE,0.007846364;-0.27904
9072.975,GAZE,0.00774386;-0.2772104
9085.721,GAZE,0.006620851;-0.2753804
9100.749,GAZE,0.005255351;-0.2729704
9114.043,GAZE,0.00549538;-0.2718842
9129.361,GAZE,0.006283464;-0.2708529
9142.966,GAZE,0.007425622;-0.2690789
9157.329,GAZE,0.008440703;-0.2670169
9170.903,GAZE,0.008917595;-0.2650359
9185.051,GAZE,0.008548878;-0.2634386
9198.653,GAZE,0.008203057;-0.2625687
9213.083,GAZE,0.007946897;-0.2617097
9226.496,GAZE,0.007365685;-0.260662
9240.032,GAZE,0.007146108;-0.2604352
9252.907,GAZE,0.006563597;-0.2606067
9267.128,GAZE,0.004981934;-0.2609541
9280.644,GAZE,0.003020144;-0.2609794
9295.441,GAZE,0.0004431285;-0.2613257
9309.187,GAZE,-0.002243444;-0.262121
9322.864,GAZE,-0.002956318;-0.2626396
9337.476,GAZE,-0.003087752;-0.263546
9352.037,GAZE,-0.0002066317;-0.2635199
9366.016,GAZE,0.01427894;-0.2624095
9379.947,GAZE,0.02883328;-0.2622463
9393.728,GAZE,0.1103594;-0.1819496
9393.728,CONTEXT_CHANGE,Current;Next
9393.728,TEXT_CHANGE,G
9408.926,GAZE,0.190945;-0.1858456
9422.259,GAZE,0.2377549;-0.1880293
9435.117,GAZE,0.2671879;-0.1899952
9449.394,GAZE,0.272243;-0.1947703
9463.224,GAZE,0.2564654;-0.1982229
9477.011,GAZE,0.2247811;-0.1985812
9504.211,GAZE,0.1614907;-0.1923084
9517.69,GAZE,0.1127427;-0.1972589
9531.99,GAZE,0.07788134;-0.1996847
9546.699,GAZE,0.02495895;-0.2691162
9546.699,CONTEXT_CHANGE,Next;Current
9560.313,GAZE,0.01439201;-0.2673863
9574.775,GAZE,0.007250871;-0.2641006
9588.75,GAZE,0.005244279;-0.2629263
9607.583,GAZE,0.008228622;-0.2629447
9616.116,GAZE,0.006908061;-0.2630396
9630.366,GAZE,0.003063625;-0.2624658
9644.176,GAZE,-0.003939739;-0.2624939
9658.158,GAZE,-0.01545979;-0.262809
9671.523,GAZE,-0.02936369;-0.2638599
9685.565,GAZE,-0.04525662;-0.2659062
9698.677,GAZE,-0.05977589;-0.2677292
9712.864,GAZE,-0.07311407;-0.2684225
9726.952,GAZE,-0.08660799;-0.2658777
9740.377,GAZE,-0.09854897;-0.2634412
9754.391,GAZE,-0.1095723;-0.2595108
9768.409,GAZE,-0.1186388;-0.2569825
9782.637,GAZE,-0.1269236;-0.2565471
9797.681,GAZE,-0.1350716;-0.2575492
9812.196,GAZE,-0.1439915;-0.259643
9825.705,GAZE,-0.1529821;-0.2622177
9839.678,GAZE,-0.1628702;-0.2630657
9853.04,GAZE,-0.1722233;-0.2623991
9866.987,GAZE,-0.181079;-0.260815
9880.295,GAZE,-0.1889507;-0.2585738
9895.217,GAZE,-0.1973617;-0.2577122
9909.246,GAZE,-0.2050931;-0.2583438
9921.704,GAZE,-0.2133394;-0.2588744
9936.047,GAZE,-0.2211208;-0.2601553
9948.873,GAZE,-0.2296775;-0.260484
9962.979,GAZE,-0.2379546;-0.2596988
9977.366,GAZE,-0.2458618;-0.2586632
9991.05,GAZE,-0.2538113;-0.2575887
10005.05,GAZE,-0.2615815;-0.2568934
10020.85,GAZE,-0.2688563;-0.2564349
10033.78,GAZE,-0.2765953;-0.2558109
10048.23,GAZE,-0.28434;-0.2551643
10062.55,GAZE,-0.291725;-0.2545264
10075.81,GAZE,-0.2986921;-0.2541536
10089.51,GAZE,-0.3052616;-0.2539717
10102.74,GAZE,-0.3119995;-0.2537237
10117.23,GAZE,-0.319322;-0.2523523
10130.35,GAZE,-0.3272525;-0.2508997
10144.24,GAZE,-0.3352047;-0.2493263
10159.08,GAZE,-0.3423962;-0.2479028
10171.94,GAZE,-0.3489225;-0.2468083
10185.96,GAZE,-0.3544251;-0.2455309
10199.6,GAZE,-0.3600451;-0.244508
10214.14,GAZE,-0.364645;-0.2430706
10228.15,GAZE,-0.3695607;-0.242005
10243.25,GAZE,-0.3738587;-0.2411461
10257.03,GAZE,-0.3771004;-0.2403991
10271.26,GAZE,-0.3799373;-0.2397409
10284.48,GAZE,-0.3826299;-0.2390947
10298.86,GAZE,-0.3848121;-0.2382791
10312.61,GAZE,-0.3862018;-0.2379492
10329.39,GAZE,-0.3865761;-0.238187
10343.13,GAZE,-0.3867498;-0.2381742
10360.93,GAZE,-0.3854977;-0.2386098
10366.73,GAZE,-0.3851411;-0.2388248
10381.07,GAZE,-0.3839821;-0.239789
10395.04,GAZE,-0.3836664;-0.2403
10409.55,GAZE,-0.3840079;-0.2406039
10422.84,GAZE,-0.3854533;-0.2409462
10436.59,GAZE,-0.3856703;-0.2413443
10450.64,GAZE,-0.3836346;-0.2416034
10466.55,GAZE,-0.3728565;-0.2403792
10479.92,GAZE,-0.3624969;-0.2385695
10494.15,GAZE,-0.6527523;-0.1423073
10494.15,CONTEXT_CHANGE,Current;Next
10494.15,TEXT_CHANGE,GA
10507.71,GAZE,-0.6111211;-0.1415167
10563.35,GAZE,-0.6036133;-0.1634419
10578.51,GAZE,-0.6467928;-0.1622985
10590.17,GAZE,-0.6977715;-0.1684219
10604.64,GAZE,-0.3881762;-0.249869
10604.64,CONTEXT_CHANGE,Next;Current
10618.31,GAZE,-0.4105757;-0.252093
10631.65,GAZE,-0.4383206;-0.2535539
10646.99,GAZE,-0.2265542;-0.2880057
10646.99,CONTEXT_CHANGE,Current;Previous
10646.99,TEXT_CHANGE,G
10659.74,GAZE,-0.2274714;-0.287326
10673.55,GAZE,-0.4312567;-0.2468027
10673.55,CONTEXT_CHANGE,Previous;Current
10689.26,GAZE,-0.3994184;-0.2444567
10702.94,GAZE,-0.3883784;-0.2433392
10716.85,GAZE,-0.3782533;-0.2443195
10730.79,GAZE,-0.373991;-0.2461242
10744.91,GAZE,-0.3713499;-0.2483835
10759.04,GAZE,-0.3696387;-0.2505969
10772.23,GAZE,-0.368837;-0.2531275
10785.39,GAZE,-0.3686979;-0.2563961
10800.1,GAZE,-0.369135;-0.260796
10812.94,GAZE,-0.3699214;-0.2640187
10826.6,GAZE,-0.371995;-0.2682492
10839.56,GAZE,-0.3736639;-0.2716727
10855.39,GAZE,-0.3741717;-0.2734013
10868.18,GAZE,-0.373338;-0.2730341
10881.69,GAZE,-0.3714108;-0.2709789
10895.84,GAZE,-0.3697754;-0.2701499
10911.84,GAZE,-0.3685521;-0.2706658
10924.92,GAZE,-0.368199;-0.2711825
10939.2,GAZE,-0.3662303;-0.2729915
10952.62,GAZE,-0.3647673;-0.2747525
10966.44,GAZE,-0.364291;-0.275942
10979.88,GAZE,-0.3642918;-0.2759425
10994.22,GAZE,-0.3642924;-0.2759432
11007.84,GAZE,-0.364293;-0.2759435
11021.88,GAZE,-0.3642937;-0.2759439
11035.77,GAZE,-0.3643818;-0.2762275
11049.74,GAZE,-0.3643824;-0.276228
11063.31,GAZE,-0.364383;-0.2762282
11077.36,GAZE,-0.3643836;-0.2762288
11091.12,GAZE,-0.3643842;-0.2762292
11105.17,GAZE,-0.3643848;-0.2762299
11118.93,GAZE,-0.3643854;-0.2762302
11132.38,GAZE,-0.364386;-0.2762307
11146.19,GAZE,-0.3643872;-0.2749707
11160.16,GAZE,-0.3633006;-0.2746476
11174.94,GAZE,-0.3629747;-0.2745543
11189.57,GAZE,-0.3627548;-0.2745729
11202.1,GAZE,-0.360885;-0.2758501
11217.4,GAZE,-0.3609272;-0.2764114
11231.13,GAZE,-0.3606148;-0.2768477
11243.67,GAZE,-0.360063;-0.2774643
11259.02,GAZE,-0.3596061;-0.2783585
11273.06,GAZE,-0.359275;-0.2793635
11286.82,GAZE,-0.3591398;-0.2800887
11300.64,GAZE,-0.3589316;-0.2807933
11314.58,GAZE,-0.3587791;-0.2819541
11328.14,GAZE,-0.3587394;-0.2824371
11342.11,GAZE,-0.3584481;-0.2836628
11356.16,GAZE,-0.3580084;-0.284079
11369.54,GAZE,-0.3578747;-0.2846077
11383.2,GAZE,-0.3579463;-0.2848116
11396.43,GAZE,-0.3580745;-0.2850981
11410.55,GAZE,-0.3580771;-0.2852042
11425.53,GAZE,-0.3582632;-0.285345
11438.78,GAZE,-0.3586585;-0.2852097
11452.39,GAZE,-0.3593863;-0.2847844
11468.14,GAZE,-0.3604242;-0.284069
11482.05,GAZE,-0.3607095;-0.2837973
11495.82,GAZE,-0.3609243;-0.2834759
11510.22,GAZE,-0.3619105;-0.2824711
11523.73,GAZE,-0.3632121;-0.2811075
11537.58,GAZE,-0.3647992;-0.2791927
11550.35,GAZE,-0.3666353;-0.2767401
11564.66,GAZE,-0.3674066;-0.2755086
11578.92,GAZE,-0.3676897;-0.2750402
11592.76,GAZE,-0.3699503;-0.2718331
11606.25,GAZE,-0.3720409;-0.2694635
11620.49,GAZE,-0.3736416;-0.2677742
11633.91,GAZE,-0.3767008;-0.2639082
11648.63,GAZE,-0.3790073;-0.261008
11661.12,GAZE,-0.3813578;-0.2578045
11676.02,GAZE,-0.3839755;-0.254458
11689.56,GAZE,-0.3867235;-0.2516856
11704.7,GAZE,-0.389545;-0.249804
11718.52,GAZE,-0.3913161;-0.248581
11732.1,GAZE,-0.3931343;-0.2466664
11746.44,GAZE,-0.393687;-0.246179
11760.21,GAZE,-0.3953022;-0.2446636
11773.89,GAZE,-0.396358;-0.2436869
11787.74,GAZE,-0.3965528;-0.2433222
11801.64,GAZE,-0.3957083;-0.242357
11815.28,GAZE,-0.3944308;-0.2428512
11829.15,GAZE,-0.3938013;-0.2430798
11842.96,GAZE,-0.3935536;-0.2430228
11856.05,GAZE,-0.3935497;-0.2429288
11870.22,GAZE,-0.3936872;-0.2426663
11884.61,GAZE,-0.3936593;-0.2427355
11898.62,GAZE,-0.3931807;-0.2428992
11912.03,GAZE,-0.3923165;-0.2432982
11928.46,GAZE,-0.3912189;-0.2436086
11941.78,GAZE,-0.38984;-0.2436275
11955.27,GAZE,-0.387771;-0.2432753
11968.93,GAZE,-0.7399847;-0.1595338
11968.93,CONTEXT_CHANGE,Current;Next
11968.93,TEXT_CHANGE,GA
11984.21,GAZE,-0.7200544;-0.1527299
11997.36,GAZE,-0.6929828;-0.1460857
12010.94,GAZE,-0.6691043;-0.14166
12024.38,GAZE,-0.6395654;-0.1405989
12051.74,GAZE,-0.6034902;-0.1550742
12065.58,GAZE,-0.5967481;-0.1607567
12079.55,GAZE,-0.6089002;-0.1649099
12110.36,GAZE,-0.6423569;-0.1623838
12121.58,GAZE,-0.652326;-0.1621311
12136.01,GAZE,-0.6819679;-0.1704564
12151.29,GAZE,-0.7119811;-0.1759123
12164.28,GAZE,-0.7267;-0.1773909
12178.51,GAZE,-0.378611;-0.2465229
12178.51,CONTEXT_CHANGE,Next;Current
12191.51,GAZE,-0.7301767;-0.16997
12191.51,CONTEXT_CHANGE,Current;Next
12206.13,GAZE,-0.7192717;-0.166359
12220.29,GAZE,-0.7063484;-0.1672485
12234.14,GAZE,-0.6969725;-0.1717842
12248.07,GAZE,-0.6921619;-0.1778367
12261.89,GAZE,-0.6870611;-0.1869837
12275.28,GAZE,-0.6840938;-0.1932217
12288.74,GAZE,-0.3543855;-0.258867
12288.74,CONTEXT_CHANGE,Next;Current
12302.39,GAZE,-0.3529772;-0.2634782
12318.41,GAZE,-0.3539872;-0.2675968
12330.35,GAZE,-0.3556653;-0.2701519
12344.25,GAZE,-0.3577406;-0.2733619
12359.19,GAZE,-0.3593296;-0.2781234
12373.65,GAZE,-0.35991;-0.2847922
12387.81,GAZE,-0.359917;-0.2914578
12401.45,GAZE,-0.359047;-0.2973419
12415.1,GAZE,-0.3584439;-0.3022716
12428.95,GAZE,-0.3590166;-0.3059162
12444.06,GAZE,-0.3608257;-0.3086968
12456.92,GAZE,-0.3631873;-0.3101129
12469.96,GAZE,-0.3646777;-0.3108328
12483.36,GAZE,-0.365126;-0.3104326
12496.66,GAZE,-0.3639486;-0.3073998
12511.59,GAZE,-0.3621236;-0.3039402
12525.42,GAZE,-0.3617136;-0.3028743
12538.82,GAZE,-0.3613334;-0.3020557
12552.94,GAZE,-0.3610415;-0.3016473
12566.29,GAZE,-0.3608456;-0.301308
12580.57,GAZE,-0.360735;-0.3007697
12595.78,GAZE,-0.3607257;-0.3000823
12610.5,GAZE,-0.3609377;-0.299489
12623.54,GAZE,-0.3610717;-0.299132
12637.1,GAZE,-0.3611672;-0.2986884
12651.73,GAZE,-0.3612408;-0.2980759
12665.27,GAZE,-0.361244;-0.297655
12678.98,GAZE,-0.3613896;-0.2970245
12692.21,GAZE,-0.3615366;-0.2962588
12706.05,GAZE,-0.3615441;-0.2955548
12719.82,GAZE,-0.3614315;-0.2951112
12733.03,GAZE,-0.3613667;-0.2948797
12747.15,GAZE,-0.3615036;-0.2949432
12761.07,GAZE,-0.3621533;-0.2950494
12775.83,GAZE,-0.3625315;-0.2951515
12789.55,GAZE,-0.3627404;-0.2951639
12803.58,GAZE,-0.362798;-0.295034
12818.76,GAZE,-0.3627861;-0.2949286
12833.25,GAZE,-0.3628344;-0.2949138
12846.78,GAZE,-0.3627709;-0.2950842
12859.89,GAZE,-0.3627413;-0.2954182
12874.41,GAZE,-0.362683;-0.2958059
12887.86,GAZE,-0.362658;-0.2963195
12901.27,GAZE,-0.3626289;-0.2967699
12915.84,GAZE,-0.3626356;-0.2970501
12929.61,GAZE,-0.3628796;-0.2973909
12943.06,GAZE,-0.3630104;-0.2976708
12955.76,GAZE,-0.3630561;-0.2979367
12970.13,GAZE,-0.3631276;-0.2983216
12983.96,GAZE,-0.3631977;-0.2989314
12997.78,GAZE,-0.363313;-0.2994317
13012.61,GAZE,-0.3634619;-0.2998311
13026.59,GAZE,-0.3635556;-0.3001463
13041.3,GAZE,-0.3635457;-0.3006108
13055.55,GAZE,-0.3634185;-0.3012462
13069.39,GAZE,-0.3631895;-0.3019358
13082.9,GAZE,-0.3630796;-0.3020875
13096.88,GAZE,-0.363097;-0.3022375
13111.16,GAZE,-0.3632188;-0.3024647
13124.42,GAZE,-0.363356;-0.3026897
13138.35,GAZE,-0.3632804;-0.3028794
13151.53,GAZE,-0.3631346;-0.3029074
13164.8,GAZE,-0.362874;-0.302866
13178.74,GAZE,-0.362816;-0.3028323
13193.65,GAZE,-0.362621;-0.3027165
13207.91,GAZE,-0.3621756;-0.3027515
13220.78,GAZE,-0.3615725;-0.3030457
13234.58,GAZE,-0.3610734;-0.3035389
13248.66,GAZE,-0.3610245;-0.3039522
13264.27,GAZE,-0.3612948;-0.3046132
13278.77,GAZE,-0.3614103;-0.3057024
13291.98,GAZE,-0.3613452;-0.3065363
13305.85,GAZE,-0.36147;-0.308379
13319.09,GAZE,-0.3615006;-0.310055
13333.14,GAZE,-0.3613903;-0.3111996
13347.39,GAZE,-0.3609008;-0.3125951
13360.98,GAZE,-0.3606755;-0.3129296
13374.54,GAZE,-0.3604611;-0.3138006
13387.63,GAZE,-0.3607203;-0.3149824
13401.57,GAZE,-0.3611846;-0.3163542
