timestamp,type,data
6143.924,TRIAL_START,My watch fell in the water.
9554.789,GAZE,0.01095304;-0.2128278
9568.728,GAZE,0.01078466;-0.2127174
9582.783,GAZE,0.01062708;-0.2126092
9596.964,GAZE,0.01043847;-0.2124556
9610.48,GAZE,0.01028587;-0.2123227
9624.389,GAZE,0.01017101;-0.2122214
9637.967,GAZE,0.01008135;-0.212153
9650.77,GAZE,0.01001678;-0.2121155
9664.907,GAZE,0.009974688;-0.2121284
9678.864,GAZE,0.009938762;-0.2121708
9693.306,GAZE,0.009913713;-0.212166
9707.074,GAZE,0.009925537;-0.2121726
9720.381,GAZE,0.009925961;-0.2122
9734.675,GAZE,0.009943374;-0.2122383
9748.814,GAZE,0.00996127;-0.2122776
9763.977,GAZE,0.00995931;-0.2123076
9778.092,GAZE,0.00999742;-0.2123231
9791.415,GAZE,0.009939;-0.2122791
9805.19,GAZE,0.009815894;-0.2121773
9819.811,GAZE,0.00968612;-0.2119573
9833.235,GAZE,0.009721585;-0.2116756
9846.964,GAZE,0.009730481;-0.2106536
9861.817,GAZE,0.01134469;-0.2080439
9874.372,GAZE,0.02809486;-0.2251246
9874.372,CONTEXT_CHANGE,Current;Current
9888.319,GAZE,0.03332928;-0.218731
9902.065,GAZE,0.03320831;-0.2112642
9915.588,GAZE,0.03211911;-0.2064836
9929.952,GAZE,0.06040449;-0.2160457
9929.952,CONTEXT_CHANGE,Current;Next
9944.149,GAZE,0.0488594;-0.2116289
9958.011,GAZE,0.03521933;-0.209457
9972.216,GAZE,0.02732408;-0.2104242
9987.508,GAZE,0.02544364;-0.2147185
10001.03,GAZE,0.01800225;-0.2074735
10001.03,CONTEXT_CHANGE,Current;Current
10014.66,GAZE,0.02091873;-0.2110347
10027.99,GAZE,0.02510277;-0.2142523
10047.15,GAZE,0.02856917;-0.2203633
10056.64,GAZE,0.02831962;-0.2223062
10070.46,GAZE,0.02691694;-0.2235484
10084.32,GAZE,0.02626584;-0.2249065
10097.7,GAZE,0.02587738;-0.2261599
10113.23,GAZE,0.02587599;-0.2268505
10125.19,GAZE,0.02609779;-0.227568
10138.49,GAZE,0.01476185;-0.2082779
10138.49,CONTEXT_CHANGE,Current;Previous
10152.51,GAZE,0.01437398;-0.2082031
10166.78,GAZE,0.0253017;-0.2276327
10166.78,CONTEXT_CHANGE,Current;Current
10180.5,GAZE,0.02507657;-0.2275817
10195.62,GAZE,0.02522454;-0.2275622
10213.16,GAZE,0.0255876;-0.2276395
10226.22,GAZE,0.02557825;-0.2276699
10246.85,GAZE,0.02531958;-0.2275773
10271.2,GAZE,0.02499796;-0.2274899
10279.82,GAZE,0.02462637;-0.2273458
10292.41,GAZE,0.02415311;-0.2273137
10306.56,GAZE,0.02391589;-0.227351
10319.76,GAZE,0.02359398;-0.2273927
10333.62,GAZE,0.02349883;-0.2274598
10346.75,GAZE,0.02333636;-0.227426
10361.48,GAZE,0.02298935;-0.2271733
10376.4,GAZE,0.02197656;-0.2265194
10389.18,GAZE,0.02102032;-0.2262032
10402.95,GAZE,0.01975182;-0.2264568
10417.17,GAZE,0.01868479;-0.22672
10430.76,GAZE,0.01801012;-0.226767
10446.45,GAZE,0.01764334;-0.2267586
10459.84,GAZE,0.01753923;-0.2267306
10474.19,GAZE,0.01741762;-0.2265732
10487.67,GAZE,0.01733926;-0.2265792
10501.8,GAZE,0.01716439;-0.2265763
10515.24,GAZE,0.01683058;-0.2265302
10529.4,GAZE,0.01657395;-0.2263494
10542.88,GAZE,0.01644057;-0.2260621
10556.41,GAZE,0.01637167;-0.225703
10569.63,GAZE,0.01630627;-0.2252061
10584.47,GAZE,0.01619436;-0.2251787
10597.76,GAZE,0.01622714;-0.2254833
10611.98,GAZE,0.01638364;-0.2257223
10626.05,GAZE,0.01672156;-0.225988
10640.02,GAZE,0.01691966;-0.226211
10653.97,GAZE,0.01704955;-0.2264193
10669.5,GAZE,0.01720345;-0.2266369
10682.47,GAZE,0.01732992;-0.2268818
10696.36,GAZE,0.0175875;-0.2272522
10710.4,GAZE,0.01773527;-0.2275104
10724.22,GAZE,0.01786258;-0.227704
10738.9,GAZE,0.01787121;-0.2277216
10751.98,GAZE,0.01783749;-0.2277392
10766.27,GAZE,0.01790748;-0.2279253
10779.28,GAZE,0.01805838;-0.2281758
10793.88,GAZE,0.01836887;-0.2285729
10806.55,GAZE,0.01853049;-0.2288528
10820.46,GAZE,0.01871783;-0.2292407
10834.68,GAZE,0.01860493;-0.2293213
10848.26,GAZE,0.01838883;-0.229358
10862.8,GAZE,0.01835154;-0.2294625
10877.35,GAZE,0.01844341;-0.2296115
10892.42,GAZE,0.01850641;-0.2297628
10905.66,GAZE,0.01849609;-0.2300412
10919.2,GAZE,0.01846937;-0.2302079
10933.22,GAZE,0.01843493;-0.2304951
10947.11,GAZE,0.01838975;-0.2306318
10961.24,GAZE,0.01829121;-0.2310554
10975.07,GAZE,0.01835386;-0.2315003
10988.61,GAZE,0.01858032;-0.2319676
11002.66,GAZE,0.01886195;-0.2325472
11016.82,GAZE,0.01907599;-0.2332285
11030.58,GAZE,0.01922214;-0.2335961
11044.27,GAZE,0.01978269;-0.2342994
11057.16,GAZE,0.02022535;-0.2348366
11070.71,GAZE,0.02055273;-0.2355862
11085.59,GAZE,0.02076002;-0.2363577
11099.1,GAZE,0.02093374;-0.2372951
11113.18,GAZE,0.02100999;-0.237863
11128.59,GAZE,0.02092586;-0.2387719
11142.69,GAZE,0.02076338;-0.2394163
11156.45,GAZE,0.02066566;-0.24003
11169.96,GAZE,0.02032861;-0.2413343
11183.73,GAZE,0.01989387;-0.242823
11197.97,GAZE,0.01843951;-0.2447959
11211.37,GAZE,0.01640834;-0.2468064
11225.85,GAZE,0.01495966;-0.2482144
11238.74,GAZE,0.01499296;-0.2533403
11252.64,GAZE,0.0130851;-0.2562001
11266.32,GAZE,0.01091597;-0.2571956
11280.16,GAZE,0.006084391;-0.2538784
11294.41,GAZE,0.003697055;-0.2524165
11307.86,GAZE,0.002018161;-0.2518747
11321.92,GAZE,0.0003704769;-0.2530457
11336.28,GAZE,-0.001947863;-0.2559006
11350.65,GAZE,-0.005110847;-0.2604976
11365.54,GAZE,-0.005072097;-0.2622161
11379.26,GAZE,-0.004647871;-0.2622327
11392.44,GAZE,-0.002081606;-0.2596404
11406.37,GAZE,-0.002128289;-0.2593002
11420.67,GAZE,-0.00290912;-0.2593515
11434.84,GAZE,-0.003175599;-0.2586018
11447.85,GAZE,-0.003292207;-0.2579566
11462.66,GAZE,-0.003643443;-0.2575318
11475.83,GAZE,-0.004235716;-0.2571055
11488.88,GAZE,-0.004656495;-0.2565414
11502.87,GAZE,-0.004939076;-0.256026
11516.96,GAZE,-0.004920759;-0.255764
11530.88,GAZE,-0.004709092;-0.2557679
11544.65,GAZE,-0.004563428;-0.2556964
11559.12,GAZE,-0.004564683;-0.2554294
11572.81,GAZE,-0.004630012;-0.2552392
11587.86,GAZE,-0.004808217;-0.2550849
11601.93,GAZE,-0.00501384;-0.2550172
11615.32,GAZE,-0.00514485;-0.2549367
11630.65,GAZE,-0.005110946;-0.2548027
11644.08,GAZE,-0.004956521;-0.2546793
11657.24,GAZE,-0.004821089;-0.2546315
11671.24,GAZE,-0.004673555;-0.2544621
11685.06,GAZE,-0.00468211;-0.2541938
11698.63,GAZE,-0.00458149;-0.2540264
11712.03,GAZE,-0.004420551;-0.2538742
11725.31,GAZE,-0.004248959;-0.2538115
11739.31,GAZE,-0.004276832;-0.2536753
11753.71,GAZE,-0.004333251;-0.2534967
11767.43,GAZE,-0.004340028;-0.2533469
11781.29,GAZE,-0.004285072;-0.2532603
11795.63,GAZE,-0.004332529;-0.2530649
11811.14,GAZE,-0.00452357;-0.2527716
11824.53,GAZE,-0.004634924;-0.2526428
11838.38,GAZE,-0.004672684;-0.2525562
11852.28,GAZE,-0.004696796;-0.2524396
11865.99,GAZE,-0.004766907;-0.2524198
11879.92,GAZE,-0.00486941;-0.252416
11893.61,GAZE,-0.005022236;-0.2525584
11907.39,GAZE,-0.005212137;-0.2526171
11921.21,GAZE,-0.005427329;-0.2526444
11934.57,GAZE,-0.005682412;-0.2527572
11948.79,GAZE,-0.005887764;-0.252962
11962.86,GAZE,-0.005964836;-0.2530178
11976.48,GAZE,-0.005922882;-0.2530321
11990.13,GAZE,-0.005933427;-0.253005
12004.19,GAZE,-0.005902043;-0.2529712
12018.22,GAZE,-0.005962112;-0.2529658
12033.3,GAZE,-0.005916916;-0.2529069
12047.7,GAZE,-0.00569562;-0.252898
12061.41,GAZE,-0.005489012;-0.2528743
12075.08,GAZE,-0.005090508;-0.2527811
12089.07,GAZE,-0.004599484;-0.2525741
12102.7,GAZE,-0.00378502;-0.2521905
12117.09,GAZE,-0.002214758;-0.251506
12130.38,GAZE,0.0008960352;-0.2503836
12143.94,GAZE,0.006291897;-0.2484259
12157.25,GAZE,0.01153457;-0.2462876
12170.98,GAZE,0.01705851;-0.2438274
12185.48,GAZE,0.05266915;-0.3019972
12185.48,CONTEXT_CHANGE,Current;Next
12185.48,TEXT_CHANGE,G
12199.18,GAZE,0.07235843;-0.2945589
12213.42,GAZE,0.09995928;-0.2851985
12227.74,GAZE,0.1348971;-0.2733586
12241.41,GAZE,0.163319;-0.2628734
12256.6,GAZE,0.1874906;-0.2537846
12271.5,GAZE,0.1909315;-0.2537487
12285.41,GAZE,0.1876233;-0.2566899
12298.12,GAZE,0.1606771;-0.2696362
12312.13,GAZE,0.1280284;-0.2822287
12326.5,GAZE,0.103769;-0.2919198
12344.27,GAZE,0.08738966;-0.2967057
12353.63,GAZE,0.07663256;-0.2997865
12367.44,GAZE,0.06685159;-0.3030074
12381.12,GAZE,0.02274275;-0.2440307
12381.12,CONTEXT_CHANGE,Current;Current
12395.16,GAZE,0.01763724;-0.245405
12408.22,GAZE,0.01209275;-0.2469012
12422.16,GAZE,0.006734649;-0.2486924
12436.81,GAZE,0.001665133;-0.2506282
12449.48,GAZE,-0.002201237;-0.2518162
12463.63,GAZE,-0.004328244;-0.2520282
12478.82,GAZE,-0.005120205;-0.2512358
12493.05,GAZE,-0.004768964;-0.249819
12506.75,GAZE,-0.003447612;-0.2483853
12520.61,GAZE,-0.0009114547;-0.2469696
12534.58,GAZE,0.0002895419;-0.2460966
12550.74,GAZE,-0.0007064741;-0.2453563
12562.18,GAZE,-0.001867991;-0.2450325
12576.8,GAZE,-0.00304459;-0.2446839
12588.96,GAZE,-0.005533731;-0.2439619
12603.39,GAZE,-0.008344447;-0.2432186
12617.03,GAZE,-0.01193972;-0.2422838
12630.99,GAZE,-0.01609448;-0.2410958
12645.32,GAZE,-0.02339516;-0.2394954
12658.36,GAZE,-0.02935359;-0.238327
12672.46,GAZE,-0.03698284;-0.2369007
12686.3,GAZE,-0.04448463;-0.2355375
12701.69,GAZE,-0.05309579;-0.2342779
12715.37,GAZE,-0.1259869;-0.2835226
12715.37,CONTEXT_CHANGE,Current;Next
12715.37,TEXT_CHANGE,GG
12730.88,GAZE,-0.1486473;-0.2799146
12744.03,GAZE,-0.1707923;-0.2760832
12761.09,GAZE,-0.1943252;-0.2725649
12770.96,GAZE,-0.2167823;-0.2690296
12784.76,GAZE,-0.2409286;-0.2640239
12799.15,GAZE,-0.2690487;-0.2578519
12812.34,GAZE,-0.2968907;-0.2526341
12826.63,GAZE,-0.3263165;-0.2475835
12840.11,GAZE,-0.3562134;-0.2411786
12853.27,GAZE,-0.387276;-0.2361518
12867.98,GAZE,-0.4181546;-0.2336746
12882.9,GAZE,-0.4487915;-0.232456
12895.58,GAZE,-0.4782694;-0.2299401
12909.69,GAZE,-0.506934;-0.228823
12924.5,GAZE,-0.5360655;-0.2285569
12938.91,GAZE,-0.5645208;-0.229025
12952.3,GAZE,-0.5940982;-0.2278062
12965.87,GAZE,-0.6265488;-0.224463
12980.05,GAZE,-0.6616786;-0.2208788
12993.6,GAZE,-0.6904718;-0.2198148
13007.74,GAZE,-0.7118278;-0.2232617
13021.29,GAZE,-0.724503;-0.2282609
13035.42,GAZE,-0.7171211;-0.2337503
13049.29,GAZE,-0.7037588;-0.236656
13062.31,GAZE,-0.6859845;-0.2375459
13076.07,GAZE,-0.6706658;-0.2368401
13089.72,GAZE,-0.6655328;-0.2345601
13103.7,GAZE,-0.666297;-0.2324613
13117.9,GAZE,-0.6712188;-0.2319483
13131.99,GAZE,-0.6757424;-0.2313497
13147.22,GAZE,-0.6768241;-0.2291
13161.52,GAZE,-0.6730027;-0.2266933
13174.89,GAZE,-0.6700017;-0.2265655
13189.32,GAZE,-0.6677447;-0.2280665
13202.81,GAZE,-0.6672698;-0.2288433
13217.12,GAZE,-0.6697195;-0.2319573
13230.48,GAZE,-0.6716858;-0.2329379
13244.95,GAZE,-0.6781563;-0.2328925
13257.93,GAZE,-0.6828721;-0.2312157
13272.9,GAZE,-0.6887261;-0.2297554
13285.18,GAZE,-0.6933939;-0.2309545
13298.63,GAZE,-0.6925841;-0.234584
13312.52,GAZE,-0.6882985;-0.2389757
13327.1,GAZE,-0.6806325;-0.2438287
13340.77,GAZE,-0.6754127;-0.2472658
13355.38,GAZE,-0.669148;-0.2497559
13368.94,GAZE,-0.6616557;-0.2535971
13384.16,GAZE,-0.6510571;-0.2576584
13397.64,GAZE,-0.6437685;-0.2612087
13411.39,GAZE,-0.648215;-0.2641842
13425.65,GAZE,-0.6696254;-0.273923
13439.14,GAZE,-0.3624617;-0.234759
13439.14,CONTEXT_CHANGE,Current;Current
13453.75,GAZE,-0.3850524;-0.2421128
13467.26,GAZE,-0.2077833;-0.2128838
13467.26,CONTEXT_CHANGE,Current;Previous
13467.26,TEXT_CHANGE,G
13481.11,GAZE,-0.2138001;-0.2134009
13495.81,GAZE,-0.216245;-0.2122986
13508.36,GAZE,-0.2143074;-0.210912
13522.16,GAZE,-0.4142016;-0.2395313
13522.16,CONTEXT_CHANGE,Current;Current
13535.79,GAZE,-0.3963318;-0.2336963
13549.47,GAZE,-0.3785024;-0.2280975
13563.42,GAZE,-0.3658509;-0.2247029
13577.74,GAZE,-0.3581984;-0.2233574
13596.14,GAZE,-0.3552198;-0.2235193
13605.82,GAZE,-0.353307;-0.2231867
13621.26,GAZE,-0.3536196;-0.223417
13635.13,GAZE,-0.3552514;-0.224009
13649.41,GAZE,-0.3578916;-0.2245315
13663.18,GAZE,-0.3577671;-0.2247704
13675.62,GAZE,-0.356039;-0.2247668
13689.84,GAZE,-0.3549515;-0.2243274
13703.88,GAZE,-0.3534085;-0.2228086
13717.42,GAZE,-0.3521397;-0.2200334
13730.91,GAZE,-0.3509484;-0.2177289
13744.88,GAZE,-0.3505176;-0.2156282
13758.44,GAZE,-0.3509782;-0.214035
13772.87,GAZE,-0.3507533;-0.2131965
13786.5,GAZE,-0.3501483;-0.2131657
13801.15,GAZE,-0.3488946;-0.2141456
13815.06,GAZE,-0.3475403;-0.2153876
13827.99,GAZE,-0.3459184;-0.2174593
13844,GAZE,-0.3439699;-0.2212321
13856.99,GAZE,-0.3431734;-0.2244106
13871.52,GAZE,-0.344089;-0.227298
13884.92,GAZE,-0.346192;-0.2300814
13903.87,GAZE,-0.3494063;-0.2331048
13912.92,GAZE,-0.3502168;-0.2353148
13926.66,GAZE,-0.3551776;-0.2385353
13940.48,GAZE,-0.3584833;-0.2408578
13953.95,GAZE,-0.3604927;-0.2433099
13968.13,GAZE,-0.3628522;-0.2459923
13981.96,GAZE,-0.3666952;-0.2483576
13995.35,GAZE,-0.3729192;-0.2502232
14009.09,GAZE,-0.3824801;-0.2519783
14022.88,GAZE,-0.7676494;-0.3278893
14022.88,CONTEXT_CHANGE,Current;Next
14022.88,TEXT_CHANGE,GA
14037.26,GAZE,-0.7980263;-0.3284352
14051.8,GAZE,-0.8102932;-0.3290243
14066.76,GAZE,-0.8114448;-0.3301294
14080.78,GAZE,-0.8077951;-0.3312004
14094.26,GAZE,-0.8009755;-0.3307228
14108.73,GAZE,-0.80012;-0.329835
14122.07,GAZE,-0.8028294;-0.3289307
14136.13,GAZE,-0.8033872;-0.3246873
14150.19,GAZE,-0.8031859;-0.3240121
14163.83,GAZE,-0.804049;-0.3213376
14177.9,GAZE,-0.8057348;-0.318894
14191.22,GAZE,-0.8074077;-0.3175652
14204.25,GAZE,-0.8090484;-0.3177123
14220.74,GAZE,-0.8106223;-0.3187059
14232.06,GAZE,-0.8121014;-0.319699
14245.86,GAZE,-0.8135865;-0.3206381
14260.97,GAZE,-0.815411;-0.3221819
14274.25,GAZE,-0.8166674;-0.3233363
14289.01,GAZE,-0.8177723;-0.3244051
14302.82,GAZE,-0.8184558;-0.3250413
14316.68,GAZE,-0.819031;-0.3257742
14330.07,GAZE,-0.8199304;-0.3262644
14344.66,GAZE,-0.8207455;-0.3264786
14358.61,GAZE,-0.8223379;-0.3260629
14372.35,GAZE,-0.8230437;-0.3253126
14385.21,GAZE,-0.8233901;-0.3243392
14399.94,GAZE,-0.8238376;-0.3231055
14413.33,GAZE,-0.8243011;-0.3225765
14427.64,GAZE,-0.8257271;-0.3212063
14440.42,GAZE,-0.8269255;-0.3201109
