timestamp,type,data
12603.5,TRIAL_START,A thoroughly disgusting thing to say.
15234.15,GAZE,-0.07646587;-0.3705218
15247.53,GAZE,-0.07545923;-0.3702652
15264.49,GAZE,-0.07437892;-0.3703652
15275.65,GAZE,-0.07469074;-0.3705135
15289.55,GAZE,-0.07435638;-0.3704132
15303.71,GAZE,-0.07531725;-0.3699626
15317.59,GAZE,-0.07737924;-0.3691315
15331.34,GAZE,-0.07825753;-0.3685485
15345.69,GAZE,-0.08027213;-0.3676231
15359.3,GAZE,-0.08114622;-0.3672027
15373.31,GAZE,-0.08145937;-0.3676153
15387.12,GAZE,-0.08127497;-0.3681395
15401.05,GAZE,-0.08082207;-0.3686487
15415.23,GAZE,-0.08033521;-0.3689079
15428.9,GAZE,-0.08000658;-0.3690036
15442.16,GAZE,-0.08011072;-0.3689078
15457.02,GAZE,-0.08047324;-0.3687838
15470.79,GAZE,-0.08103917;-0.368592
15484.07,GAZE,-0.08131461;-0.3684402
15498,GAZE,-0.08155796;-0.3683478
15511.83,GAZE,-0.08171032;-0.3683081
15525.98,GAZE,-0.08179369;-0.3682568
15540,GAZE,-0.08168366;-0.368285
15554.14,GAZE,-0.08146209;-0.3683329
15568.29,GAZE,-0.08133626;-0.3683789
15581.81,GAZE,-0.08122372;-0.3683924
15595.65,GAZE,-0.08103789;-0.3683296
15609.25,GAZE,-0.08089957;-0.3682463
15624.11,GAZE,-0.08087138;-0.3682819
15637.56,GAZE,-0.0807982;-0.3682646
15651.3,GAZE,-0.08069449;-0.3681568
15665.28,GAZE,-0.08065882;-0.3679447
15679.34,GAZE,-0.08074965;-0.367709
15693.23,GAZE,-0.08085426;-0.3674417
15707.62,GAZE,-0.0808236;-0.3671357
15721.07,GAZE,-0.08074589;-0.366838
15734.74,GAZE,-0.08069198;-0.3664932
15748.66,GAZE,-0.08074949;-0.3659772
15762.82,GAZE,-0.08088893;-0.3654653
15776.46,GAZE,-0.08112464;-0.3649053
15790.42,GAZE,-0.08138914;-0.3645236
15804.38,GAZE,-0.08164854;-0.3642397
15818.57,GAZE,-0.08193693;-0.3640079
15833.12,GAZE,-0.08228295;-0.3636968
15847,GAZE,-0.08247551;-0.3635651
15861.01,GAZE,-0.0826821;-0.363436
15874.99,GAZE,-0.08282788;-0.3633438
15888.91,GAZE,-0.08299043;-0.3631451
15903.02,GAZE,-0.08303127;-0.3631064
15916.15,GAZE,-0.08302036;-0.3632669
15930.4,GAZE,-0.08286922;-0.3633717
15944.86,GAZE,-0.08235162;-0.3635537
15958.08,GAZE,-0.08205578;-0.3634986
15972.17,GAZE,-0.08170677;-0.3633883
15985.94,GAZE,-0.08157363;-0.3633692
15999.61,GAZE,-0.08160372;-0.3633029
16013.8,GAZE,-0.08161435;-0.3631934
16026.88,GAZE,-0.08153862;-0.3627136
16040.42,GAZE,-0.08172991;-0.3618995
16054.51,GAZE,-0.08209039;-0.3610849
16068.8,GAZE,-0.08239032;-0.3609447
16082.43,GAZE,-0.082092;-0.3613214
16096.68,GAZE,-0.08164677;-0.3618381
16110.85,GAZE,-0.08130293;-0.3620149
16126.3,GAZE,-0.08103696;-0.3619828
16139.34,GAZE,-0.08099718;-0.3618845
16153.95,GAZE,-0.08099659;-0.3618847
16167.4,GAZE,-0.08159149;-0.3607817
16180.75,GAZE,-0.08196945;-0.3602373
16194.78,GAZE,-0.0820723;-0.3601159
16208.62,GAZE,-0.08265964;-0.3586718
16222.5,GAZE,-0.08287949;-0.3582866
16236.91,GAZE,-0.08288746;-0.3588648
16249.88,GAZE,-0.08268387;-0.3596939
16263.4,GAZE,-0.0825593;-0.3599638
16277.67,GAZE,-0.08259079;-0.359666
16291.66,GAZE,-0.08279485;-0.3584333
16305.32,GAZE,-0.08333319;-0.3566659
16319.67,GAZE,-0.1294331;-0.3933941
16333.1,GAZE,-0.1313966;-0.3928708
16348.46,GAZE,-0.1326283;-0.3968832
16362.09,GAZE,-0.133178;-0.3976574
16376.18,GAZE,-0.132653;-0.3972853
16389.51,GAZE,-0.1308563;-0.3991402
16403.71,GAZE,-0.08334424;-0.3590601
16418.44,GAZE,-0.08266237;-0.3601272
16433.03,GAZE,-0.08234613;-0.3604051
16445.99,GAZE,-0.08215986;-0.3602911
16458.62,GAZE,-0.08211929;-0.3600198
16471.93,GAZE,-0.08215159;-0.35971
16487.57,GAZE,-0.08233526;-0.3589726
16500.2,GAZE,-0.0825194;-0.3584694
16514.3,GAZE,-0.1267859;-0.3998462
16528.57,GAZE,-0.1277303;-0.3987162
16542.27,GAZE,-0.1297222;-0.3978231
16557.07,GAZE,-0.1330095;-0.3958679
16572.41,GAZE,-0.1342405;-0.3947866
16586.01,GAZE,-0.1346;-0.3935892
16599.39,GAZE,-0.1364137;-0.3910697
16612.08,GAZE,-0.1375238;-0.38962
16626.55,GAZE,-0.1372022;-0.3908277
16640.34,GAZE,-0.1353223;-0.3931478
16654.24,GAZE,-0.1347173;-0.3942319
16668.45,GAZE,-0.1342813;-0.3949564
16682.25,GAZE,-0.1335632;-0.3957171
16695.3,GAZE,-0.1320364;-0.396507
16709.06,GAZE,-0.1298701;-0.3970414
16722.75,GAZE,-0.1292412;-0.3968992
16737.77,GAZE,-0.1297001;-0.3965406
16750.62,GAZE,-0.1299787;-0.396132
16764.26,GAZE,-0.1297404;-0.39586
16779.52,GAZE,-0.1286547;-0.3951252
16793.82,GAZE,-0.1273569;-0.3945084
16807.4,GAZE,-0.1258936;-0.3939185
16821.75,GAZE,-0.1251091;-0.3934772
16835.74,GAZE,-0.1239902;-0.3927882
16849.61,GAZE,-0.1229963;-0.3921146
16862.88,GAZE,-0.1220178;-0.3915818
16876.44,GAZE,-0.1211737;-0.3914458
16891.37,GAZE,-0.1195723;-0.3910767
16905.04,GAZE,-0.1188877;-0.3908421
16917.29,GAZE,-0.1184442;-0.3906068
16931.77,GAZE,-0.1177398;-0.3903937
16945.47,GAZE,-0.1167934;-0.3904132
16959.34,GAZE,-0.1161287;-0.389999
16973.44,GAZE,-0.1158766;-0.3894708
16986.88,GAZE,-0.1155273;-0.3886626
17000.99,GAZE,-0.1152334;-0.3878931
17015.01,GAZE,-0.1149414;-0.3868647
17030.07,GAZE,-0.114546;-0.3858806
17044.58,GAZE,-0.1135166;-0.3840866
17058.33,GAZE,-0.1127616;-0.3827578
17071.93,GAZE,-0.1117267;-0.3817179
17086.32,GAZE,-0.1107895;-0.3806064
17100.05,GAZE,-0.1102315;-0.379869
17113.1,GAZE,-0.1098026;-0.3789814
17128.11,GAZE,-0.1094302;-0.377953
17140.88,GAZE,-0.1088811;-0.3764968
17154.33,GAZE,-0.1080497;-0.3747674
17168.17,GAZE,-0.1065461;-0.3723648
17182.16,GAZE,-0.1053027;-0.3708523
17196.39,GAZE,-0.1043018;-0.3696216
17210.03,GAZE,-0.1034697;-0.3681315
17226.51,GAZE,-0.1022984;-0.3664969
17237.71,GAZE,-0.1014155;-0.365373
17252.67,GAZE,-0.1003665;-0.3633835
17266.73,GAZE,-0.09966964;-0.3617705
17280.6,GAZE,-0.09909169;-0.3600638
17294.67,GAZE,-0.09815694;-0.3578909
17308.56,GAZE,-0.09724055;-0.356437
17322.79,GAZE,-0.09583628;-0.3547737
17336.58,GAZE,-0.09483051;-0.3539425
17350.8,GAZE,-0.09393051;-0.3529703
17363.63,GAZE,-0.09314241;-0.3521461
17376.64,GAZE,-0.09239773;-0.3514519
17391.05,GAZE,-0.09169658;-0.3509845
17404.3,GAZE,-0.09088047;-0.3504336
17419.24,GAZE,-0.09023896;-0.3497469
17432.6,GAZE,-0.0896014;-0.3489676
17446.56,GAZE,-0.08876552;-0.3481115
17460.71,GAZE,-0.08822945;-0.3477411
17475.68,GAZE,-0.08736192;-0.3470432
17489.61,GAZE,-0.08633596;-0.3461625
17503.86,GAZE,-0.08525959;-0.3451768
17517.46,GAZE,-0.08428595;-0.3442012
17531.99,GAZE,-0.08393061;-0.3428358
17545.12,GAZE,-0.08380906;-0.3420514
17558.58,GAZE,-0.08368568;-0.3403013
17572.63,GAZE,-0.08344378;-0.338452
17587.05,GAZE,-0.08280765;-0.3351469
17600.08,GAZE,-0.08216818;-0.333145
17613.2,GAZE,-0.08119275;-0.3301459
17627.47,GAZE,-0.08027688;-0.3284003
17642.34,GAZE,-0.07929038;-0.3261124
17655.44,GAZE,-0.07844347;-0.3243542
17669.75,GAZE,-0.07690321;-0.321949
17683.32,GAZE,-0.07469875;-0.3189364
17698.84,GAZE,-0.0718748;-0.3154858
17712.99,GAZE,-0.06912149;-0.3120165
17726.51,GAZE,-0.06690484;-0.3087963
17739.92,GAZE,-0.06465499;-0.3055097
17754.14,GAZE,-0.06160407;-0.3019569
17768.39,GAZE,-0.05912118;-0.2992146
17781.98,GAZE,-0.05657755;-0.2971759
17795.69,GAZE,-0.05433014;-0.295905
17809.51,GAZE,-0.05185881;-0.2949034
17822.68,GAZE,-0.04982043;-0.2940871
17837.08,GAZE,-0.04773169;-0.2929755
17850.94,GAZE,-0.04596307;-0.2916262
17864.38,GAZE,-0.04504351;-0.2905877
17878.38,GAZE,-0.04390028;-0.2890925
17892.95,GAZE,-0.04278467;-0.2881657
17906.75,GAZE,-0.04134442;-0.2871642
17921.59,GAZE,-0.03821052;-0.2850129
17934.69,GAZE,-0.03610595;-0.2832752
17949.03,GAZE,-0.03339475;-0.2807181
17962.96,GAZE,-0.03188576;-0.2793171
17976.76,GAZE,-0.0301755;-0.2777534
17990.86,GAZE,-0.02888936;-0.2765148
18005.02,GAZE,-0.02691849;-0.2742067
18018.65,GAZE,-0.02548794;-0.2721431
18031.52,GAZE,-0.02454064;-0.2704473
18045.31,GAZE,-0.02400712;-0.2690106
18059.17,GAZE,-0.02376654;-0.2683749
18072.83,GAZE,-0.02314956;-0.2676821
18087.1,GAZE,-0.02156854;-0.2659345
18100.94,GAZE,-0.01961609;-0.2639123
18115.61,GAZE,-0.0181116;-0.2619789
18136.69,GAZE,-0.01661158;-0.2600083
18143.89,GAZE,-0.01647282;-0.2596391
18158.2,GAZE,-0.01584319;-0.2577222
18172.69,GAZE,-0.0153499;-0.2560187
18185.53,GAZE,-0.01437511;-0.2541939
18200.17,GAZE,-0.01299997;-0.2533199
18213.42,GAZE,-0.01261209;-0.2529918
18227.01,GAZE,0.1318764;-0.1229448
18227.01,TEXT_CHANGE,G
18242.16,GAZE,0.1321482;-0.1224738
18255.92,GAZE,0.1324334;-0.1227187
18270.73,GAZE,0.1331191;-0.1226913
18282.59,GAZE,0.1336454;-0.1231685
18295.68,GAZE,0.1339332;-0.122512
18310.02,GAZE,0.1336197;-0.1219409
18323.73,GAZE,0.1334218;-0.121877
18337.81,GAZE,0.1334259;-0.1223326
18352.4,GAZE,0.1329623;-0.1226562
18366.75,GAZE,0.1324339;-0.1228046
18381.32,GAZE,0.1318973;-0.1227602
18399.86,GAZE,0.1316754;-0.1227855
18409.13,GAZE,0.1322019;-0.1233323
18423.88,GAZE,0.1322442;-0.1238433
18437,GAZE,0.1322677;-0.1248073
18450.14,GAZE,0.1322502;-0.1254418
18464.41,GAZE,0.1322803;-0.1266521
18477.63,GAZE,0.1319308;-0.1277072
18491.77,GAZE,0.131196;-0.1292532
18505.5,GAZE,0.1302185;-0.1312305
18519.09,GAZE,0.1289816;-0.1338504
18532.33,GAZE,0.1282406;-0.1370829
18546.23,GAZE,0.1284426;-0.1384949
18561.15,GAZE,0.1283781;-0.1389223
18574.66,GAZE,0.1280057;-0.1392847
18589,GAZE,0.1277413;-0.1396518
18602.33,GAZE,0.1273849;-0.1405467
18615.96,GAZE,0.1267906;-0.1415045
18631.31,GAZE,0.1265464;-0.1418549
18645.14,GAZE,0.1265117;-0.1422136
18659.75,GAZE,0.1263543;-0.1427397
18673.32,GAZE,0.1263293;-0.1428903
18686.95,GAZE,0.1263138;-0.143066
18701.07,GAZE,0.1262698;-0.143454
18714.63,GAZE,0.1261548;-0.1441364
18728.79,GAZE,0.1261097;-0.1445515
18742.61,GAZE,0.1258877;-0.1449996
18756.45,GAZE,0.1256041;-0.1459715
18769.83,GAZE,0.1252218;-0.1478308
18783.11,GAZE,0.1249429;-0.1492928
18797.4,GAZE,0.1246682;-0.1498855
18810.88,GAZE,0.1242102;-0.1504468
18825.24,GAZE,0.1237321;-0.1513097
18838.9,GAZE,0.1236603;-0.1518621
18854.66,GAZE,0.1236133;-0.152104
18867.85,GAZE,0.1235672;-0.1523197
18882.14,GAZE,0.1233642;-0.1526038
18895.79,GAZE,0.1232406;-0.1527305
18909.98,GAZE,0.1231427;-0.1530574
18923.48,GAZE,0.1233909;-0.1534245
18937.57,GAZE,0.1236592;-0.1538384
18951.34,GAZE,0.1236193;-0.1541393
18965.05,GAZE,0.1234952;-0.1542653
18978.72,GAZE,0.1233666;-0.154429
18992.14,GAZE,0.1232796;-0.1549022
19005.71,GAZE,0.123311;-0.1554054
19020.49,GAZE,0.1233247;-0.1559811
19033.87,GAZE,0.1231481;-0.1563122
19047.78,GAZE,0.1229479;-0.1565505
19061.67,GAZE,0.1228946;-0.1569657
19076.63,GAZE,0.1227078;-0.1573804
19091.2,GAZE,0.1222286;-0.1579266
19105.47,GAZE,0.1217037;-0.1584856
19118.22,GAZE,0.1212197;-0.1589312
19132.68,GAZE,0.1208315;-0.1595427
19146.22,GAZE,0.1205391;-0.1598647
19159.91,GAZE,0.1203296;-0.1600807
19173.99,GAZE,0.1198741;-0.1607696
19188.26,GAZE,0.119347;-0.1613936
19202.13,GAZE,0.1188454;-0.1618816
19214.79,GAZE,0.1183471;-0.1622745
19229.04,GAZE,0.1175707;-0.1627554
19242.74,GAZE,0.1172102;-0.1631164
19256.42,GAZE,0.1168982;-0.1634479
19271.38,GAZE,0.1169443;-0.1637933
19284.82,GAZE,0.1170793;-0.1641556
19299.79,GAZE,0.1170453;-0.1645949
19313.25,GAZE,0.1167139;-0.1652406
19327.11,GAZE,0.1161532;-0.1660066
19341.46,GAZE,0.1158899;-0.1666563
19355.48,GAZE,0.115706;-0.1673304
19369.52,GAZE,0.1153708;-0.1676994
19382.62,GAZE,0.1148618;-0.1678877
19396.97,GAZE,0.1143387;-0.168191
19410,GAZE,0.113253;-0.1689705
19424.31,GAZE,0.112817;-0.1692491
19438.52,GAZE,0.1123806;-0.1695967
19451.44,GAZE,0.1116012;-0.1699515
19465.31,GAZE,0.1108367;-0.1701802
19479.29,GAZE,0.1096479;-0.1704991
19493.2,GAZE,0.1086783;-0.1707482
19507.93,GAZE,0.1077906;-0.171175
19521.61,GAZE,0.1061408;-0.1720645
19536.68,GAZE,0.1050016;-0.1728341
19550.67,GAZE,0.1035567;-0.1741048
19564.49,GAZE,0.1022026;-0.1752026
19578.07,GAZE,0.100753;-0.1760447
19591.87,GAZE,0.09891303;-0.1773844
19605.75,GAZE,0.0969032;-0.1788081
19619.61,GAZE,0.09303817;-0.1813503
19633.33,GAZE,0.09042163;-0.1828767
19647.22,GAZE,0.08707465;-0.1851041
19660.14,GAZE,0.08453605;-0.1868077
19674.53,GAZE,0.08219892;-0.1885327
19688.15,GAZE,0.07922533;-0.1906998
19702.44,GAZE,0.07696736;-0.1921113
19715.75,GAZE,0.02445654;-0.2254138
19729.94,GAZE,0.02285031;-0.2263
19744.93,GAZE,0.02081524;-0.2272678
19759.64,GAZE,0.01937295;-0.2279412
19773.39,GAZE,0.01751646;-0.2288688
19787,GAZE,0.01596184;-0.2296036
19800.96,GAZE,0.01475624;-0.2302272
19814.69,GAZE,0.01347686;-0.2308379
19828.27,GAZE,0.01302914;-0.2310547
19842.72,GAZE,0.01029752;-0.2315566
19856.4,GAZE,0.007563596;-0.2319106
19870.15,GAZE,0.005856118;-0.2320918
19883.79,GAZE,0.003904566;-0.232365
19897.25,GAZE,0.002724727;-0.2329439
19910.86,GAZE,0.001604973;-0.2335791
19924.71,GAZE,-6.955303E-05;-0.2344254
19938.52,GAZE,-0.001877646;-0.235391
19953.07,GAZE,-0.004537425;-0.2367886
19966.68,GAZE,-0.007504465;-0.2383542
19980.58,GAZE,-0.01043071;-0.2402819
19995.92,GAZE,-0.013325;-0.241949
20009.85,GAZE,-0.01682524;-0.2434437
20024.1,GAZE,-0.01971728;-0.2453984
20037.78,GAZE,-0.02301639;-0.2481887
20050.94,GAZE,-0.0264272;-0.2506458
20065.43,GAZE,-0.03232057;-0.2524931
20079.34,GAZE,-0.03770686;-0.2529318
20093.04,GAZE,-0.04286205;-0.25259
20106.6,GAZE,-0.04763212;-0.2519398
20120.46,GAZE,-0.05192758;-0.2515942
20134.41,GAZE,-0.05617856;-0.2517447
20147.45,GAZE,-0.06068509;-0.2524594
20162.43,GAZE,-0.06501713;-0.2531209
20175.07,GAZE,-0.0696099;-0.2529955
20190.22,GAZE,-0.07484555;-0.2520858
20204.73,GAZE,-0.08014021;-0.2504395
20218.48,GAZE,-0.08502634;-0.248659
20232.21,GAZE,-0.09012721;-0.2466598
20246.41,GAZE,-0.0957042;-0.2450855
20259.73,GAZE,-0.1020741;-0.2444346
20273.62,GAZE,-0.1088352;-0.2447403
20287.75,GAZE,-0.1156867;-0.2454412
20302.09,GAZE,-0.1226885;-0.2460556
20315.62,GAZE,-0.12996;-0.2459015
20330.04,GAZE,-0.1375615;-0.2463797
20342.48,GAZE,-0.1452993;-0.2475769
20356.32,GAZE,-0.1528471;-0.248845
20370.99,GAZE,-0.1602128;-0.2497204
20384.78,GAZE,-0.1674366;-0.2503324
20398.62,GAZE,-0.1743281;-0.2506237
20412.09,GAZE,-0.18128;-0.2502371
20426.03,GAZE,-0.1883413;-0.2496285
20441.65,GAZE,-0.1957154;-0.2481227
20455.42,GAZE,-0.2033425;-0.2472568
20469.14,GAZE,-0.2107866;-0.2471191
20482.75,GAZE,-0.2184114;-0.2476777
20496.83,GAZE,-0.2250659;-0.2485582
20510.45,GAZE,-0.2311805;-0.2492356
20524.53,GAZE,-0.2362709;-0.2502325
20538.25,GAZE,-0.2425277;-0.2508793
20553.21,GAZE,-0.2487302;-0.2512506
20565.75,GAZE,-0.2550076;-0.2506571
20578.69,GAZE,-0.2609573;-0.2492469
20592.92,GAZE,-0.2666595;-0.2487416
20606.78,GAZE,-0.2724811;-0.2488753
20621.56,GAZE,-0.2783927;-0.249464
20634.79,GAZE,-0.2842165;-0.2499604
20648.79,GAZE,-0.2899903;-0.2505402
20662.81,GAZE,-0.2961406;-0.2511644
20678.47,GAZE,-0.3028188;-0.2509812
20692.11,GAZE,-0.3087988;-0.2500913
20705.44,GAZE,-0.3150314;-0.2500647
20719.66,GAZE,-0.3212595;-0.2500384
20746.41,GAZE,-0.327483;-0.2500123
20760.27,GAZE,-0.3289773;-0.2499938
20774.55,GAZE,-0.3289773;-0.2499938
20787.68,GAZE,-0.3289773;-0.2499938
20802.57,GAZE,-0.3439437;-0.2487133
20815.52,GAZE,-0.347163;-0.2488689
20830.02,GAZE,-0.3493304;-0.2488668
20843.88,GAZE,-0.3515045;-0.2498167
20857.46,GAZE,-0.3535945;-0.2498349
20871.43,GAZE,-0.3539849;-0.2498112
20884.81,GAZE,-0.3544475;-0.2494733
20898.96,GAZE,-0.3562164;-0.2492947
20912.31,GAZE,-0.3587647;-0.2489103
20925.75,GAZE,-0.3608349;-0.248561
20939.52,GAZE,-0.3630118;-0.2486539
20954.56,GAZE,-0.3652705;-0.2483482
20968.02,GAZE,-0.3670621;-0.2481238
20982.07,GAZE,-0.3675868;-0.2479471
20995.8,GAZE,-0.3684341;-0.2476613
21010.32,GAZE,-0.3703277;-0.2472653
21023.95,GAZE,-0.371976;-0.2469512
21038.99,GAZE,-0.3734335;-0.246847
21052.8,GAZE,-0.3740349;-0.2469386
21066.41,GAZE,-0.3744021;-0.2468738
21080.23,GAZE,-0.3750877;-0.2467148
21094.04,GAZE,-0.3757816;-0.2462678
21107.99,GAZE,-0.376066;-0.2460866
21122.24,GAZE,-0.3761121;-0.2459882
21136.29,GAZE,-0.3761698;-0.2458736
21149.49,GAZE,-0.3764132;-0.2458181
21162.68,GAZE,-0.3767579;-0.2458304
21176.24,GAZE,-0.3767681;-0.2458445
21190.59,GAZE,-0.3763517;-0.2459709
21205.02,GAZE,-0.3759172;-0.2464421
21219.18,GAZE,-0.3756231;-0.2466216
21232.39,GAZE,-0.3754021;-0.2469748
21246.13,GAZE,-0.3754453;-0.2476072
21260.28,GAZE,-0.3754615;-0.2479977
21275.74,GAZE,-0.3754211;-0.247927
21288.92,GAZE,-0.3751244;-0.2476376
21304.08,GAZE,-0.3748392;-0.2473495
21316.93,GAZE,-0.37405;-0.2464633
21330.73,GAZE,-0.3736533;-0.2459795
21344.51,GAZE,-0.37345;-0.245815
21358.9,GAZE,-0.3725595;-0.2449399
21372.26,GAZE,-0.3723879;-0.2448136
21386.34,GAZE,-0.3699694;-0.2432248
21400.04,GAZE,-0.3642638;-0.2409725
21413.38,GAZE,-0.3532608;-0.2395056
21427.71,GAZE,-0.6081642;-0.2566229
21427.71,TEXT_CHANGE,GA
21442.52,GAZE,-0.5645263;-0.2586607
21456.11,GAZE,-0.5180852;-0.2611347
21470.04,GAZE,-0.4890025;-0.2633202
21497.96,GAZE,-0.4981461;-0.2647104
21512.24,GAZE,-0.5179781;-0.2673755
21529.99,GAZE,-0.5516177;-0.2665938
21540.01,GAZE,-0.5516178;-0.2665938
21554.45,GAZE,-0.6239897;-0.282266
21567.76,GAZE,-0.3674064;-0.2557191
21582.56,GAZE,-0.3908192;-0.2610595
21595.78,GAZE,-0.4100294;-0.2664828
21610.02,GAZE,-0.4152203;-0.2681943
21624.36,GAZE,-0.4223108;-0.2698804
21638.84,GAZE,-0.4034604;-0.2640275
21651.37,GAZE,-0.4005127;-0.2629482
21664.81,GAZE,-0.3967882;-0.2615443
21678.28,GAZE,-0.3974772;-0.2615242
21692.63,GAZE,-0.3983057;-0.2618298
21705.26,GAZE,-0.3981514;-0.2621782
21720.14,GAZE,-0.394013;-0.2605884
21734.69,GAZE,-0.392618;-0.2600082
21748.88,GAZE,-0.3913498;-0.2596512
21762.61,GAZE,-0.39108;-0.2595878
21776.29,GAZE,-0.3908683;-0.259728
21790.63,GAZE,-0.3904821;-0.2600674
21804.86,GAZE,-0.3895908;-0.2606719
21818.32,GAZE,-0.3882821;-0.2612085
21831.9,GAZE,-0.3872475;-0.2615775
21845.87,GAZE,-0.386195;-0.2621479
21859.23,GAZE,-0.3851675;-0.2627005
21872.56,GAZE,-0.3843828;-0.2630257
21887.07,GAZE,-0.3836313;-0.2633049
21900.71,GAZE,-0.3826844;-0.2636094
21914.47,GAZE,-0.3815805;-0.2639884
21928.38,GAZE,-0.3803893;-0.2645047
21942.62,GAZE,-0.3794629;-0.2648388
21957.84,GAZE,-0.3787484;-0.2652035
21972.29,GAZE,-0.3783202;-0.2654934
21985.57,GAZE,-0.3779511;-0.2656709
21999.82,GAZE,-0.3774467;-0.2659356
22013.37,GAZE,-0.3770386;-0.2660717
22028.01,GAZE,-0.3762299;-0.266679
22040.1,GAZE,-0.3758738;-0.2670428
22055.53,GAZE,-0.3755913;-0.2678972
22068.66,GAZE,-0.3753967;-0.2686846
22082.44,GAZE,-0.3747525;-0.2700586
22095.98,GAZE,-0.3741424;-0.2711895
22109.62,GAZE,-0.3734363;-0.2731219
22123.6,GAZE,-0.3727717;-0.2758988
22137.97,GAZE,-0.3722076;-0.2799592
22151.98,GAZE,-0.3720931;-0.2856095
22165.84,GAZE,-0.3722678;-0.2899567
22181.07,GAZE,-0.3727747;-0.2947721
22195.02,GAZE,-0.3735985;-0.299278
22208.68,GAZE,-0.3740286;-0.3047703
22222.72,GAZE,-0.3743903;-0.3093392
22236.64,GAZE,-0.375511;-0.3161396
22250.97,GAZE,-0.3744346;-0.3215246
22264.13,GAZE,-0.371502;-0.3256787
22277.88,GAZE,-0.3697469;-0.3299815
22291.89,GAZE,-0.365641;-0.3328277
22305.68,GAZE,-0.3626959;-0.3351774
22319.1,GAZE,-0.3602071;-0.3364207
