timestamp,type,data
8472.497,TRIAL_START,Traveling to conferences is fun.
25400.87,GAZE,-0.2342948;-0.1619635
25414.28,GAZE,-0.233247;-0.160695
25429.16,GAZE,-0.2331376;-0.1599987
25442.68,GAZE,-0.2339658;-0.1600547
25457.96,GAZE,-0.2353098;-0.1604554
25470.04,GAZE,-0.2359798;-0.1607438
25484.23,GAZE,-0.2366152;-0.1609784
25498.13,GAZE,-0.237356;-0.161219
25513.83,GAZE,-0.2378906;-0.1615099
25527.33,GAZE,-0.2383178;-0.1620137
25541.17,GAZE,-0.2384021;-0.162433
25554.99,GAZE,-0.2383637;-0.1629145
25569.16,GAZE,-0.2384365;-0.1633015
25583.6,GAZE,-0.2384195;-0.1635179
25596.35,GAZE,-0.2382209;-0.1636143
25610.25,GAZE,-0.2380989;-0.1636133
25624.09,GAZE,-0.2383266;-0.1637233
25636.94,GAZE,-0.2386339;-0.1638664
25651.05,GAZE,-0.2388539;-0.164094
25665.61,GAZE,-0.2389371;-0.1643395
25679.71,GAZE,-0.2389734;-0.1643999
25693.02,GAZE,-0.2390204;-0.1643689
25706.84,GAZE,-0.2391446;-0.1643939
25721.13,GAZE,-0.2392957;-0.1645088
25736.37,GAZE,-0.2394264;-0.1647284
25750.31,GAZE,-0.239466;-0.1648289
25764.09,GAZE,-0.2395866;-0.1649361
25777.63,GAZE,-0.2397378;-0.1650448
25791.95,GAZE,-0.2398542;-0.1650997
25805.83,GAZE,-0.2398915;-0.1650388
25819.38,GAZE,-0.2398722;-0.1649632
25832.91,GAZE,-0.2399052;-0.1647525
25847.46,GAZE,-0.2399276;-0.1646307
25860.6,GAZE,-0.2399184;-0.1645757
25874.35,GAZE,-0.240005;-0.1644997
25887.63,GAZE,-0.240022;-0.1644665
25901.88,GAZE,-0.2400562;-0.1643309
25916.62,GAZE,-0.2400299;-0.1641047
25929.84,GAZE,-0.239962;-0.1640036
25944.36,GAZE,-0.2398744;-0.1638464
25959.82,GAZE,-0.2397577;-0.1637024
25972.93,GAZE,-0.2396214;-0.1637679
25986.17,GAZE,-0.2393491;-0.1639893
26001.05,GAZE,-0.2391212;-0.1642509
26014.94,GAZE,-0.2389455;-0.1645593
26028.26,GAZE,-0.238878;-0.1648031
26041.64,GAZE,-0.238806;-0.1650925
26055.73,GAZE,-0.2387849;-0.1655038
26070.15,GAZE,-0.2387571;-0.1659723
26083.69,GAZE,-0.2387422;-0.1663121
26097.12,GAZE,-0.2388234;-0.1667441
26110.21,GAZE,-0.2389647;-0.1671231
26124.42,GAZE,-0.239209;-0.1676508
26139.06,GAZE,-0.2393064;-0.1679294
26152.83,GAZE,-0.2394497;-0.1682925
26167.07,GAZE,-0.2395557;-0.1686435
26181.79,GAZE,-0.2396697;-0.169009
26195.45,GAZE,-0.2398347;-0.1693787
26209.65,GAZE,-0.240013;-0.1696781
26223.16,GAZE,-0.2402923;-0.1700937
26237.25,GAZE,-0.2405192;-0.1704052
26251.31,GAZE,-0.2406873;-0.1705056
26264.89,GAZE,-0.2407651;-0.1705058
26278.16,GAZE,-0.2409341;-0.1704741
26292.25,GAZE,-0.2412088;-0.1705113
26305.68,GAZE,-0.2416433;-0.1704287
26319.41,GAZE,-0.2419352;-0.170378
26333.98,GAZE,-0.2423372;-0.1701968
26347.37,GAZE,-0.2428696;-0.1700184
26362.14,GAZE,-0.2434479;-0.1698339
26375.35,GAZE,-0.2440182;-0.1696401
26389.08,GAZE,-0.2444942;-0.1693847
26404.54,GAZE,-0.2448749;-0.1690095
26418.81,GAZE,-0.2453495;-0.1685819
26432.64,GAZE,-0.2458474;-0.168178
26445.87,GAZE,-0.2463194;-0.1678869
26460.06,GAZE,-0.2466691;-0.1676491
26474.05,GAZE,-0.2469526;-0.1674482
26487.51,GAZE,-0.2471482;-0.1672564
26501.62,GAZE,-0.2475873;-0.1668912
26514.91,GAZE,-0.2480935;-0.1665294
26528.46,GAZE,-0.2482165;-0.166378
26542.39,GAZE,-0.2480032;-0.1663582
26556.24,GAZE,-0.2475672;-0.1662138
26570.93,GAZE,-0.2472347;-0.1659536
26584.67,GAZE,-0.2470218;-0.1658213
26598.64,GAZE,-0.2469191;-0.1657829
26612.7,GAZE,-0.2467726;-0.1658185
26628.49,GAZE,-0.2466729;-0.1657746
26641.61,GAZE,-0.246522;-0.165652
26654.59,GAZE,-0.2464698;-0.1655993
26668.65,GAZE,-0.2464449;-0.1655621
26683.48,GAZE,-0.2464619;-0.1655793
26697.22,GAZE,-0.2465396;-0.1656145
26710.46,GAZE,-0.2466658;-0.1656903
26724.31,GAZE,-0.2467607;-0.1657364
26738.83,GAZE,-0.2467808;-0.1657306
26752.1,GAZE,-0.2467125;-0.1657219
26765.58,GAZE,-0.2466086;-0.1657523
26778.58,GAZE,-0.2463133;-0.1659322
26792.91,GAZE,-0.2460148;-0.1662486
26807.08,GAZE,-0.2457874;-0.1664312
26820.99,GAZE,-0.2453847;-0.1666905
26834.83,GAZE,-0.2449759;-0.1670323
26851.28,GAZE,-0.2443056;-0.1674464
26864.24,GAZE,-0.2439743;-0.167561
26878.11,GAZE,-0.2436184;-0.1676257
26891.74,GAZE,-0.2433839;-0.1676153
26905.6,GAZE,-0.2431841;-0.1675237
26919.39,GAZE,-0.2426219;-0.1673138
26932.96,GAZE,-0.2421956;-0.1670109
26947.27,GAZE,-0.241883;-0.1666489
26960.96,GAZE,-0.2414609;-0.1659392
26974.41,GAZE,-0.2412058;-0.1653853
26988.14,GAZE,-0.240731;-0.1641531
27002.19,GAZE,-0.240372;-0.1630666
27016.33,GAZE,-0.2398187;-0.1617814
27029.5,GAZE,-0.2395868;-0.1605894
27043.67,GAZE,-0.2396488;-0.1594529
27057.55,GAZE,-0.2400355;-0.1582389
27073.1,GAZE,-0.2405152;-0.1572431
27086.84,GAZE,-0.2408217;-0.156362
27100.75,GAZE,-0.2411017;-0.1557111
27114.49,GAZE,-0.2412643;-0.1550428
27128.54,GAZE,-0.2414348;-0.1542657
27142.63,GAZE,-0.241441;-0.1535039
27156.01,GAZE,-0.2417593;-0.1526145
27170.03,GAZE,-0.2417014;-0.1525376
27184.61,GAZE,-0.242225;-0.1517428
27197.56,GAZE,-0.2422595;-0.1516566
27211.31,GAZE,-0.2423036;-0.151591
27225.64,GAZE,-0.2425992;-0.1513383
27239.54,GAZE,-0.2427486;-0.1510834
27253.02,GAZE,-0.2427242;-0.1508335
27267.1,GAZE,-0.2427028;-0.1505899
27281.33,GAZE,-0.2428124;-0.1504822
27295.41,GAZE,-0.2430224;-0.1503848
27309.36,GAZE,-0.2432225;-0.1503194
27323.19,GAZE,-0.2432951;-0.1502246
27336.94,GAZE,-0.243227;-0.1500939
27351.06,GAZE,-0.2432932;-0.1499959
27365.04,GAZE,-0.243461;-0.1499045
27378.58,GAZE,-0.2435579;-0.1498489
27392.94,GAZE,-0.2435305;-0.1497747
27406.52,GAZE,-0.2434251;-0.1497539
27420.24,GAZE,-0.243358;-0.1496851
27434.47,GAZE,-0.2434122;-0.1497187
27448.66,GAZE,-0.2434464;-0.1498267
27461.93,GAZE,-0.2435093;-0.1499748
27475.04,GAZE,-0.2435059;-0.1501122
27489.61,GAZE,-0.2433877;-0.1502134
27503.01,GAZE,-0.2432797;-0.1502827
27518.82,GAZE,-0.2431508;-0.150475
27531.05,GAZE,-0.2431234;-0.1507854
27546.35,GAZE,-0.2431724;-0.1512996
27559.91,GAZE,-0.2431801;-0.1516722
27574.05,GAZE,-0.2431543;-0.1518704
27587.75,GAZE,-0.2431448;-0.152045
27601.89,GAZE,-0.2431453;-0.152045
27615.35,GAZE,-0.2431457;-0.1520455
27629.66,GAZE,-0.2431462;-0.1520457
27643.02,GAZE,-0.2446684;-0.1561855
27657.47,GAZE,-0.2438645;-0.1570278
27671.2,GAZE,-0.2413569;-0.157382
27685.14,GAZE,-0.2334654;-0.158263
27698.47,GAZE,-0.2195403;-0.1574883
27711.89,GAZE,-0.297618;-0.02539037
27711.89,CONTEXT_CHANGE,Current;Next
27711.89,TEXT_CHANGE,GZAEE
27741.35,GAZE,-0.1581071;0.01033868
27758.23,GAZE,-0.09845482;0.03733823
27769.45,GAZE,-0.05967796;0.05035808
27783.81,GAZE,-0.03338359;0.05086586
27797.32,GAZE,-0.0312509;0.0384937
27810.74,GAZE,-0.02984101;0.02572838
27825.54,GAZE,-0.07493749;-0.002316006
27839.19,GAZE,-0.1152411;-0.01969966
27853.23,GAZE,-0.1639225;-0.03451575
27867.9,GAZE,-0.2128927;-0.04385991
27880.55,GAZE,-0.2534469;-0.04815709
27893.98,GAZE,-0.2848892;-0.04921481
27907.66,GAZE,-0.3186185;-0.04313108
27921.91,GAZE,-0.2242677;-0.1619326
27921.91,CONTEXT_CHANGE,Next;Current
27936.1,GAZE,-0.2361785;-0.1607597
27949.94,GAZE,-0.2449116;-0.1607436
27965.56,GAZE,-0.2474813;-0.1598515
27976.55,GAZE,-0.2520895;-0.1589996
27992.04,GAZE,-0.2551618;-0.1572864
28005.68,GAZE,-0.2596042;-0.1560363
28019.72,GAZE,-0.2638143;-0.1560929
28033.42,GAZE,-0.265498;-0.1573624
28047.01,GAZE,-0.2661259;-0.1586913
28060.67,GAZE,-0.2620291;-0.1604713
28075.69,GAZE,-0.2562131;-0.1610344
28089.71,GAZE,-0.2467991;-0.1595861
28102.23,GAZE,-0.2322614;-0.1587266
28116.75,GAZE,-0.3102278;-0.02782307
28116.75,CONTEXT_CHANGE,Current;Next
28116.75,TEXT_CHANGE,GZAEEE
28129.95,GAZE,-0.2487725;-0.02819895
28144.1,GAZE,-0.1682834;-0.03057915
28158.14,GAZE,-0.1177564;-0.02988812
28174.44,GAZE,-0.1016984;-0.03367393
28186.44,GAZE,-0.08787189;-0.03770534
28199.89,GAZE,-0.09342706;-0.04506998
28216.17,GAZE,-0.1061798;-0.05284356
28229.09,GAZE,-0.127831;-0.05786368
28243.77,GAZE,-0.1577643;-0.05859051
28256.31,GAZE,-0.200444;-0.05630477
28270.54,GAZE,-0.2402884;-0.05564927
28284.72,GAZE,-0.3261509;-0.05583257
28297.81,GAZE,-0.2340379;-0.1703817
28297.81,CONTEXT_CHANGE,Next;Current
28311.56,GAZE,-0.2618058;-0.1729808
28325.3,GAZE,-0.2788091;-0.1758747
28338.86,GAZE,-0.2812398;-0.1776828
28353.11,GAZE,-0.2771513;-0.1771892
28367.29,GAZE,-0.2683181;-0.1735555
28383.84,GAZE,-0.2584519;-0.1691216
28394.91,GAZE,-0.2528951;-0.166701
28408.7,GAZE,-0.2400281;-0.1660355
28422.02,GAZE,-0.2263254;-0.1646044
28437.63,GAZE,-0.3197882;-0.0495697
28437.63,CONTEXT_CHANGE,Current;Next
28437.63,TEXT_CHANGE,GZAEEEE
28451.3,GAZE,-0.2673317;-0.05032352
28466.83,GAZE,-0.2118086;-0.0513692
28479.18,GAZE,-0.1728571;-0.05070376
28493.71,GAZE,-0.1429295;-0.04347844
28507.37,GAZE,-0.1270223;-0.04060543
28521.73,GAZE,-0.1141187;-0.04085143
28535.64,GAZE,-0.1252645;-0.04473004
28549.09,GAZE,-0.1281982;-0.04679098
28562.06,GAZE,-0.1525142;-0.04803571
28575.98,GAZE,-0.1948009;-0.04795793
28592.12,GAZE,-0.2654755;-0.0509244
28604.07,GAZE,-0.3120204;-0.05359691
28618.45,GAZE,-0.2329428;-0.1694783
28618.45,CONTEXT_CHANGE,Next;Current
28631.01,GAZE,-0.2543526;-0.1715536
28644.5,GAZE,-0.2638445;-0.1735493
28660.14,GAZE,-0.2500558;-0.1741902
28674.03,GAZE,-0.2385887;-0.1738705
28687.84,GAZE,-0.31006;-0.05691862
28687.84,CONTEXT_CHANGE,Current;Next
28702.06,GAZE,-0.2729971;-0.04909229
28729.18,GAZE,-0.1912079;-0.04090566
28743.76,GAZE,-0.1642545;-0.04107654
28757.61,GAZE,-0.1475163;-0.03888285
28770.64,GAZE,-0.1437035;-0.03336006
28784.8,GAZE,-0.1522225;-0.02888424
28801.87,GAZE,-0.1748891;-0.02886498
28825.74,GAZE,-0.2691852;-0.04499505
28839.75,GAZE,-0.3145623;-0.05184145
28854.14,GAZE,-0.2317289;-0.1700034
28854.14,CONTEXT_CHANGE,Next;Current
28868.13,GAZE,-0.2590905;-0.1736389
28882.94,GAZE,-0.176272;-0.2276649
28882.94,CONTEXT_CHANGE,Current;Previous
28882.94,TEXT_CHANGE,GZAEEE
28897.67,GAZE,-0.2736745;-0.177726
28897.67,CONTEXT_CHANGE,Previous;Current
28911.37,GAZE,-0.260738;-0.1776439
28925.09,GAZE,-0.245537;-0.1765363
28939.15,GAZE,-0.2134962;-0.1706677
28952.62,GAZE,-0.2806911;-0.04886369
28952.62,CONTEXT_CHANGE,Current;Next
28952.62,TEXT_CHANGE,GZAEEED
28967.02,GAZE,-0.2394599;-0.04121676
28980.91,GAZE,-0.1977367;-0.0447073
28994.1,GAZE,-0.1657133;-0.04694793
29010.98,GAZE,-0.1327935;-0.04490356
29022.11,GAZE,-0.1064776;-0.03741183
29034.95,GAZE,-0.08716474;-0.03085343
29049.55,GAZE,-0.08370195;-0.02386545
29062.54,GAZE,-0.09874593;-0.02377122
29076.94,GAZE,-0.1309239;-0.03047577
29090.82,GAZE,-0.1771351;-0.03841415
29106.7,GAZE,-0.233454;-0.04432743
29120.4,GAZE,-0.2841266;-0.04802254
29134.26,GAZE,-0.2095999;-0.1662847
29134.26,CONTEXT_CHANGE,Next;Current
29148.17,GAZE,-0.2180506;-0.1678251
29162.62,GAZE,-0.2166287;-0.1688382
29176.2,GAZE,-0.318649;-0.05626992
29176.2,CONTEXT_CHANGE,Current;Next
29189.07,GAZE,-0.2691496;-0.04845308
29219.6,GAZE,-0.1652944;-0.02531892
29230.08,GAZE,-0.129427;-0.02033241
29243.38,GAZE,-0.0900569;-0.01699077
29258.93,GAZE,-0.03322422;-0.01125901
29273.41,GAZE,0.01047;-0.001630619
29286.66,GAZE,0.04389305;0.01022513
29300.88,GAZE,0.06851241;0.01923715
29318.49,GAZE,0.0597353;0.02302822
29338.1,GAZE,0.0233881;0.01568255
29356.34,GAZE,-0.02284673;0.007923642
29369.75,GAZE,-0.1192252;0.003861194
29383.75,GAZE,-0.1618405;0.001702401
29397.63,GAZE,-0.2883106;-0.0106364
29411.92,GAZE,-0.2137286;-0.1510773
29411.92,CONTEXT_CHANGE,Next;Current
29425.39,GAZE,-0.2244283;-0.1545363
29439.3,GAZE,-0.2246468;-0.1566813
29453.36,GAZE,-0.2589013;-0.02841889
29453.36,CONTEXT_CHANGE,Current;Next
29468.45,GAZE,-0.1392284;-0.01322152
29481.37,GAZE,-0.1139407;-0.009127556
29493.97,GAZE,-0.0911253;-0.01252577
29508.29,GAZE,-0.06266572;-0.02213277
29522.46,GAZE,-0.02986085;-0.02638048
29536.4,GAZE,-0.0005989075;-0.02207599
29551.36,GAZE,0.01437244;-0.01706618
29565.89,GAZE,0.01008657;-0.01803093
29579.51,GAZE,-0.01081879;-0.02513876
29593.37,GAZE,-0.04701338;-0.03438202
29606.78,GAZE,-0.07748513;-0.03907624
29621.74,GAZE,-0.1422426;-0.04388295
29639.56,GAZE,-0.1870804;-0.04985774
29649.77,GAZE,-0.231341;-0.05706665
29662.02,GAZE,-0.2703624;-0.06719528
29675.27,GAZE,-0.264546;-0.07504401
29690.03,GAZE,-0.2450905;-0.07773386
29704,GAZE,-0.1375225;-0.05939812
29719.01,GAZE,-0.06991698;-0.03844379
29731.42,GAZE,-0.02016344;-0.02580304
29745.28,GAZE,0.01141189;-0.02139588
29758.78,GAZE,0.04185794;-0.02147356
29772.81,GAZE,0.06987095;-0.0217403
29787.29,GAZE,0.09095562;-0.01857195
29801.92,GAZE,0.1003144;-0.01240313
29815.8,GAZE,0.09526797;-0.008076993
29829.79,GAZE,0.07383886;-0.00789333
29843.32,GAZE,0.02114068;-0.01451274
29857.84,GAZE,-0.01190648;-0.01480998
29870.77,GAZE,-0.05367229;-0.0162901
29885.09,GAZE,-0.1022552;-0.01844189
29898.92,GAZE,-0.1616524;-0.02650798
29912.94,GAZE,-0.1838899;-0.02852718
29927.34,GAZE,-0.2259834;-0.05605663
29940.23,GAZE,-0.2273721;-0.06218531
29953.76,GAZE,-0.2224327;-0.06537058
29968.58,GAZE,-0.1743758;-0.06287626
29981.8,GAZE,-0.1088777;-0.05332769
29995.39,GAZE,-0.04058179;-0.03865522
30009.13,GAZE,0.02090059;-0.02388271
30023.4,GAZE,0.06167902;-0.02301941
30037.96,GAZE,0.07555686;-0.03509615
30052.12,GAZE,0.06874353;-0.05049048
30066.76,GAZE,0.06602277;-0.06085455
30080.86,GAZE,0.05216511;-0.06920819
30093.87,GAZE,0.03895117;-0.07326837
30107.88,GAZE,0.01964317;-0.07975077
30121.8,GAZE,0.0004942119;-0.08823979
30135.84,GAZE,-0.06063781;-0.109283
30149.57,GAZE,-0.1207684;-0.1246439
30176.95,GAZE,-0.2442919;-0.1422719
30192.41,GAZE,-0.2978433;-0.1577101
30204.79,GAZE,-0.2000524;-0.220307
30204.79,CONTEXT_CHANGE,Next;Current
30219.59,GAZE,-0.2165269;-0.2290964
30233.07,GAZE,-0.2297457;-0.2355576
30245.62,GAZE,-0.2388026;-0.2402039
30262.13,GAZE,-0.2431295;-0.2432758
30273.47,GAZE,-0.2477535;-0.2453548
30288.93,GAZE,-0.2410273;-0.2395904
30304.24,GAZE,-0.2348111;-0.234974
30317.04,GAZE,-0.230305;-0.2322145
30330.54,GAZE,-0.2166714;-0.2277726
30344.32,GAZE,-0.2028542;-0.2242734
30358.53,GAZE,-0.3121409;-0.1766591
30358.53,CONTEXT_CHANGE,Current;Next
30358.53,TEXT_CHANGE,GZAEEEDD
30372.37,GAZE,-0.2732767;-0.1702826
30388.03,GAZE,-0.2289445;-0.1644924
30400.53,GAZE,-0.2107824;-0.1619634
30414.29,GAZE,-0.1191562;-0.1458078
30427.24,GAZE,-0.07328252;-0.1370573
30441.8,GAZE,-0.04705931;-0.1313427
30455.32,GAZE,-0.03772214;-0.1323606
30471.93,GAZE,-0.04299268;-0.1393388
30484.35,GAZE,-0.05547645;-0.147551
30496.91,GAZE,-0.06238042;-0.15308
30511.46,GAZE,-0.08439095;-0.1584271
30526.93,GAZE,-0.1233356;-0.1629958
30540.75,GAZE,-0.1521332;-0.1681927
30554.25,GAZE,-0.1890176;-0.1756223
30567.32,GAZE,-0.2575841;-0.1896847
30581.11,GAZE,-0.3025976;-0.2012535
30595.25,GAZE,-0.1923599;-0.2338478
30595.25,CONTEXT_CHANGE,Next;Current
30609.47,GAZE,-0.2063559;-0.2359896
30623.64,GAZE,-0.2192038;-0.2370725
30636.89,GAZE,-0.2318499;-0.237348
30650.88,GAZE,-0.2427113;-0.2368904
30664.41,GAZE,-0.2504753;-0.2369054
30680.46,GAZE,-0.2526783;-0.2367696
30691.75,GAZE,-0.2532044;-0.2363544
30705.64,GAZE,-0.2439252;-0.2336096
30719.25,GAZE,-0.2281992;-0.2287728
30733.77,GAZE,-0.2074295;-0.223233
30748.19,GAZE,-0.3150511;-0.1780298
30748.19,CONTEXT_CHANGE,Current;Next
30748.19,TEXT_CHANGE,GZAEEEDDS
30761.41,GAZE,-0.2796233;-0.1748384
30777.05,GAZE,-0.2326351;-0.1705946
30791.06,GAZE,-0.1942659;-0.1655145
30805,GAZE,-0.1442834;-0.1568433
30818.87,GAZE,-0.1123882;-0.1513963
30833.2,GAZE,-0.09159335;-0.1496726
30847.1,GAZE,-0.09292543;-0.1554343
30861.37,GAZE,-0.09695448;-0.1617789
30892.54,GAZE,-0.1739122;-0.1883265
30901.92,GAZE,-0.1708699;-0.1909118
30915.68,GAZE,-0.2695726;-0.196199
30928.47,GAZE,-0.3026801;-0.1961942
30943.45,GAZE,-0.1829051;-0.2294793
30943.45,CONTEXT_CHANGE,Next;Current
30957.08,GAZE,-0.1900034;-0.2308573
30971.35,GAZE,-0.1970955;-0.2322973
30985.68,GAZE,-0.2042038;-0.2338035
30999.88,GAZE,-0.2113334;-0.235378
31013,GAZE,-0.2184892;-0.237023
31026.49,GAZE,-0.2256764;-0.2387403
31040.25,GAZE,-0.2329004;-0.2405323
31054.16,GAZE,-0.2401671;-0.2424015
31067.81,GAZE,-0.2474822;-0.2443511
31082.09,GAZE,-0.2548523;-0.2463839
31099.03,GAZE,-0.2317428;-0.1620374
31099.03,CONTEXT_CHANGE,Current;Next
31099.03,TEXT_CHANGE,GZAEEEDDSD
31110.59,GAZE,-0.1813225;-0.1501919
31153.35,GAZE,-0.06045727;-0.1144234
31167.06,GAZE,-0.05463904;-0.116154
31179.88,GAZE,-0.04258528;-0.1141343
31194.22,GAZE,-0.07139882;-0.1269272
31208.12,GAZE,-0.1078156;-0.1409421
31222,GAZE,-0.1145029;-0.14403
31249.68,GAZE,-0.2099827;-0.1619318
31262.82,GAZE,-0.2422986;-0.1680769
31276.93,GAZE,-0.2841554;-0.1769988
31291.28,GAZE,-0.1834694;-0.2243897
31291.28,CONTEXT_CHANGE,Next;Current
31308.46,GAZE,-0.1929102;-0.2268813
31318.94,GAZE,-0.1981115;-0.2283966
