timestamp,type,data
14369.81,TRIAL_START,What a lovely red jacket.
16263.22,GAZE,-0.0126955;-0.2512244
16277.03,GAZE,-0.0123197;-0.2512203
16290.43,GAZE,-0.01196214;-0.251071
16304.39,GAZE,-0.0116914;-0.2508775
16317.59,GAZE,-0.01143954;-0.2507215
16331.37,GAZE,-0.01109734;-0.2505419
16345.7,GAZE,-0.01078487;-0.2503499
16359.46,GAZE,-0.01040411;-0.2500899
16373.23,GAZE,-0.009933837;-0.2498372
16387.87,GAZE,-0.009203114;-0.2494758
16402.62,GAZE,-0.008067357;-0.2490588
16416.6,GAZE,-0.005590691;-0.2485065
16430.08,GAZE,-0.00185449;-0.247809
16444.07,GAZE,0.007398335;-0.2465117
16458.13,GAZE,0.01958885;-0.244098
16471.58,GAZE,0.02761687;-0.2419552
16486.09,GAZE,0.03358569;-0.2406333
16499.86,GAZE,0.03774067;-0.2399448
16512.6,GAZE,0.03815134;-0.2414816
16526.91,GAZE,0.03415415;-0.2444625
16540.56,GAZE,0.02449062;-0.2476501
16554.91,GAZE,0.01495572;-0.2518185
16569.03,GAZE,0.005412547;-0.254157
16582.07,GAZE,-0.00167917;-0.2551883
16596.51,GAZE,-0.006113868;-0.2559028
16609.78,GAZE,-0.008096227;-0.2554539
16625.66,GAZE,-0.002998134;-0.2529122
16639.06,GAZE,0.001538431;-0.2511556
16652.91,GAZE,0.007304239;-0.2487856
16666.52,GAZE,0.01275703;-0.2464077
16681.15,GAZE,0.01456204;-0.2457896
16694.69,GAZE,0.01336801;-0.2465439
16708.26,GAZE,0.01207433;-0.2474287
16723.02,GAZE,0.01214393;-0.2478086
16736.04,GAZE,0.01265165;-0.2477809
16749.71,GAZE,0.01340758;-0.2478444
16763.45,GAZE,0.01336735;-0.2481697
16777.39,GAZE,0.0135789;-0.2484149
16790.79,GAZE,0.01450503;-0.2484185
16804.76,GAZE,0.01514053;-0.248202
16819.34,GAZE,0.01661766;-0.2480827
16832.27,GAZE,0.01985214;-0.2480709
16848.15,GAZE,0.02528402;-0.2474144
16862.29,GAZE,0.02988251;-0.2460538
16875.74,GAZE,0.03305625;-0.2445245
16889.52,GAZE,0.03531909;-0.2435051
16903.69,GAZE,0.03721523;-0.2427209
16917,GAZE,0.03914265;-0.2425165
16931.31,GAZE,0.07786055;-0.2844453
16931.31,CONTEXT_CHANGE,Current;Next
16931.31,TEXT_CHANGE,G
16945.38,GAZE,0.08544456;-0.2829509
16958.61,GAZE,0.08966538;-0.2815624
16972.24,GAZE,0.08974862;-0.2822044
16987.28,GAZE,0.08693228;-0.2839806
17000.16,GAZE,0.08032536;-0.2849813
17014.03,GAZE,0.07556282;-0.2851852
17027.99,GAZE,0.03842642;-0.2434901
17042.21,GAZE,0.03391025;-0.2437401
17056.13,GAZE,0.02924967;-0.2441562
17071.92,GAZE,0.0227238;-0.2447789
17086.27,GAZE,0.0183299;-0.2452292
17099.15,GAZE,0.01291491;-0.2461396
17111.87,GAZE,0.008210507;-0.2470743
17130.4,GAZE,0.00486012;-0.2473989
17140.02,GAZE,0.001799756;-0.2476167
17153.45,GAZE,-0.0005840212;-0.247453
17168.67,GAZE,-0.003884033;-0.2473805
17181.32,GAZE,-0.008371798;-0.2477382
17194.71,GAZE,-0.0134717;-0.2485482
17208.5,GAZE,-0.01779195;-0.2492862
17222.37,GAZE,-0.0208397;-0.2499021
17236.74,GAZE,-0.02176628;-0.25015
17250.9,GAZE,-0.02188838;-0.2499837
17264.35,GAZE,-0.02161141;-0.2496313
17278.96,GAZE,-0.02106568;-0.2491674
17293.07,GAZE,-0.02196538;-0.2487171
17308.04,GAZE,-0.02352492;-0.2483273
17320.92,GAZE,-0.02511068;-0.2479364
17336.15,GAZE,-0.02652255;-0.2477399
17348.51,GAZE,-0.02871078;-0.2473933
17363.18,GAZE,-0.0313064;-0.2471096
17376.91,GAZE,-0.03340503;-0.2470045
17390.83,GAZE,-0.03625654;-0.2470124
17404.04,GAZE,-0.03984178;-0.2470278
17419.08,GAZE,-0.04530196;-0.2471097
17431.33,GAZE,-0.05269185;-0.2471331
17445.01,GAZE,-0.05941814;-0.2469904
17459.23,GAZE,-0.06568305;-0.2470283
17473.18,GAZE,-0.07193234;-0.2474766
17487.08,GAZE,-0.0788429;-0.2479422
17501.75,GAZE,-0.08578479;-0.2479892
17515.44,GAZE,-0.09302697;-0.2479351
17530.49,GAZE,-0.100706;-0.2483986
17544.25,GAZE,-0.107652;-0.2492194
17558.09,GAZE,-0.1153363;-0.2505984
17571.84,GAZE,-0.1232288;-0.2520423
17585.85,GAZE,-0.1314936;-0.2534559
17599.95,GAZE,-0.1394495;-0.2545123
17613.51,GAZE,-0.1476009;-0.2554641
17627.33,GAZE,-0.1558548;-0.2562239
17641.72,GAZE,-0.1645012;-0.2569396
17655.5,GAZE,-0.1730873;-0.2579332
17668.5,GAZE,-0.181576;-0.259084
17682.39,GAZE,-0.1897557;-0.2601551
17696.45,GAZE,-0.1980461;-0.2605418
17709.95,GAZE,-0.2062175;-0.2608617
17723.57,GAZE,-0.2144713;-0.2610148
17737.71,GAZE,-0.2231381;-0.2608493
17752.13,GAZE,-0.2317788;-0.2604415
17766.58,GAZE,-0.2406418;-0.2601064
17781.12,GAZE,-0.2493457;-0.2594713
17794.8,GAZE,-0.2580522;-0.25898
17808.21,GAZE,-0.2668528;-0.2579354
17822.31,GAZE,-0.2753977;-0.256688
17836.24,GAZE,-0.2834548;-0.2555837
17849.91,GAZE,-0.2912249;-0.2549731
17863.71,GAZE,-0.2975464;-0.2545022
17877.22,GAZE,-0.304352;-0.25396
17890.71,GAZE,-0.3115374;-0.252704
17904.54,GAZE,-0.3186059;-0.2516375
17918.9,GAZE,-0.3248578;-0.2505537
17932.41,GAZE,-0.3304234;-0.249725
17946.61,GAZE,-0.3361607;-0.2490278
17960.94,GAZE,-0.3411804;-0.2483519
17974.65,GAZE,-0.3450778;-0.2478263
17989.96,GAZE,-0.348559;-0.247501
18004.38,GAZE,-0.3517304;-0.2472685
18020.97,GAZE,-0.3552686;-0.247241
18041.38,GAZE,-0.3580094;-0.2469047
18059.39,GAZE,-0.3593282;-0.2467988
18073.27,GAZE,-0.3624927;-0.2474589
18087.29,GAZE,-0.3624106;-0.2480057
18100.85,GAZE,-0.3622643;-0.2483425
18113.92,GAZE,-0.3627702;-0.2484522
18127.38,GAZE,-0.3630879;-0.2485955
18141,GAZE,-0.3638048;-0.2488638
18155.13,GAZE,-0.364645;-0.249314
18169.28,GAZE,-0.3650723;-0.2497951
18183.43,GAZE,-0.3651486;-0.2500659
18197.07,GAZE,-0.3652922;-0.2502854
18212.96,GAZE,-0.3659173;-0.250554
18225.92,GAZE,-0.3663684;-0.2508217
18240.33,GAZE,-0.3667533;-0.2512373
18254.4,GAZE,-0.36688;-0.2515861
18268.56,GAZE,-0.3668869;-0.2517607
18281.46,GAZE,-0.3672012;-0.2519338
18295.38,GAZE,-0.3674542;-0.2522643
18309.91,GAZE,-0.3675604;-0.2524244
18322.67,GAZE,-0.3669494;-0.2523599
18336.63,GAZE,-0.3647392;-0.2518402
18350.28,GAZE,-0.3538876;-0.2485915
18364.02,GAZE,-0.6299731;-0.2782771
18364.02,CONTEXT_CHANGE,Current;Next
18364.02,TEXT_CHANGE,GA
18378.91,GAZE,-0.5867004;-0.2624277
18392.87,GAZE,-0.5518755;-0.249628
18406.9,GAZE,-0.5376435;-0.2465935
18420.73,GAZE,-0.5439609;-0.2534374
18435.53,GAZE,-0.5655004;-0.2668842
18449.81,GAZE,-0.5841926;-0.27741
18463.95,GAZE,-0.61663;-0.2918141
18478.56,GAZE,-0.3467174;-0.253788
18491.47,GAZE,-0.3544533;-0.255978
18505.48,GAZE,-0.3619719;-0.2569259
18519.22,GAZE,-0.3662817;-0.2568298
18532.92,GAZE,-0.3675601;-0.2562482
18546.37,GAZE,-0.3671434;-0.2555327
18559.06,GAZE,-0.3660024;-0.2547237
18573.13,GAZE,-0.3657778;-0.2542727
18589.29,GAZE,-0.3667011;-0.2544993
18602.08,GAZE,-0.3680456;-0.2551428
18615.83,GAZE,-0.3679246;-0.2562609
18629.06,GAZE,-0.3680458;-0.2570775
18643.15,GAZE,-0.3643476;-0.2573413
18658.38,GAZE,-0.3608776;-0.2572385
18671.67,GAZE,-0.358799;-0.2569997
18685.59,GAZE,-0.3571289;-0.2570553
18699.97,GAZE,-0.3555901;-0.2575556
18713.2,GAZE,-0.3544058;-0.2583931
18727.15,GAZE,-0.3538348;-0.2594118
18740.76,GAZE,-0.3536565;-0.2596399
18754.8,GAZE,-0.3530165;-0.2600464
18768.97,GAZE,-0.3524376;-0.2602512
18782.2,GAZE,-0.3516991;-0.2605906
18795.94,GAZE,-0.3512907;-0.260931
18809.34,GAZE,-0.3509359;-0.2613331
18823.77,GAZE,-0.3504775;-0.2618992
18837.51,GAZE,-0.3499409;-0.2625866
18852.21,GAZE,-0.3493112;-0.2636673
18865.76,GAZE,-0.349037;-0.2646697
18880.73,GAZE,-0.3487631;-0.265921
18894.44,GAZE,-0.3485806;-0.2677745
18908.08,GAZE,-0.3485204;-0.269818
18922.55,GAZE,-0.3485899;-0.2724929
18936.04,GAZE,-0.3488294;-0.2752838
18949.92,GAZE,-0.3492535;-0.2783736
18964.01,GAZE,-0.3499019;-0.2820154
18977.69,GAZE,-0.3507258;-0.28558
18991.23,GAZE,-0.3513113;-0.2880884
19005.24,GAZE,-0.3519675;-0.2912234
19019.16,GAZE,-0.352625;-0.2960441
19032.12,GAZE,-0.3529809;-0.2984589
19046.32,GAZE,-0.3533432;-0.3027235
19060.04,GAZE,-0.3533687;-0.3055017
19074.14,GAZE,-0.3531933;-0.3086152
19088.51,GAZE,-0.3530446;-0.3122543
19103.57,GAZE,-0.3529531;-0.3158572
19117.46,GAZE,-0.3530994;-0.3197394
19131.28,GAZE,-0.3533287;-0.3221778
19144.87,GAZE,-0.3536054;-0.3234559
19158.52,GAZE,-0.3536052;-0.3234559
19174,GAZE,-0.353605;-0.3234559
19187.72,GAZE,-0.3536048;-0.3234559
19201.89,GAZE,-0.3537645;-0.3242645
19215.25,GAZE,-0.3537643;-0.3242647
19228.83,GAZE,-0.3537641;-0.3242645
19242.28,GAZE,-0.3537638;-0.3242647
19256.2,GAZE,-0.3537636;-0.3242645
19269.71,GAZE,-0.3537633;-0.3242647
19283.87,GAZE,-0.3537631;-0.3242644
19297.99,GAZE,-0.3516108;-0.3328719
19311.91,GAZE,-0.3512586;-0.3330597
19325.72,GAZE,-0.3510039;-0.3330353
19339.31,GAZE,-0.3510037;-0.3330353
19356.03,GAZE,-0.3497646;-0.3330695
19368.46,GAZE,-0.3493197;-0.3329905
19380.97,GAZE,-0.3486683;-0.3327371
19395.4,GAZE,-0.3477397;-0.3324763
19410.23,GAZE,-0.3464735;-0.331956
19423.95,GAZE,-0.3429078;-0.3305813
19437.35,GAZE,-0.3332381;-0.3271661
19453.71,GAZE,-0.3244491;-0.3244711
19464.49,GAZE,-0.3114466;-0.320951
19478.73,GAZE,-0.5569887;-0.4246716
19478.73,CONTEXT_CHANGE,Current;Next
19478.73,TEXT_CHANGE,GAZ
19492.14,GAZE,-0.5451432;-0.4211534
19506.39,GAZE,-0.5334431;-0.4176826
19521.24,GAZE,-0.5600267;-0.4343678
19535.41,GAZE,-0.5534359;-0.4336179
19547.82,GAZE,-0.3195306;-0.3310515
19560.85,GAZE,-0.3262519;-0.334901
19574.96,GAZE,-0.3322275;-0.3369263
19588.92,GAZE,-0.3371993;-0.3381006
19603.53,GAZE,-0.3403188;-0.3380469
19617.05,GAZE,-0.34176;-0.3370348
19636.09,GAZE,-0.3414508;-0.3352408
19645.19,GAZE,-0.3420146;-0.3346981
19659.54,GAZE,-0.3412182;-0.3341281
19673.62,GAZE,-0.3414752;-0.3339467
19688.72,GAZE,-0.3429585;-0.3336664
19701.84,GAZE,-0.3438079;-0.3333385
19714.65,GAZE,-0.344541;-0.3329642
19728.73,GAZE,-0.3449413;-0.3326841
19742.99,GAZE,-0.3446465;-0.3325751
19756.67,GAZE,-0.3441612;-0.3322536
19770.28,GAZE,-0.3438312;-0.3319566
19784.8,GAZE,-0.342782;-0.3305898
19797.99,GAZE,-0.3420384;-0.3294766
19811.41,GAZE,-0.3414905;-0.3284948
19825.71,GAZE,-0.3401631;-0.325726
19839.22,GAZE,-0.3386678;-0.3220384
19853.66,GAZE,-0.3360067;-0.3156883
19866.79,GAZE,-0.3331719;-0.309671
19881.45,GAZE,-0.330372;-0.3043078
19895.52,GAZE,-0.3256265;-0.2967698
19909.86,GAZE,-0.3201625;-0.2883618
19924.06,GAZE,-0.3157524;-0.2813026
19937.88,GAZE,-0.3115397;-0.2737253
19951.45,GAZE,-0.3075248;-0.2659046
19966.04,GAZE,-0.3039126;-0.2581292
19979.45,GAZE,-0.3008873;-0.2504532
19992.96,GAZE,-0.2986405;-0.2431526
20007.24,GAZE,-0.2975451;-0.2369013
20021.04,GAZE,-0.2963103;-0.2302445
20034.44,GAZE,-0.2940938;-0.223421
20048.24,GAZE,-0.2912309;-0.216205
20061.68,GAZE,-0.2882272;-0.2088034
20076.78,GAZE,-0.2858307;-0.2020505
20090.03,GAZE,-0.2833247;-0.1956543
20104.09,GAZE,-0.2807735;-0.1895586
20117.93,GAZE,-0.2779498;-0.1836466
20132.91,GAZE,-0.2749635;-0.1783825
20147.49,GAZE,-0.2719123;-0.1743208
20160.72,GAZE,-0.2691386;-0.1705993
20175.17,GAZE,-0.2660444;-0.1675989
20188.35,GAZE,-0.2622795;-0.1647863
20202.87,GAZE,-0.257338;-0.162039
20216.1,GAZE,-0.2525514;-0.1585993
20231.11,GAZE,-0.2495586;-0.1559782
20243.65,GAZE,-0.247927;-0.1536961
20257.38,GAZE,-0.2478201;-0.1525899
20270.76,GAZE,-0.2477793;-0.1520661
20285.2,GAZE,-0.2480934;-0.152633
20299.14,GAZE,-0.2476325;-0.1532732
20312.39,GAZE,-0.2464427;-0.1534127
20326.12,GAZE,-0.2456682;-0.1535567
20340.27,GAZE,-0.2458789;-0.154122
20356.21,GAZE,-0.2462796;-0.1546535
20369.54,GAZE,-0.2462648;-0.1550933
20383.22,GAZE,-0.2455489;-0.1552333
20397.5,GAZE,-0.2447773;-0.1553134
20412.03,GAZE,-0.2442826;-0.1555829
20425.17,GAZE,-0.244213;-0.1560354
20438.74,GAZE,-0.2442997;-0.1566119
20453.24,GAZE,-0.2443428;-0.1572327
20465.69,GAZE,-0.2443472;-0.1579404
20479.68,GAZE,-0.2444656;-0.1585176
20493.31,GAZE,-0.2446366;-0.1591302
20508.62,GAZE,-0.245023;-0.1597294
20521.66,GAZE,-0.2450814;-0.1599534
20536.02,GAZE,-0.2450953;-0.1601581
20549.55,GAZE,-0.244927;-0.1602041
20563.28,GAZE,-0.2447067;-0.1601329
20578.59,GAZE,-0.2446663;-0.160025
20592.55,GAZE,-0.2446032;-0.159979
20606.55,GAZE,-0.2445352;-0.1599119
20620.54,GAZE,-0.24449;-0.1597524
20634.93,GAZE,-0.244697;-0.1594971
20647.93,GAZE,-0.2447985;-0.1593331
20661.07,GAZE,-0.2446231;-0.1589505
20675.59,GAZE,-0.2442758;-0.1586711
20689.56,GAZE,-0.2426688;-0.1577175
20703.35,GAZE,-0.2399188;-0.1563406
20716.09,GAZE,-0.2331472;-0.1541651
20731,GAZE,-0.2247838;-0.1527187
20744.68,GAZE,-0.2147083;-0.1509502
20758.13,GAZE,-0.2044921;-0.148615
20772.28,GAZE,-0.3599433;-0.09563185
20772.28,CONTEXT_CHANGE,Current;Next
20772.28,TEXT_CHANGE,GAZE
20787.17,GAZE,-0.3526661;-0.09495144
20802.7,GAZE,-0.3563788;-0.09852871
20817.72,GAZE,-0.3618223;-0.1024181
20829.49,GAZE,-0.2108098;-0.1525008
20843.28,GAZE,-0.2190401;-0.1553272
20857.96,GAZE,-0.2315954;-0.1575027
20871.7,GAZE,-0.2419785;-0.1595088
20889.78,GAZE,-0.260033;-0.1640761
20898.93,GAZE,-0.2691343;-0.1665898
20913.16,GAZE,-0.2746297;-0.1689505
20926.72,GAZE,-0.2692809;-0.1677117
20939.55,GAZE,-0.2634889;-0.1661316
20953.21,GAZE,-0.2484255;-0.1620303
20967.53,GAZE,-0.2410311;-0.1589459
20981.01,GAZE,-0.2353362;-0.15747
20995.54,GAZE,-0.2344366;-0.1584776
21008.66,GAZE,-0.2348731;-0.1598503
21022.5,GAZE,-0.2356546;-0.1611999
21038.38,GAZE,-0.2366812;-0.1624236
21052.13,GAZE,-0.2371005;-0.1633685
21066.41,GAZE,-0.2380172;-0.164385
21079.97,GAZE,-0.2389276;-0.1652374
21093.7,GAZE,-0.2389991;-0.1652716
21107.42,GAZE,-0.2410801;-0.1670763
21121.41,GAZE,-0.2418894;-0.1678939
21135.53,GAZE,-0.2424683;-0.1683613
21148.89,GAZE,-0.2431136;-0.1689679
21162.43,GAZE,-0.2435709;-0.1695331
21176.6,GAZE,-0.243978;-0.1699474
21190.11,GAZE,-0.2442001;-0.1700905
21203.81,GAZE,-0.2444694;-0.170322
21217.97,GAZE,-0.2447689;-0.1706903
21231.28,GAZE,-0.2452374;-0.1710886
21245.42,GAZE,-0.2456884;-0.1715143
21260.96,GAZE,-0.246011;-0.1717567
21274.45,GAZE,-0.2462051;-0.1719082
21288.74,GAZE,-0.2463782;-0.172057
21303.55,GAZE,-0.2464399;-0.1721959
21316.2,GAZE,-0.2467665;-0.172574
21330.19,GAZE,-0.2469961;-0.1728725
21344.69,GAZE,-0.247017;-0.1729166
21358.15,GAZE,-0.2471092;-0.1731772
21371.72,GAZE,-0.2472367;-0.1733663
21386.67,GAZE,-0.2474865;-0.1737127
21399.28,GAZE,-0.2475872;-0.1739501
21412.78,GAZE,-0.2476832;-0.1741453
21426.98,GAZE,-0.247759;-0.1742763
21440.1,GAZE,-0.2479469;-0.174582
21454.33,GAZE,-0.2481929;-0.1748355
21468.77,GAZE,-0.2484422;-0.1750063
21483.05,GAZE,-0.2485771;-0.1751046
21497.25,GAZE,-0.2486065;-0.1751376
21511.25,GAZE,-0.2487078;-0.1751754
21525.7,GAZE,-0.2488576;-0.1751633
21539.27,GAZE,-0.249093;-0.1751842
21552.7,GAZE,-0.2492257;-0.1751953
21567.16,GAZE,-0.2494241;-0.1751261
21580.73,GAZE,-0.2494705;-0.1750221
21594.56,GAZE,-0.2494561;-0.1748961
21608.1,GAZE,-0.2493981;-0.1747745
21621.37,GAZE,-0.2493227;-0.1747021
21636.74,GAZE,-0.2492369;-0.1747366
21649.62,GAZE,-0.2490841;-0.1748334
21663.29,GAZE,-0.2488383;-0.1749054
21677.19,GAZE,-0.2485415;-0.175103
21690.97,GAZE,-0.2483542;-0.1751171
21705.48,GAZE,-0.2488269;-0.1753164
21720.58,GAZE,-0.2498039;-0.1758001
21735.25,GAZE,-0.252094;-0.176151
21747.79,GAZE,-0.2559411;-0.1759636
21762.2,GAZE,-0.2609021;-0.1748058
21775.71,GAZE,-0.2640901;-0.1705324
21789.03,GAZE,-0.266196;-0.1673987
21804.24,TRIAL_END,What a lovely red jacket.
