timestamp,type,data
64416,85,TRIAL_START,mom made her a turtleneck
64427,83,TEXT_CHANGE
64427,83,CTX_POS
64427,83,KEY_POS
64438,41,GAZE
64451,71,GAZE
64460,44,GAZE
64471,11,GAZE
64482,28,GAZE
64493,39,GAZE
64504,54,GAZE
64517,63,GAZE
64528,98,GAZE
64537,64,GAZE
64548,74,GAZE
64560,1,GAZE
64571,16,GAZE
64582,63,GAZE
64593,78,GAZE
64605,32,GAZE
64616,47,GAZE
64627,24,GAZE
64638,56,GAZE
64649,87,GAZE
64661,81,GAZE
64673,05,GAZE
64683,9,GAZE
64695,34,GAZE
64706,38,GAZE
64717,85,GAZE
64728,9,GAZE
64739,14,GAZE
64750,17,GAZE
64761,13,GAZE
64772,43,GAZE
64783,75,GAZE
64794,69,GAZE
64806,75,GAZE
64816,87,GAZE
64828,49,GAZE
64839,52,GAZE
64850,26,GAZE
64861,77,GAZE
64872,98,GAZE
64883,63,GAZE
64894,97,GAZE
64906,07,GAZE
64917,38,GAZE
64929,35,GAZE
64939,36,GAZE
64950,36,GAZE
64961,52,GAZE
64972,21,GAZE
64983,18,GAZE
64994,37,GAZE
65006,06,GAZE
65016,85,GAZE
65028,31,GAZE
65039,11,GAZE
65050,1,GAZE
65061,67,GAZE
65072,82,GAZE
65083,82,GAZE
65095,1,GAZE
65106,51,GAZE
65117,25,GAZE
65128,6,GAZE
65139,99,GAZE
65150,35,GAZE
65161,46,GAZE
65173,16,GAZE
65184,GAZE,-0
65195,44,GAZE
65206,25,GAZE
65217,45,GAZE
65228,94,GAZE
65239,47,GAZE
65250,68,GAZE
65261,96,GAZE
65272,72,GAZE
65283,82,GAZE
65295,18,GAZE
65306,11,GAZE
65317,44,GAZE
65329,03,GAZE
65340,65,GAZE
65366,45,GAZE
65382,77,GAZE
65392,7,GAZE
65403,47,GAZE
65414,2,GAZE
65425,52,GAZE
65436,82,GAZE
65447,83,GAZE
65459,69,GAZE
65470,17,GAZE
65481,22,GAZE
65493,3,GAZE
65506,29,GAZE
65516,86,GAZE
65528,45,GAZE
65539,98,GAZE
65551,64,GAZE
65561,63,GAZE
65572,27,GAZE
65584,1,GAZE
65594,48,GAZE
65606,28,GAZE
65616,98,GAZE
65628,02,GAZE
65639,52,GAZE
65650,37,GAZE
65661,51,GAZE
65672,48,GAZE
65684,44,GAZE
65695,15,GAZE
65706,23,GAZE
65717,14,GAZE
65728,05,GAZE
65739,34,GAZE
65750,28,GAZE
65762,47,GAZE
65772,55,GAZE
65783,76,GAZE
65794,68,GAZE
65805,86,GAZE
65816,84,GAZE
65828,49,GAZE
65839,23,GAZE
65850,34,GAZE
65861,55,GAZE
65872,73,GAZE
65883,66,GAZE
65895,33,GAZE
65906,27,GAZE
65917,45,GAZE
65928,63,GAZE
65939,8,GAZE
65951,01,GAZE
65963,34,GAZE
65972,98,GAZE
65983,56,GAZE
65995,05,GAZE
66005,91,GAZE
66016,67,GAZE
66028,09,GAZE
66039,24,GAZE
