timestamp,type,data
418207,4,TRIAL_START,where did you get that tie
418215,9,TEXT_CHANGE
418215,9,CTX_POS
418215,9,KEY_POS
418226,8,GAZE
418238,8,GAZE
418250,GAZE,-0
418267,3,GAZE
418278,7,GAZE
418290,9,GAZE
418303,6,GAZE
418318,9,GAZE
418326,8,GAZE
418339,8,GAZE
418350,2,GAZE
418362,1,GAZE
418374,8,GAZE
418386,8,GAZE
418398,5,GAZE
418412,3,GAZE
418422,7,GAZE
418435,2,GAZE
418447,GAZE,-0
418459,2,GAZE
418470,8,GAZE
418483,7,GAZE
418494,8,GAZE
418506,4,GAZE
418517,6,GAZE
418529,GAZE,-0
418540,8,GAZE
418553,9,GAZE
418565,3,GAZE
418576,4,GAZE
418587,9,GAZE
418599,3,GAZE
418612,6,GAZE
418623,5,GAZE
418635,GAZE,-0
418646,9,GAZE
418659,1,GAZE
418670,8,GAZE
418682,6,GAZE
418694,6,GAZE
418707,1,GAZE
418718,6,GAZE
418730,8,GAZE
418742,1,GAZE
418754,4,GAZE
418765,9,GAZE
418777,3,GAZE
418788,4,GAZE
418800,GAZE,-0
418812,6,GAZE
418823,4,GAZE
418834,5,GAZE
418845,3,GAZE
418856,9,GAZE
418867,7,GAZE
418877,8,GAZE
418888,7,GAZE
418899,7,GAZE
418910,9,GAZE
418921,5,GAZE
418932,4,GAZE
418943,4,GAZE
418953,8,GAZE
418964,7,GAZE
418976,4,GAZE
418987,4,GAZE
418997,6,GAZE
419016,3,GAZE
419027,8,GAZE
419037,3,GAZE
419047,4,GAZE
419058,5,GAZE
419069,9,GAZE
419079,6,GAZE
419090,4,GAZE
419103,6,GAZE
419113,9,GAZE
419125,4,GAZE
419137,6,GAZE
419148,GAZE,-0
419159,8,GAZE
419171,1,GAZE
419182,8,GAZE
419193,1,GAZE
419204,6,GAZE
419215,9,GAZE
419227,7,GAZE
419241,2,GAZE
419250,6,GAZE
419263,2,GAZE
419274,GAZE,0
419285,4,GAZE
419296,9,GAZE
419308,4,GAZE
419319,7,GAZE
419330,9,GAZE
419342,8,GAZE
419353,5,GAZE
419365,4,GAZE
419376,GAZE,0
419386,7,GAZE
419397,8,GAZE
419409,GAZE,0
419420,9,GAZE
419430,3,GAZE
419442,3,GAZE
419452,8,GAZE
419469,3,GAZE
419478,7,GAZE
419489,8,GAZE
419500,9,GAZE
419512,2,GAZE
419524,2,GAZE
419535,4,GAZE
419545,3,GAZE
419556,7,GAZE
419568,1,GAZE
419579,6,GAZE
419590,4,GAZE
419601,9,GAZE
419614,GAZE,0
419625,2,GAZE
419636,4,GAZE
419649,6,GAZE
419659,9,GAZE
419670,9,GAZE
419682,4,GAZE
419693,7,GAZE
419704,5,GAZE
419717,3,GAZE
419727,8,GAZE
419738,8,GAZE
419750,3,GAZE
419761,2,GAZE
419772,3,GAZE
419785,GAZE,0
419796,2,GAZE
419808,7,GAZE
419819,7,GAZE
419831,8,GAZE
419843,7,GAZE
419856,3,GAZE
419866,7,GAZE
419878,4,GAZE
419889,7,GAZE
419901,7,GAZE
419912,7,GAZE
419923,5,GAZE
419936,1,GAZE
419947,GAZE,0
419959,1,GAZE
419969,9,GAZE
419980,7,GAZE
419992,3,GAZE
420004,6,GAZE
420015,1,GAZE
420026,1,GAZE
420038,6,GAZE
420048,6,GAZE
420060,5,GAZE
420072,GAZE,0
420082,3,GAZE
420093,5,GAZE
420104,6,GAZE
420115,7,GAZE
420126,GAZE,0
420139,1,GAZE
420148,1,GAZE
420157,5,GAZE
420169,4,GAZE
420179,3,GAZE
420189,6,GAZE
420200,4,GAZE
420211,6,GAZE
