timestamp,type,data
166195,8,TRIAL_START,movie about a nutty professor
166207,5,TEXT_CHANGE
166207,5,CTX_POS
166207,5,KEY_POS
166218,GAZE,-0
166229,6,GAZE
166241,1,GAZE
166252,3,GAZE
166262,9,GAZE
166274,4,GAZE
166286,1,GAZE
166301,8,GAZE
166319,7,GAZE
166328,5,GAZE
166339,3,GAZE
166352,1,GAZE
166362,6,GAZE
166372,6,GAZE
166383,9,GAZE
166395,GAZE,-0
166405,8,GAZE
166417,3,GAZE
166428,7,GAZE
166440,9,GAZE
166452,3,GAZE
166463,5,GAZE
166474,9,GAZE
166486,7,GAZE
166497,4,GAZE
166508,GAZE,-0
166518,8,GAZE
166530,GAZE,-0
166541,1,GAZE
166552,6,GAZE
166564,3,GAZE
166575,GAZE,-0
166585,9,GAZE
166597,3,GAZE
166608,5,GAZE
166618,9,GAZE
166630,5,GAZE
166641,4,GAZE
166652,5,GAZE
166664,3,GAZE
166675,GAZE,-0
166685,8,GAZE
166696,3,GAZE
166708,3,GAZE
166719,3,GAZE
166730,2,GAZE
166741,1,GAZE
166752,9,GAZE
166764,7,GAZE
166774,2,GAZE
166786,1,GAZE
166797,1,GAZE
166807,6,GAZE
166818,7,GAZE
166830,GAZE,-0
166841,1,GAZE
166852,GAZE,-0
166863,1,GAZE
166874,7,GAZE
166885,3,GAZE
166896,8,GAZE
166907,8,GAZE
166918,8,GAZE
166930,6,GAZE
166941,GAZE,-0
166952,4,GAZE
166963,3,GAZE
166975,3,GAZE
166985,7,GAZE
166996,6,GAZE
167008,2,GAZE
167019,1,GAZE
167030,3,GAZE
167041,3,GAZE
167052,1,GAZE
167063,5,GAZE
167074,7,GAZE
167086,5,GAZE
167097,GAZE,-0
167108,6,GAZE
167119,GAZE,-0
167130,GAZE,-0
167141,5,GAZE
167152,3,GAZE
167163,4,GAZE
167175,4,GAZE
167185,7,GAZE
167196,3,GAZE
167207,6,GAZE
167218,7,GAZE
167229,6,GAZE
167241,3,GAZE
167251,8,GAZE
167263,4,GAZE
167274,3,GAZE
167285,3,GAZE
167297,2,GAZE
167307,5,GAZE
167318,6,GAZE
167329,8,GAZE
167341,GAZE,0
167352,GAZE,0
167363,2,GAZE
167374,2,GAZE
167387,5,GAZE
167396,5,GAZE
167407,3,GAZE
167418,3,GAZE
167430,2,GAZE
167441,2,GAZE
167452,2,GAZE
167463,GAZE,0
167474,1,GAZE
167485,1,GAZE
167496,4,GAZE
167507,4,GAZE
167519,5,GAZE
167530,5,GAZE
167541,5,GAZE
167552,5,GAZE
167563,9,GAZE
167575,1,GAZE
167587,4,GAZE
167597,4,GAZE
167607,7,GAZE
167618,6,GAZE
167629,7,GAZE
167641,3,GAZE
167652,1,GAZE
167663,2,GAZE
167674,8,GAZE
167685,8,GAZE
167696,5,GAZE
167707,8,GAZE
167719,3,GAZE
167731,3,GAZE
167742,2,GAZE
167752,7,GAZE
167764,1,GAZE
167774,7,GAZE
167786,4,GAZE
167798,4,GAZE
167808,6,GAZE
167819,2,GAZE
167829,8,GAZE
167841,8,GAZE
167852,3,GAZE
167863,GAZE,0
167874,1,GAZE
167885,3,GAZE
167896,9,GAZE
167907,4,GAZE
167918,4,GAZE
167929,9,GAZE
167942,1,GAZE
167952,3,GAZE
167963,5,GAZE
167974,2,GAZE
167985,3,GAZE
167996,5,GAZE
168009,5,GAZE
168018,8,GAZE
168029,4,GAZE
168041,1,GAZE
168051,8,GAZE
168063,GAZE,0
168074,2,GAZE
168084,9,GAZE
168096,GAZE,-0
168107,7,GAZE
168118,8,GAZE
168129,2,GAZE
168141,GAZE,-0
168152,2,GAZE
168163,5,GAZE
168174,2,GAZE
168185,1,GAZE
168196,5,GAZE
168207,8,GAZE
168220,9,GAZE
168229,8,GAZE
168240,6,GAZE
168252,3,GAZE
168262,8,GAZE
168274,GAZE,-0
168285,2,GAZE
168297,4,GAZE
168308,GAZE,-0
168318,7,GAZE
168330,1,GAZE
168340,7,GAZE
168352,8,GAZE
168364,2,GAZE
168374,6,GAZE
168385,6,GAZE
168396,6,GAZE
168407,9,GAZE
168419,8,GAZE
168430,1,GAZE
168441,6,GAZE
168452,7,GAZE
168463,3,GAZE
168474,2,GAZE
168485,6,GAZE
168496,7,GAZE
168508,GAZE,-0
168518,8,GAZE
168530,6,GAZE
168541,3,GAZE
168552,5,GAZE
168563,2,GAZE
168574,9,GAZE
168586,5,GAZE
168596,9,GAZE
168608,5,GAZE
168620,6,GAZE
168630,GAZE,0
168640,9,GAZE
168652,5,GAZE
168663,6,GAZE
168674,2,GAZE
168685,1,GAZE
168696,7,GAZE
168707,4,GAZE
168719,1,GAZE
168730,GAZE,0
168740,6,GAZE
168752,2,GAZE
168763,2,GAZE
168774,8,GAZE
168785,7,GAZE
168796,3,GAZE
168808,GAZE,0
168818,7,GAZE
168830,9,GAZE
168840,6,GAZE
168851,7,GAZE
168863,4,GAZE
168874,4,GAZE
168885,GAZE,0
168896,3,GAZE
168907,9,GAZE
168919,1,GAZE
168929,7,GAZE
168941,GAZE,0
168952,1,GAZE
168967,7,GAZE
168986,1,GAZE
168995,5,GAZE
169006,GAZE,0
169016,6,GAZE
169028,8,GAZE
169040,4,GAZE
169050,GAZE,0
169060,9,GAZE
169072,6,GAZE
169083,5,GAZE
169094,6,GAZE
169107,GAZE,0
169118,4,GAZE
169129,9,GAZE
169140,8,GAZE
169152,3,GAZE
169174,4,GAZE
169182,6,GAZE
169193,5,GAZE
169204,6,GAZE
169215,9,GAZE
169226,7,GAZE
169238,2,GAZE
169250,GAZE,0
169260,1,GAZE
169271,9,GAZE
169282,6,GAZE
169296,4,GAZE
169307,7,GAZE
169319,GAZE,0
169329,9,GAZE
169341,1,GAZE
169352,1,GAZE
169363,2,GAZE
169374,2,GAZE
169386,GAZE,0
169396,8,GAZE
169408,2,GAZE
169419,2,GAZE
169430,3,GAZE
169441,3,GAZE
169453,1,GAZE
169463,7,GAZE
169474,1,GAZE
169486,2,GAZE
169496,8,GAZE
169507,8,GAZE
169518,6,GAZE
169530,GAZE,-0
169541,GAZE,-0
169552,GAZE,-0
169563,5,GAZE
169574,4,GAZE
169586,3,GAZE
169596,7,GAZE
169607,5,GAZE
169619,GAZE,-0
169629,9,GAZE
169641,4,GAZE
169653,GAZE,-0
169663,4,GAZE
169663,4,CANDIDATES
169674,1,GAZE
169685,8,GAZE
169696,9,GAZE
169707,8,GAZE
169718,8,GAZE
169730,3,GAZE
169741,1,GAZE
169752,2,GAZE
169764,GAZE,-0
169775,3,GAZE
169785,7,GAZE
169796,6,GAZE
169807,6,GAZE
169819,4,GAZE
169830,3,GAZE
169841,1,GAZE
169852,GAZE,0
169864,1,GAZE
169874,6,GAZE
169885,4,GAZE
169896,3,GAZE
169907,5,GAZE
169918,7,GAZE
169930,1,GAZE
169941,GAZE,0
169952,7,GAZE
169964,GAZE,0
169974,6,GAZE
169985,4,GAZE
169996,7,GAZE
170007,7,GAZE
170019,GAZE,0
170030,3,GAZE
170041,3,GAZE
170052,8,GAZE
170064,9,GAZE
170074,7,GAZE
170086,3,GAZE
170097,1,GAZE
170108,3,GAZE
170119,1,GAZE
170130,3,GAZE
170141,2,GAZE
170152,4,GAZE
170152,4,CANDIDATES
170163,4,GAZE
170174,4,GAZE
170186,3,GAZE
170197,5,GAZE
170207,9,GAZE
170218,8,GAZE
170230,2,GAZE
170240,7,GAZE
170252,3,GAZE
170263,7,GAZE
170275,9,GAZE
170285,2,GAZE
170296,1,GAZE
170307,9,GAZE
170318,6,GAZE
170329,7,GAZE
170340,8,GAZE
170351,9,GAZE
170362,9,GAZE
170373,9,GAZE
170385,4,GAZE
170396,3,GAZE
170407,7,GAZE
170419,2,GAZE
170429,8,GAZE
170441,2,GAZE
170452,2,GAZE
170464,3,GAZE
170475,2,GAZE
170485,9,GAZE
170496,7,GAZE
170508,GAZE,-0
170530,5,GAZE
170538,8,GAZE
170549,7,GAZE
170560,6,GAZE
170573,GAZE,-0
170583,1,GAZE
170594,4,GAZE
170605,1,GAZE
170616,3,GAZE
170627,GAZE,-0
170640,3,GAZE
170652,5,GAZE
170663,1,GAZE
170674,3,GAZE
170674,3,CANDIDATES
170686,4,GAZE
170696,3,GAZE
170707,6,GAZE
170718,3,GAZE
170729,8,GAZE
170740,5,GAZE
170751,6,GAZE
170763,GAZE,-0
170775,GAZE,-0
170786,2,GAZE
170796,5,GAZE
170807,8,GAZE
170819,5,GAZE
170829,9,GAZE
170841,1,GAZE
170852,5,GAZE
170863,8,GAZE
170874,4,GAZE
170886,7,GAZE
170896,5,GAZE
170907,5,GAZE
170918,2,GAZE
170929,6,GAZE
170941,GAZE,-0
170952,1,GAZE
170963,5,GAZE
170974,3,GAZE
170984,9,GAZE
170996,5,GAZE
171007,4,GAZE
171019,2,GAZE
171030,3,GAZE
171041,7,GAZE
171052,1,GAZE
171063,1,GAZE
