timestamp,type,data
155935.4,GAZE,-0.02599777;-9.509921E-05;0.3465581;2.707201;2.033915;-0.06114948;2.454376;0.09565619;0.003344297;2.453846;0.07603367;-0.08460353;0.4259935;0.9007618;-0.1308729;0.4238451;0.8962297
155952.4,GAZE,-0.02630607;-0.0001407601;0.345429;2.707001;2.03422;-0.06135422;2.45436;0.09573047;0.003155291;2.453876;0.07615862;-0.08403693;0.4259323;0.9008437;-0.1322724;0.4236777;0.8961034
155967.2,GAZE,-0.02635315;0.00014963;0.345202;2.708083;2.034177;-0.061472;2.454361;0.09579208;0.003044993;2.453897;0.07624446;-0.08224919;0.4266441;0.9006719;-0.1325806;0.4243107;0.8957583
155973.4,GAZE,-0.02644311;0.001216039;0.3446617;2.712043;2.033772;-0.06156063;2.454366;0.09580284;0.00296551;2.453926;0.07628473;-0.08043206;0.4285065;0.8999516;-0.1341546;0.4260074;0.894718
155983.4,GAZE,-0.02671348;0.00120936;0.3436652;2.711988;2.034008;-0.06168592;2.454342;0.09585278;0.002848327;2.453922;0.07636118;-0.08092549;0.4284147;0.8999511;-0.1346451;0.4259006;0.8946952
155994.7,GAZE,-0.0269114;0.001983941;0.3427802;2.714846;2.033797;-0.06177288;2.454342;0.09585086;0.00277105;2.453943;0.07639095;-0.07934926;0.4298621;0.899401;-0.1349004;0.4272771;0.8940001
156006,GAZE,-0.02716695;0.003193535;0.3415975;2.719313;2.033437;-0.06191111;2.454346;0.09587676;0.002642691;2.453965;0.07644925;-0.07814434;0.4319576;0.8985022;-0.1357397;0.4292721;0.8929167
156016.9,GAZE,-0.02738423;0.004611365;0.3405101;2.724551;2.032907;-0.06200182;2.45435;0.09585692;0.002562374;2.453987;0.07646362;-0.07646542;0.434432;0.897453;-0.1367286;0.4316156;0.8916352
156028.3,GAZE,-0.02765182;0.005216818;0.3393894;2.726761;2.032776;-0.062154;2.454347;0.09583076;0.002420902;2.454001;0.07647287;-0.07533307;0.4355297;0.8970166;-0.1371976;0.4326428;0.8910651
156038.6,GAZE,-0.0278683;0.005664214;0.3384909;2.728389;2.032676;-0.06224436;2.454346;0.09578843;0.002340227;2.454014;0.07646257;-0.07422815;0.4363554;0.8967074;-0.1374948;0.4334087;0.890647
156050.1,GAZE,-0.02807195;0.005991932;0.3376563;2.729572;2.032611;-0.06240928;2.454343;0.09574637;0.002184749;2.454021;0.07645201;-0.07316525;0.4369678;0.8964965;-0.1376687;0.433976;0.8903438
156060.9,GAZE,-0.02817544;0.00627334;0.3372056;2.730595;2.032519;-0.06254965;2.454278;0.09573473;0.002052814;2.453963;0.07646847;-0.07180912;0.4375479;0.8963232;-0.1377682;0.4345027;0.8900716
156074.1,GAZE,-0.02826317;0.006364513;0.3368494;2.730914;2.03248;-0.06263208;2.454266;0.09567674;0.001978427;2.453961;0.07643719;-0.07098841;0.4377188;0.8963051;-0.1376706;0.4346507;0.8900144
156084.5,GAZE,-0.02824815;0.006514054;0.3183154;2.717457;1.934052;-0.0626967;2.454258;0.09562089;0.001920611;2.453963;0.07640412;-0.07009019;0.4379959;0.8962405;-0.1374175;0.4349117;0.889926
156097.8,GAZE,-0.02822315;0.006623369;0.2810407;2.689632;1.736282;-0.06284177;2.454269;0.09561532;0.001782209;2.453986;0.07642087;-0.06937761;0.438158;0.8962166;-0.1372137;0.4350614;0.8898843
156108.5,GAZE,-0.0279466;0.006732479;0.2252463;2.647257;1.436993;-0.06289226;2.454272;0.09556407;0.001737535;2.454;0.07638901;-0.06821445;0.4383311;0.8962213;-0.1368385;0.4352186;0.8898652
156118.4,GAZE,-0.01772475;0.0114785;0.1874687;2.618592;1.235517;-0.06298596;2.45433;0.09560163;0.001649171;2.454066;0.07644449;-0.06729558;0.4383477;0.8962827;-0.1365733;0.4352278;0.8899014
156118.4,CONTEXT_CHANGE,Next;Current
156129.6,GAZE,-0.01737708;0.01157939;0.1494137;2.589662;1.03202;-0.06301141;2.454358;0.09555732;0.00162828;2.454098;0.07641544;-0.06624728;0.4384247;0.8963231;-0.1362526;0.4352928;0.8899187
156141.6,GAZE,-0.01701289;0.01167773;0.1484435;2.588625;1.023582;-0.06311816;2.454394;0.09557635;0.001526177;2.454135;0.07645015;-0.06507225;0.4384787;0.8963827;-0.1358158;0.4353428;0.8899611
156151.4,GAZE,-0.01604605;0.01186869;0.1474026;2.587076;1.010239;-0.06313282;2.454432;0.09553035;0.001515299;2.454172;0.07641702;-0.06316901;0.4387034;0.896409;-0.1348207;0.4355722;0.8900001
156164.2,GAZE,-0.01586419;0.01198256;0.1469124;2.586653;1.005968;-0.0632332;2.454439;0.09553576;0.001417547;2.454177;0.07643119;-0.06252313;0.4387676;0.8964228;-0.1343747;0.4356441;0.8900324
156176.7,GAZE,-0.01497467;0.01216064;0.1461802;2.585425;0.9951178;-0.0632419;2.454473;0.09549176;0.001411289;2.454211;0.07639547;-0.0610642;0.4389329;0.8964425;-0.1331467;0.4358401;0.890121
156184.8,GAZE,-0.0143832;0.0122471;0.1458887;2.584689;0.9887686;-0.06332809;2.454484;0.09547421;0.001326293;2.454219;0.07638212;-0.06000254;0.4389756;0.8964932;-0.1319634;0.4359244;0.8902559
156195.9,GAZE,-0.01420648;0.01232314;0.1458404;2.584575;0.987182;-0.06332672;2.454511;0.09543289;0.001328439;2.454245;0.07634328;-0.05971304;0.4389431;0.8965285;-0.1315449;0.4359063;0.8903267
156207.7,GAZE,-0.01416512;0.01251953;0.1458846;2.584868;0.9870914;-0.0633474;2.454498;0.09539821;0.00130862;2.454225;0.07631164;-0.0595733;0.4391053;0.8964584;-0.1311938;0.4360885;0.8902893
156218.4,GAZE,-0.009280939;0.01551177;0.1528054;2.589522;0.984983;-0.06332189;2.454523;0.09535439;0.00133431;2.454243;0.07626866;-0.05536036;0.4435107;0.8945577;-0.1267868;0.44061;0.8887001
156230.5,GAZE,-0.003907825;0.02186544;0.1601721;2.599155;0.9819519;-0.06334764;2.454562;0.09536453;0.001308084;2.454273;0.07627721;-0.04921256;0.452815;0.8902453;-0.1211148;0.4500316;0.8847615
156240.5,GAZE,0.008904161;0.0318776;0.1779836;2.614442;0.9753258;-0.06331635;2.454585;0.09533028;0.001338303;2.454288;0.07623963;-0.0402571;0.4675403;0.8830546;-0.11548;0.4647908;0.8778575
156252,GAZE,0.01153873;0.03429624;0.1816411;2.61809;0.9737917;-0.06341654;2.454598;0.09535282;0.001236707;2.454294;0.07625744;-0.03771192;0.4709179;0.8813706;-0.1140563;0.4681789;0.8762418
156262.9,GAZE,0.01661739;0.03904229;0.1885796;2.62522;0.9707208;-0.06348419;2.454606;0.09533775;0.001167417;2.454297;0.07623692;-0.03224827;0.4776955;0.8779334;-0.1114234;0.4749669;0.8729212
156274.6,GAZE,0.01703136;0.04162545;0.1888957;2.628989;0.9698752;-0.06346852;2.454617;0.095303;0.001181751;2.454305;0.0761976;-0.02835325;0.4812303;0.8761355;-0.108164;0.4785973;0.8713468
156285.4,GAZE,0.002051842;0.0519237;0.1660212;2.643276;0.9722984;-0.06345314;2.454626;0.09526464;0.001196295;2.454312;0.07615653;-0.04902647;0.49458;0.8677483;-0.1216027;0.4914989;0.8623466
156297.1,GAZE,-0.03779732;0.05576951;0.1075307;2.646571;0.982559;-0.06353939;2.454626;0.0952308;0.001109153;2.454313;0.07611965;-0.1178115;0.4956915;0.860471;-0.1952447;0.4895582;0.8498307
156308.1,GAZE,-0.08531813;0.05789748;0.03829127;2.645947;0.990649;-0.06353301;2.454637;0.09518329;0.001115113;2.454326;0.07607062;-0.2027862;0.4901989;0.8476926;-0.2258481;0.4876651;0.8433121
156320.1,GAZE,-0.1267537;0.0603336;-0.02094031;2.645397;0.9933689;-0.06363744;2.454625;0.09518509;0.001010448;2.454314;0.07607162;-0.2680736;0.4843009;0.83282;-0.2693813;0.4841176;0.8325046
156330.7,GAZE,-0.1556566;0.06285776;-0.06131408;2.6457;0.9928353;-0.06363875;2.454638;0.09514759;0.001009881;2.454328;0.07603661;-0.3096901;0.4804292;0.8205363;-0.3465751;0.473954;0.8094772
156341.1,GAZE,-0.1675382;0.06392775;-0.07757222;2.645773;0.9921587;-0.06373388;2.454647;0.09516155;0.0009157956;2.454336;0.07605419;-0.3258957;0.4786724;0.8152697;-0.3585652;0.4726469;0.8050067
156352.4,GAZE,-0.1728379;0.06445963;-0.08477575;2.645849;0.991733;-0.06374639;2.454665;0.09514147;0.0009040236;2.454355;0.0760366;-0.332783;0.4778572;0.8129625;-0.3968819;0.4651188;0.791296
156363.7,GAZE,-0.175796;0.06486242;-0.08875293;2.646036;0.9914659;-0.06383002;2.454678;0.09514683;0.0008218288;2.454366;0.0760468;-0.3365099;0.4774581;0.8116618;-0.4082388;0.4628526;0.7868345
156374.4,GAZE,-0.1780854;0.06541752;-0.09185075;2.6465;0.9911563;-0.06384277;2.454701;0.09512717;0.0008113682;2.454386;0.07603494;-0.3394362;0.4773499;0.8105061;-0.4129581;0.4621901;0.7847586
156387,GAZE,-0.1792965;0.06577719;-0.09347039;2.646834;0.9909651;-0.06389201;2.454712;0.09510771;0.0007642806;2.45439;0.07602293;-0.3408798;0.4772712;0.8099464;-0.4139695;0.4621408;0.7842546
156396.8,GAZE,-0.1797777;0.06598925;-0.0941072;2.64705;0.9908506;-0.06392759;2.454732;0.09507303;0.000731051;2.454401;0.07599628;-0.3413751;0.4772034;0.8097777;-0.414352;0.4620773;0.7840899
156407.9,GAZE,-0.1805347;0.06620891;-0.09512454;2.647243;0.9907182;-0.06393909;2.454751;0.09504533;0.0007215142;2.454412;0.07597546;-0.3422639;0.4770611;0.8094864;-0.4149188;0.4619659;0.7838559
156418.9,GAZE,-0.1809442;0.06634875;-0.09565826;2.647368;0.9906111;-0.06397927;2.454758;0.09499462;0.0006839037;2.454411;0.07593353;-0.3426781;0.4769252;0.8093913;-0.4151281;0.4618617;0.7838064
156430.3,GAZE,-0.1815488;0.06641851;-0.0964618;2.647377;0.9905255;-0.06399649;2.45477;0.09496197;0.0006683469;2.454416;0.07590674;-0.3434228;0.4766617;0.8092307;-0.4161443;0.4615019;0.7834795
156440.4,GAZE,-0.1819115;0.06647769;-0.09694057;2.647399;0.9904556;-0.06401241;2.454782;0.09492444;0.0006545782;2.454424;0.07587645;-0.3438733;0.4764444;0.8091674;-0.4167325;0.4612339;0.7833245
156455.5,GAZE,-0.1831726;0.06617686;-0.0970324;2.642294;0.9691592;-0.06403989;2.454801;0.09484834;0.0006293058;2.454442;0.07580787;-0.3456238;0.4754835;0.8089868;-0.4134203;0.4613824;0.7849904
156462.7,GAZE,-0.1844228;0.06591611;-0.09601559;2.634416;0.9343355;-0.06405175;2.454811;0.09480572;0.0006195307;2.454453;0.07577232;-0.347215;0.4746433;0.8087988;-0.4163816;0.4601702;0.7841364
156474.8,GAZE,-0.1849021;0.06586123;-0.09514637;2.630263;0.9153361;-0.06410944;2.454835;0.09477726;0.0005636215;2.45448;0.07575001;-0.3476999;0.4742674;0.8088109;-0.4170351;0.45974;0.7840414
156484.4,GAZE,-0.1851704;0.06556141;-0.09422275;2.626443;0.8992447;-0.06412357;2.454847;0.09473964;0.0005508363;2.454495;0.07571682;-0.3479876;0.4736234;0.8090646;-0.41749;0.4590605;0.7841975
156497.2,GAZE,-0.1852114;0.06533827;-0.09423034;2.626116;0.8990154;-0.06417197;2.454801;0.09471051;0.0005035996;2.454452;0.07569152;-0.3479533;0.4731997;0.8093272;-0.4146022;0.4593097;0.7855824
156508.1,GAZE,-0.1850973;0.06513943;-0.1040124;2.653206;1.028931;-0.06418681;2.454801;0.09467722;0.0004895329;2.454453;0.07566105;-0.3477684;0.4727379;0.8096765;-0.3937499;0.4634759;0.7938206
156517.6,GAZE,-0.1848658;0.06477437;-0.1296896;2.724587;1.371426;-0.0642252;2.454772;0.09462903;0.0004516542;2.454427;0.07561435;-0.3474087;0.4721361;0.8101819;-0.3652654;0.4687053;0.8042988
156529.6,GAZE,-0.170828;0.05226314;-0.1461965;2.772466;1.600144;-0.06424296;2.454765;0.09459511;0.0004341602;2.454423;0.07558145;-0.3468317;0.4719221;0.8105537;-0.3540682;0.4705591;0.808214
156529.6,CONTEXT_CHANGE,Current;Next
156541.6,GAZE,-0.6834778;1.207936;-0.1548381;2.791302;1.715651;-0.06429404;2.454726;0.09455171;0.0003829598;2.454385;0.07553747;-0.3469263;0.4689758;0.8122216;-0.3484021;0.4687019;0.8117478
156541.6,CANDIDATES,yet;yacht;yeast;yearly;yesterday
156541.6,TEXT_CHANGE,yet
156551.3,GAZE,-0.1037205;0.01085235;-0.1581648;2.780732;1.717508;-0.06431848;2.454714;0.09451688;0.0003583133;2.454375;0.07550205;-0.3491902;0.462882;0.8147432;-0.3529402;0.4621873;0.8135208
156562,GAZE,-0.1099083;0.01299283;-0.1645125;2.778514;1.717402;-0.0643661;2.454699;0.09447148;0.0003104508;2.45436;0.07545581;-0.3529204;0.4611062;0.8141426;-0.3584914;0.460061;0.8122979
